scenario,signal,series,t_s,value
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.265,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.331,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.364,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.397,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.463,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.529,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.562,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.595,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.661,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.694,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.727,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.76,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.793,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.859,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.892,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.925,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,23.991,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.057,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.09,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.123,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.156,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.189,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.255,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.288,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.321,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.354,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.387,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.453,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.486,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.519,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.585,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.651,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.684,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.717,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.783,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.849,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.882,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.915,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,24.981,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,25.014,0.628600001335144
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,25.113,0.6279000043869019
Excitation-S4D-Pinn-decay-mu,front_mu,plant_mu,25.179,0.6279000043869019
