scenario,signal,error_gt_minus_est
Excitation-S4D-Pinn-decay-mu,front_sum_fy,3.066470660191051
Excitation-S4D-Pinn-decay-mu,front_sum_fy,2.655416652975177
Excitation-S4D-Pinn-decay-mu,front_sum_fy,1.2198866812884948
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.940699339343368
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.4183592681860828
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-0.3574253842993089
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.3566091217687735
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.424246517595991
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.765713646543798
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.6443211696734963
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-2.8973038580408925
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-2.9527111896776965
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.471062020076836
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-2.9373910744458342
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.9909822489318714
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.29784928819852
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.410318063345699
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.581255707497974
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.397137834649669
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.441330599474753
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.916050234900297
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.826392801935555
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.851747060293945
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.468087910014759
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.208447497940796
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.132108943879103
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.8038151053227693
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.578941661120496
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-5.8665669207655355
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-8.373150343838404
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.6545977067445676
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-6.483634869587036
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-10.70691736002874
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.4306517698304333
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-1.2021406181032717
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-4.884977804416508
Excitation-S4D-Pinn-decay-mu,front_sum_fy,13.882201809707908
Excitation-S4D-Pinn-decay-mu,front_sum_fy,9.241188050529729
Excitation-S4D-Pinn-decay-mu,front_sum_fy,4.7368497012788
Excitation-S4D-Pinn-decay-mu,front_sum_fy,15.19272747973514
Excitation-S4D-Pinn-decay-mu,front_sum_fy,21.447981343132824
Excitation-S4D-Pinn-decay-mu,front_sum_fy,32.33451165389988
Excitation-S4D-Pinn-decay-mu,front_sum_fy,35.06392032053486
Excitation-S4D-Pinn-decay-mu,front_sum_fy,40.39539049914117
Excitation-S4D-Pinn-decay-mu,front_sum_fy,37.34386984943421
Excitation-S4D-Pinn-decay-mu,front_sum_fy,34.992603024654954
Excitation-S4D-Pinn-decay-mu,front_sum_fy,36.52944625693209
Excitation-S4D-Pinn-decay-mu,front_sum_fy,53.86649004566334
Excitation-S4D-Pinn-decay-mu,front_sum_fy,51.21896129700326
Excitation-S4D-Pinn-decay-mu,front_sum_fy,44.56327334251603
Excitation-S4D-Pinn-decay-mu,front_sum_fy,45.0662330856826
Excitation-S4D-Pinn-decay-mu,front_sum_fy,53.61744673803446
Excitation-S4D-Pinn-decay-mu,front_sum_fy,56.32926173332885
Excitation-S4D-Pinn-decay-mu,front_sum_fy,51.545683045492865
Excitation-S4D-Pinn-decay-mu,front_sum_fy,53.72400391315557
Excitation-S4D-Pinn-decay-mu,front_sum_fy,64.52799901397009
Excitation-S4D-Pinn-decay-mu,front_sum_fy,58.47834431676188
Excitation-S4D-Pinn-decay-mu,front_sum_fy,65.03520616398941
Excitation-S4D-Pinn-decay-mu,front_sum_fy,66.92769575653506
Excitation-S4D-Pinn-decay-mu,front_sum_fy,73.32204077637687
Excitation-S4D-Pinn-decay-mu,front_sum_fy,76.61733246113704
Excitation-S4D-Pinn-decay-mu,front_sum_fy,74.29256701421991
Excitation-S4D-Pinn-decay-mu,front_sum_fy,70.1875035456992
Excitation-S4D-Pinn-decay-mu,front_sum_fy,91.2335452779821
Excitation-S4D-Pinn-decay-mu,front_sum_fy,89.12921209146111
Excitation-S4D-Pinn-decay-mu,front_sum_fy,82.75479797207788
Excitation-S4D-Pinn-decay-mu,front_sum_fy,104.56495119564329
Excitation-S4D-Pinn-decay-mu,front_sum_fy,126.35411954148185
Excitation-S4D-Pinn-decay-mu,front_sum_fy,105.9417932632557
Excitation-S4D-Pinn-decay-mu,front_sum_fy,111.97881403612041
Excitation-S4D-Pinn-decay-mu,front_sum_fy,115.92760647515524
Excitation-S4D-Pinn-decay-mu,front_sum_fy,115.25829945971657
Excitation-S4D-Pinn-decay-mu,front_sum_fy,125.17028829338074
Excitation-S4D-Pinn-decay-mu,front_sum_fy,157.63565409320586
Excitation-S4D-Pinn-decay-mu,front_sum_fy,126.9194393325206
Excitation-S4D-Pinn-decay-mu,front_sum_fy,123.53030993048992
Excitation-S4D-Pinn-decay-mu,front_sum_fy,126.58563931762455
Excitation-S4D-Pinn-decay-mu,front_sum_fy,149.41378448717205
Excitation-S4D-Pinn-decay-mu,front_sum_fy,145.33353243540535
Excitation-S4D-Pinn-decay-mu,front_sum_fy,148.2853372643085
Excitation-S4D-Pinn-decay-mu,front_sum_fy,163.30613209028638
Excitation-S4D-Pinn-decay-mu,front_sum_fy,149.6197283310106
Excitation-S4D-Pinn-decay-mu,front_sum_fy,130.6328890199286
Excitation-S4D-Pinn-decay-mu,front_sum_fy,147.67552948199045
Excitation-S4D-Pinn-decay-mu,front_sum_fy,142.78813964118285
Excitation-S4D-Pinn-decay-mu,front_sum_fy,163.2206655133615
Excitation-S4D-Pinn-decay-mu,front_sum_fy,133.849274165201
Excitation-S4D-Pinn-decay-mu,front_sum_fy,134.65216725908726
Excitation-S4D-Pinn-decay-mu,front_sum_fy,123.18475914645592
Excitation-S4D-Pinn-decay-mu,front_sum_fy,135.5191576540035
Excitation-S4D-Pinn-decay-mu,front_sum_fy,137.50017300350055
Excitation-S4D-Pinn-decay-mu,front_sum_fy,125.11816394671109
Excitation-S4D-Pinn-decay-mu,front_sum_fy,166.2514904550958
Excitation-S4D-Pinn-decay-mu,front_sum_fy,136.9023550103127
Excitation-S4D-Pinn-decay-mu,front_sum_fy,121.5263459974924
Excitation-S4D-Pinn-decay-mu,front_sum_fy,116.00187498183641
Excitation-S4D-Pinn-decay-mu,front_sum_fy,101.72833771425712
Excitation-S4D-Pinn-decay-mu,front_sum_fy,101.33840482333085
Excitation-S4D-Pinn-decay-mu,front_sum_fy,97.428776401591
