signal,unit,t_s,ground_truth,estimate
omega,rad/s,835.988996,0.2309083942519597,0.31609361012448856
omega,rad/s,836.054996,0.23157418446119538,0.2748306993792904
omega,rad/s,836.219995,0.23527573162023796,0.26267431403326696
omega,rad/s,836.384995,0.2189813483029116,0.3130881660081091
omega,rad/s,836.450995,0.2141939834479645,0.24800486434387448
omega,rad/s,836.648996,0.20310613461430266,0.27589337688701954
omega,rad/s,836.780996,0.20653234385341385,0.2690733786148026
omega,rad/s,836.912996,0.19794542366783682,0.2844036573880672
omega,rad/s,837.110996,0.19479379232865024,0.4533256817851734
omega,rad/s,837.308995,0.21232503588410448,0.5211992852388352
omega,rad/s,837.374995,0.21861737683868357,0.2826335882645862
omega,rad/s,837.506995,0.2290500728078347,0.3881985694336689
omega,rad/s,837.638996,0.2399655146526114,0.42997886350454173
omega,rad/s,837.737996,0.2529204225266426,0.3315482464558327
omega,rad/s,837.902996,0.2686798224154504,0.6872073985193925
omega,rad/s,838.100996,0.2920555534425248,0.698323488240196
omega,rad/s,838.166996,0.29867544882872815,0.3857685252627283
omega,rad/s,838.265996,0.3048980433742437,0.5013727843755857
omega,rad/s,838.364995,0.31144408244457167,0.40260280157031236
omega,rad/s,838.463995,0.31799614251782193,0.5456851196725918
omega,rad/s,838.562995,0.33961117820736364,0.43314172863587475
omega,rad/s,838.694996,0.3559057922421289,0.6919772089619998
omega,rad/s,838.760996,0.3654072145322991,0.4604416884145792
omega,rad/s,838.892996,0.3752236955054886,0.6751324963346769
omega,rad/s,838.958996,0.3904875129199415,0.47179112383911925
omega,rad/s,839.057996,0.38358111959144586,0.5967085099066496
omega,rad/s,839.123996,0.37112957324787166,0.44814176081270535
omega,rad/s,839.255996,0.3605964418759577,0.5870820708382944
omega,rad/s,839.321995,0.3558891598950154,0.3882385082774794
omega,rad/s,839.453995,0.32469550950189774,0.4244698857610171
omega,rad/s,839.552995,0.2932126734079936,0.33966524558632843
omega,rad/s,839.684995,0.261390441173347,0.28572213854985373
omega,rad/s,839.816996,0.23876491981869422,0.27307550168347733
omega,rad/s,839.948996,0.21427280898578854,0.2590428921288814
omega,rad/s,840.080996,0.19270091049450247,0.2704234298912592
omega,rad/s,840.212996,0.17864473583228077,0.21220913235880537
omega,rad/s,840.377995,0.16403235630105767,0.24573864411164692
omega,rad/s,840.476995,0.15945906398646034,0.23447531071748062
omega,rad/s,840.674995,0.15475539510116137,0.23861539026794143
omega,rad/s,840.806996,0.147778253366433,0.23430407564070282
omega,rad/s,840.938996,0.16008257793513558,0.24955592911081972
omega,rad/s,841.136996,0.16318251406294038,0.3649497101059779
omega,rad/s,841.301996,0.16465116622980316,0.27080713933647793
omega,rad/s,841.400995,0.16494288325660483,0.2408752784494627
omega,rad/s,841.499995,0.14420535419898697,0.1507007532714879
omega,rad/s,841.598995,0.12780735747182856,0.15795410868615511
omega,rad/s,841.697995,0.10729658752790339,0.10286684305764675
omega,rad/s,841.862996,0.08129854255237863,0.01610658976967251
omega,rad/s,841.928996,0.07112656544451329,0.05048360294131701
omega,rad/s,842.126996,0.03811445202500457,-0.030489919092229423
omega,rad/s,842.258996,0.008754551269305645,-0.0461200262473747
omega,rad/s,842.390996,-0.007843639216405233,-0.043481475461800215
omega,rad/s,842.456995,-0.017988374807375352,-0.041914991892919605
omega,rad/s,842.588995,-0.030492564074196017,-0.06453062318672907
omega,rad/s,842.654995,-0.032570289394761955,-0.0612154681147562
omega,rad/s,842.819995,-0.045356989577878676,-0.07742173924320447
omega,rad/s,842.984996,-0.05777710462360536,-0.17129366662988035
omega,rad/s,843.050996,-0.06093199285024755,-0.0919389346942613
omega,rad/s,843.182996,-0.07171078245596478,-0.11946190407241344
omega,rad/s,843.314996,-0.07990260959590763,-0.1373595338759457
omega,rad/s,843.512995,-0.09351646144612574,-0.2310998897038667
omega,rad/s,843.710995,-0.10902316441613157,-0.2642939526860425
omega,rad/s,843.842995,-0.12098523874622064,-0.224315113140224
omega,rad/s,843.941995,-0.13549524951952152,-0.17403255531873563
omega,rad/s,844.040996,-0.14653062860855962,-0.2680966936184922
omega,rad/s,844.139996,-0.16483193966727405,-0.20816418116949678
omega,rad/s,844.304996,-0.1849841557265668,-0.3170601024800102
omega,rad/s,844.436996,-0.20608062868880767,-0.42916652780858944
omega,rad/s,844.634995,-0.2380859051456642,-0.5288752021225491
omega,rad/s,844.766995,-0.2554279394723174,-0.41177555136091026
omega,rad/s,844.898995,-0.27818199247281716,-0.43151437737808507
omega,rad/s,845.030996,-0.2893180764959761,-0.47465423418218533
omega,rad/s,845.228996,-0.30681100661587907,-0.5016345112762346
omega,rad/s,845.360996,-0.3198827203339512,-0.5766258440695218
omega,rad/s,845.492996,-0.32426699719369706,-0.4552926370038866
omega,rad/s,845.624995,-0.32069202096386606,-0.4507408406111537
omega,rad/s,845.756995,-0.3158919367906269,-0.43027775591270556
omega,rad/s,845.954995,-0.30300044616022687,-0.45086598514615805
omega,rad/s,846.152996,-0.3089786884821892,-0.46424872834476627
omega,rad/s,846.284996,-0.3253182565442032,-0.4439575038291743
omega,rad/s,846.416996,-0.3225689745722889,-0.43740311049531844
omega,rad/s,846.548995,-0.31653455298636607,-0.44831212661879816
omega,rad/s,846.680995,-0.31117135677362745,-0.4173079152026824
omega,rad/s,846.812995,-0.2860462486116414,-0.35854981890799237
omega,rad/s,846.977995,-0.28535039543095014,-0.46707290202540325
omega,rad/s,847.076995,-0.28196442530476706,-0.41424993111887654
omega,rad/s,847.208996,-0.27575552518819485,-0.39556105890910437
omega,rad/s,847.340996,-0.27387632420776087,-0.39579891064790107
omega,rad/s,847.538996,-0.2772253258838601,-0.5453069577940806
omega,rad/s,847.703995,-0.27455112490352346,-0.46005086123725963
omega,rad/s,847.802995,-0.2733325500569689,-0.3994103184034604
omega,rad/s,847.901995,-0.27800062478936105,-0.34996723107641164
omega,rad/s,848.066995,-0.2865155395082388,-0.45689697902429455
omega,rad/s,848.198996,-0.2980701147219282,-0.525921042528912
omega,rad/s,848.297996,-0.30912211524834027,-0.3900747550922722
omega,rad/s,848.462996,-0.3234211718236326,-0.5121486010169184
omega,rad/s,848.660995,-0.3409352366411083,-0.5150894748104577
omega,rad/s,848.858995,-0.3407256467252516,-0.49837511442138616
omega,rad/s,849.056995,-0.3389934630837328,-0.4599856426433765
omega,rad/s,849.221995,-0.32586519897375266,-0.3858798807261354
