signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.011851930438200875
|e_y|,m,RUNNING_PP,0.010575289903367646
|e_y|,m,RUNNING_PP,0.009545876154479854
|e_y|,m,RUNNING_PP,0.008414499326890534
|e_y|,m,RUNNING_PP,0.007648003884789034
|e_y|,m,RUNNING_PP,0.007201379185960477
|e_y|,m,RUNNING_PP,0.007296018198315768
|e_y|,m,RUNNING_PP,0.006861699354098583
|e_y|,m,RUNNING_PP,0.007540505937468273
|e_y|,m,RUNNING_PP,0.007313395683278989
|e_y|,m,RUNNING_PP,0.006884628742562633
|e_y|,m,RUNNING_PP,0.0063702392130335
|e_y|,m,RUNNING_PP,0.004996503207224001
|e_y|,m,RUNNING_PP,0.004516881937939254
|e_y|,m,RUNNING_PP,0.00454681573815191
|e_y|,m,RUNNING_PP,0.0036105108935036156
|e_y|,m,RUNNING_PP,0.003488350228347148
|e_y|,m,RUNNING_PP,0.0033935126051523046
|e_y|,m,RUNNING_PP,0.003227192062879511
|e_y|,m,RUNNING_PP,0.0032569162442548094
|e_y|,m,RUNNING_PP,0.0031505979097577463
|e_y|,m,RUNNING_PP,0.002940693504769387
|e_y|,m,RUNNING_PP,0.0028578895076323274
|e_y|,m,RUNNING_PP,0.002765249728615124
|e_y|,m,RUNNING_PP,0.00273081385376929
|e_y|,m,RUNNING_PP,0.002505911910043873
|e_y|,m,RUNNING_PP,0.0025520307941794135
|e_y|,m,RUNNING_PP,0.002791170869965498
|e_y|,m,RUNNING_PP,0.0029651851528624956
|e_y|,m,RUNNING_PP,0.003279682973896414
|e_y|,m,RUNNING_PP,0.003261787653623782
|e_y|,m,RUNNING_PP,0.0026738551560999135
|e_y|,m,RUNNING_PP,0.002147300022614096
|e_y|,m,RUNNING_PP,0.0011622841794919903
|e_y|,m,RUNNING_PP,0.0005192881394407989
|e_y|,m,RUNNING_PP,0.0006933943452855917
|e_y|,m,RUNNING_PP,0.0008744695141736925
|e_y|,m,RUNNING_PP,0.0009027847702612335
|e_y|,m,RUNNING_PP,0.001387847520917529
|e_y|,m,RUNNING_PP,0.001446629227452756
|e_y|,m,RUNNING_PP,0.0018300210362591461
|e_y|,m,RUNNING_PP,0.0018531004385244354
|e_y|,m,RUNNING_PP,0.0027549531240049774
|e_y|,m,RUNNING_PP,0.003004173529288001
|e_y|,m,RUNNING_PP,0.003987306676466018
|e_y|,m,RUNNING_PP,0.005769100961270701
|e_y|,m,RUNNING_PP,0.007337542649027806
|e_y|,m,RUNNING_PP,0.012706341325916498
|e_y|,m,RUNNING_PP,0.019949229727724033
|e_y|,m,RUNNING_PP,0.03333598503474121
|e_y|,m,RUNNING_PP,0.04303014980571959
|e_y|,m,RUNNING_PP,0.06113130474950301
|e_y|,m,RUNNING_PP,0.07226916871243083
|e_y|,m,RUNNING_PP,0.08095792718656675
|e_y|,m,RUNNING_PP,0.08600861469910814
|e_y|,m,RUNNING_PP,0.08942720447722713
|e_y|,m,RUNNING_PP,0.09871711280567337
|e_y|,m,RUNNING_PP,0.1054826936034835
|e_y|,m,RUNNING_PP,0.11572253561324783
|e_y|,m,RUNNING_PP,0.12897775484319132
|e_y|,m,RUNNING_PP,0.1513688262901448
|e_y|,m,RUNNING_PP,0.16860107921200562
|e_y|,m,RUNNING_PP,0.1837698589730604
|e_y|,m,RUNNING_PP,0.195095294265188
|e_y|,m,RUNNING_PP,0.1984046306635363
|e_y|,m,RUNNING_PP,0.2108669921201326
|e_y|,m,RUNNING_PP,0.2161846274468891
|e_y|,m,RUNNING_PP,0.22274523612019856
|e_y|,m,RUNNING_PP,0.2316832821461638
|e_y|,m,RUNNING_PP,0.24560367494933447
|e_y|,m,RUNNING_PP,0.2662974910081446
|e_y|,m,RUNNING_PP,0.30059859113886367
|e_y|,m,RUNNING_PP,0.3314088552977852
|e_y|,m,RUNNING_PP,0.3627389215718736
|e_y|,m,RUNNING_PP,0.39037192639177903
|e_y|,m,RUNNING_PP,0.41218267400020725
|e_y|,m,RUNNING_PP,0.43274963161361946
|e_y|,m,RUNNING_PP,0.4497516124447784
|e_y|,m,RUNNING_PP,0.4580053026722615
|e_y|,m,RUNNING_PP,0.453282571693193
|e_y|,m,RUNNING_PP,0.4337260945411744
|e_y|,m,RUNNING_PP,0.400154432070077
|e_y|,m,RUNNING_PP,0.3594937377344942
|e_y|,m,RUNNING_PP,0.3069558181292401
|e_y|,m,RUNNING_PP,0.25494560999593285
|e_y|,m,RUNNING_PP,0.19648388343552675
|e_y|,m,RUNNING_PP,0.15665934919890923
|e_y|,m,RUNNING_PP,0.12191272405314396
|e_y|,m,RUNNING_PP,0.1045429389078339
|e_y|,m,RUNNING_PP,0.11242586537063223
|e_y|,m,RUNNING_PP,0.12399995883601889
|e_y|,m,RUNNING_PP,0.12924236694646377
|e_y|,m,RUNNING_PP,0.11981830042553854
|e_y|,m,RUNNING_PP,0.10078132198515452
|e_y|,m,RUNNING_PP,0.078106921194389
|e_y|,m,RUNNING_PP,0.0446435340884224
|e_y|,m,RUNNING_PP,0.02804388065956835
|e_y|,m,RUNNING_PP,0.020215742878249746
|e_y|,m,RUNNING_PP,0.02188709900148969
|e_y|,m,RUNNING_PP,0.03310379482942961
|e_y|,m,RUNNING_PP,0.04146071425614101
|e_y|,m,RUNNING_PP,0.043124851968075265
|e_y|,m,RUNNING_PP,0.03900499373645192
|e_y|,m,RUNNING_PP,0.029806720385838592
|e_y|,m,RUNNING_PP,0.01757071323077966
|e_y|,m,RUNNING_PP,0.0051846565243772805
|e_y|,m,RUNNING_PP,0.004735461746000668
|e_y|,m,RUNNING_PP,0.012482828561513976
|e_y|,m,RUNNING_PP,0.014072897122820865
|e_y|,m,RUNNING_PP,0.014174100294530423
|e_y|,m,RUNNING_PP,0.013919289630404313
|e_y|,m,RUNNING_PP,0.015031673718409688
|e_y|,m,RUNNING_PP,0.01847925698238781
