scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,front_sum_fy,414.083998,-104.70196188004184
Baseline-NN-MSE,front_sum_fy,414.149998,-110.28427072869897
Baseline-NN-MSE,front_sum_fy,414.215998,-109.88599751428228
Baseline-NN-MSE,front_sum_fy,414.281998,-114.00459935615709
Baseline-NN-MSE,front_sum_fy,414.347998,-105.17826003165635
Baseline-NN-MSE,front_sum_fy,414.413998,-98.75217879967386
Baseline-NN-MSE,front_sum_fy,414.479998,-122.93746698179348
Baseline-NN-MSE,front_sum_fy,414.545998,-121.29041337889294
Baseline-NN-MSE,front_sum_fy,414.611998,-111.21941222938415
Baseline-NN-MSE,front_sum_fy,414.644998,-92.47101854115385
Baseline-NN-MSE,front_sum_fy,414.677998,-94.15864640035534
Baseline-NN-MSE,front_sum_fy,414.743998,-107.1951760183
Baseline-NN-MSE,front_sum_fy,414.842998,-109.74667614406519
Baseline-NN-MSE,front_sum_fy,414.875998,-83.16997862331891
Baseline-NN-MSE,front_sum_fy,414.941998,-76.63650306299928
Baseline-NN-MSE,front_sum_fy,415.007998,-72.12572413844543
Baseline-NN-MSE,front_sum_fy,415.040998,-65.98148960958838
Baseline-NN-MSE,front_sum_fy,415.073998,-72.33804663963906
Baseline-NN-MSE,front_sum_fy,415.139998,-55.43754036789289
Baseline-NN-MSE,front_sum_fy,415.205998,-54.295039968863705
Baseline-NN-MSE,front_sum_fy,415.238998,-50.5423611645283
Baseline-NN-MSE,front_sum_fy,415.271998,-49.56640473705829
Baseline-NN-MSE,front_sum_fy,415.337998,-58.704116181615404
Baseline-NN-MSE,front_sum_fy,415.403998,-46.10908613013828
Baseline-NN-MSE,front_sum_fy,415.436998,-46.187982303418835
Baseline-NN-MSE,front_sum_fy,415.469998,-43.92780616519775
Baseline-NN-MSE,front_sum_fy,415.535998,-43.03200062884025
Baseline-NN-MSE,front_sum_fy,415.601998,-51.16850943008944
Baseline-NN-MSE,front_sum_fy,415.634998,-44.211947747410704
Baseline-NN-MSE,front_sum_fy,415.667998,-39.06299195010365
Baseline-NN-MSE,front_sum_fy,415.832998,-41.903605243745176
Baseline-NN-MSE,front_sum_fy,415.997998,-44.20911275691526
Baseline-NN-MSE,front_sum_fy,416.162998,-47.79611038419148
Baseline-NN-MSE,front_sum_fy,416.327998,-61.4045132759378
Baseline-NN-MSE,front_sum_fy,416.492998,-57.82970042989734
Baseline-NN-MSE,front_sum_fy,416.657998,-61.105733467548475
Baseline-NN-MSE,front_sum_fy,416.822998,-61.90315541739392
Baseline-NN-MSE,front_sum_fy,416.987998,-72.71382885646256
Baseline-NN-MSE,front_sum_fy,417.152998,-69.7374810715744
Baseline-NN-MSE,front_sum_fy,417.317998,-43.17993832762386
Baseline-NN-MSE,front_sum_fy,417.482998,-43.43451093550004
Baseline-NN-MSE,front_sum_fy,417.647998,-48.49081964761956
Baseline-NN-MSE,front_sum_fy,417.812998,-68.1959805491191
Baseline-NN-MSE,front_sum_fy,417.977998,-39.77040946759769
Baseline-NN-MSE,front_sum_fy,418.142998,-20.316734397168148
Baseline-NN-MSE,front_sum_fy,418.307998,-8.068525971992415
Baseline-NN-MSE,front_sum_fy,418.472998,-3.2870946621601433
Baseline-NN-MSE,front_sum_fy,418.637998,-1.5579303514405893
Baseline-NN-MSE,front_sum_fy,418.802998,-0.018209341579108695
Baseline-NN-MSE,front_sum_fy,418.967998,0.4341396004964224
Baseline-NN-MSE,front_sum_fy,419.132998,0.025746644388778606
Baseline-NN-MSE,front_sum_fy,419.297998,0.26225956784185556
Baseline-NN-MSE,front_sum_fy,419.462998,-0.00041075006213999593
Baseline-NN-MSE,front_sum_fy,419.627998,-0.3462797660711132
Baseline-NN-MSE,front_sum_fy,419.792998,-0.27517140227762127
Baseline-NN-MSE,front_sum_fy,419.957998,0.4465030387283946
Baseline-NN-MSE,front_sum_fy,420.122998,-0.5325333463130022
Baseline-NN-MSE,front_sum_fy,420.287998,6.177474106789816
Baseline-NN-MSE,front_sum_fy,420.452998,12.471811061607013
Baseline-NN-MSE,front_sum_fy,420.782998,27.075416039843105
Baseline-NN-MSE,front_sum_fy,420.947998,13.550180781223276
Baseline-NN-MSE,front_sum_fy,421.112998,19.42181761956283
Baseline-NN-MSE,front_sum_fy,421.277998,8.940202469176995
Baseline-NN-MSE,front_sum_fy,421.442998,5.7352358020507666
Baseline-NN-MSE,front_sum_fy,421.607998,3.4356504496417415
Baseline-NN-MSE,front_sum_fy,421.772998,1.9432979077659525
Baseline-NN-MSE,front_sum_fy,421.937998,2.2899621606728715
Baseline-NN-MSE,front_sum_fy,422.102998,5.455714413937898
Baseline-NN-MSE,front_sum_fy,422.267998,5.352803173919824
Baseline-NN-MSE,front_sum_fy,422.432998,3.723627483616383
Baseline-NN-MSE,front_sum_fy,422.597998,7.267501035744999
Baseline-NN-MSE,front_sum_fy,422.762998,6.119830569672445
Baseline-NN-MSE,front_sum_fy,422.927998,7.353217661378295
Baseline-NN-MSE,front_sum_fy,423.092998,9.460476103744611
Baseline-NN-MSE,front_sum_fy,423.257998,10.137047475948975
Baseline-NN-MSE,front_sum_fy,423.422998,5.54424028659804
Baseline-NN-MSE,front_sum_fy,423.587998,4.952949946113961
Baseline-NN-MSE,front_sum_fy,423.752998,0.7781963314731399
Baseline-NN-MSE,front_sum_fy,423.917998,4.228675314691742
Baseline-NN-MSE,front_sum_fy,424.082998,-0.11668264193220779
Baseline-NN-MSE,front_sum_fy,424.247998,0.5215292326617273
Baseline-NN-MSE,front_sum_fy,424.412998,0.41868624314872704
Baseline-NN-MSE,front_sum_fy,424.577998,2.8098268223994864
Baseline-NN-MSE,front_sum_fy,424.742998,3.3822173402484452
Baseline-NN-MSE,front_sum_fy,424.907998,2.735447452864051
Baseline-NN-MSE,front_sum_fy,425.072998,1.730056733003579
Baseline-NN-MSE,front_sum_fy,425.237998,1.096649230621864
Baseline-NN-MSE,front_sum_fy,425.402997,2.1144819811217417
Baseline-NN-MSE,front_sum_fy,425.567998,0.8735818434132554
Baseline-NN-MSE,front_sum_fy,425.732998,-0.29509699146616697
Baseline-NN-MSE,front_sum_fy,425.897998,-0.09428496050325208
Baseline-NN-MSE,front_sum_fy,426.062998,-0.07050639918516843
Baseline-NN-MSE,front_sum_fy,426.227998,0.037378214180174396
Baseline-NN-MSE,front_sum_fy,426.392998,0.01932578201192281
Baseline-NN-MSE,front_sum_fy,426.557998,0.01308211936802306
Baseline-NN-MSE,front_sum_fy,426.722998,-0.06655302158286114
Baseline-NN-MSE,front_sum_fy,426.887998,-0.18285600686645154
Baseline-NN-MSE,front_sum_fy,427.052998,-0.1173623308190832
Baseline-NN-MSE,front_sum_fy,427.217998,-1.563990698368336
Baseline-NN-MSE,front_sum_fy,427.547997,-4.229903235573168
Baseline-NN-MSE,front_sum_fy,427.712998,-4.630459709100535
Baseline-NN-MSE,front_sum_fy,427.811998,-4.671111359675365
Baseline-NN-MSE,front_sum_fy,427.844998,-3.844586934869426
Baseline-NN-MSE,front_sum_fy,427.943998,-4.020798199983943
Baseline-NN-MSE,front_sum_fy,428.108998,-3.7762656815582147
Baseline-NN-MSE,front_sum_fy,428.273998,-2.952888704528476
Baseline-NN-MSE,front_sum_fy,428.438998,-1.6256591619652028
Baseline-NN-MSE,front_sum_fy,428.603997,-0.605596004504994
Baseline-NN-MSE,front_sum_fy,428.768998,-0.2441090167799409
Baseline-NN-MSE,front_sum_fy,428.933998,-0.2232227938235214
Baseline-NN-MSE,front_sum_fy,429.098998,-0.13984924178452474
Baseline-NN-MSE,front_sum_fy,429.263998,-0.46753368556983155
Baseline-NN-MSE,front_sum_fy,429.428998,-0.6254261069892735
Baseline-NN-MSE,front_sum_fy,429.593997,-0.7978040311730616
Baseline-NN-MSE,front_sum_fy,429.758998,-0.7583998959763747
Baseline-NN-MSE,front_sum_fy,429.923998,1.61123886196944
Baseline-NN-MSE,front_sum_fy,430.088998,-0.6983725834110395
Baseline-NN-MSE,front_sum_fy,430.253998,-0.7525794294388852
Baseline-NN-MSE,front_sum_fy,430.418998,-0.6667411739095339
Baseline-NN-MSE,front_sum_fy,430.583997,-0.4701233099434541
Baseline-NN-MSE,front_sum_fy,430.748998,-0.2708437357266775
Baseline-NN-MSE,front_sum_fy,430.913998,-0.28500651112014275
Baseline-NN-MSE,front_sum_fy,431.078998,-0.10842811340939673
Baseline-NN-MSE,front_sum_fy,431.243998,-0.0047515799120281255
Baseline-NN-MSE,front_sum_fy,431.408998,-0.150731889333938
Baseline-NN-MSE,front_sum_fy,431.573997,0.13717662046922374
Baseline-NN-MSE,front_sum_fy,431.738997,0.12350062422823527
Baseline-NN-MSE,front_sum_fy,431.903998,0.7965464526436552
Baseline-NN-MSE,front_sum_fy,432.068998,1.1281522368158718
Baseline-NN-MSE,front_sum_fy,432.233998,1.987480905287736
Baseline-NN-MSE,front_sum_fy,432.398998,2.3741748944485153
Baseline-NN-MSE,front_sum_fy,432.563998,2.9994130131126457
Baseline-NN-MSE,front_sum_fy,432.728997,3.276983979356963
Baseline-NN-MSE,front_sum_fy,432.893998,5.246921478386653
Baseline-NN-MSE,front_sum_fy,433.058998,6.686810159754749
Baseline-NN-MSE,front_sum_fy,433.223998,7.78717137106279
Baseline-NN-MSE,front_sum_fy,433.388998,15.388055334196679
Baseline-NN-MSE,front_sum_fy,433.553998,19.896855658394955
Baseline-NN-MSE,front_sum_fy,433.718997,21.566069909655255
Baseline-NN-MSE,front_sum_fy,433.883997,28.199880161548407
Baseline-NN-MSE,front_sum_fy,434.048998,29.677108637051674
Baseline-NN-MSE,front_sum_fy,434.213998,39.780453359813805
Baseline-NN-MSE,front_sum_fy,434.378998,44.35291893574845
Baseline-NN-MSE,front_sum_fy,434.543998,55.87548841690881
Baseline-NN-MSE,front_sum_fy,434.708997,62.206097919482886
Baseline-NN-MSE,front_sum_fy,434.873997,71.61244017666104
Baseline-NN-MSE,front_sum_fy,435.038998,72.63477011164099
Baseline-NN-MSE,front_sum_fy,435.203998,77.97419845864943
Baseline-NN-MSE,front_sum_fy,435.368998,86.059625404894
Baseline-NN-MSE,front_sum_fy,435.533998,88.8181209012123
Baseline-NN-MSE,front_sum_fy,435.665998,89.46946417145955
Baseline-NN-MSE,front_sum_fy,435.797997,90.51729082583074
Baseline-NN-MSE,front_sum_fy,435.830997,94.41214536327311
Baseline-NN-MSE,front_sum_fy,435.863997,87.90314850399204
Baseline-NN-MSE,front_sum_fy,435.896997,84.45620531885993
Baseline-NN-MSE,front_sum_fy,435.962997,90.02645932095584
Baseline-NN-MSE,front_sum_fy,435.995997,90.55309450048298
Baseline-NN-MSE,front_sum_fy,436.028998,87.6989231731543
Baseline-NN-MSE,front_sum_fy,436.061998,99.09271643608577
Baseline-NN-MSE,front_sum_fy,436.094998,100.62890608604494
Baseline-NN-MSE,front_sum_fy,436.160998,94.19323531067403
Baseline-NN-MSE,front_sum_fy,436.226998,96.46519427461396
Baseline-NN-MSE,front_sum_fy,436.391998,119.92678566066127
Baseline-NN-MSE,front_sum_fy,436.556998,146.93605660257538
Baseline-NN-MSE,front_sum_fy,436.721997,126.31997555218732
Baseline-NN-MSE,front_sum_fy,436.886997,159.49596022282321
Baseline-NN-MSE,front_sum_fy,437.051997,135.94785255105455
Baseline-NN-MSE,front_sum_fy,437.216998,113.99846520876918
Baseline-NN-MSE,front_sum_fy,437.381998,105.85660476370322
Baseline-NN-MSE,front_sum_fy,437.546998,87.41376282331976
Baseline-NN-MSE,front_sum_fy,437.711998,74.54188980223478
Baseline-NN-MSE,front_sum_fy,437.876997,65.20379150347003
Baseline-NN-MSE,front_sum_fy,438.041997,55.788387991962054
Baseline-NN-MSE,front_sum_fy,438.206998,43.68779333381707
Baseline-NN-MSE,front_sum_fy,438.239998,43.58844173643712
Baseline-NN-MSE,front_sum_fy,438.272998,51.418747817343785
Baseline-NN-MSE,front_sum_fy,438.305998,48.01748283507868
Baseline-NN-MSE,front_sum_fy,438.338998,39.82511999721481
Baseline-NN-MSE,front_sum_fy,438.404998,41.91738972398423
Baseline-NN-MSE,front_sum_fy,438.437998,44.36012544509737
Baseline-NN-MSE,front_sum_fy,438.470998,35.68322873838355
Baseline-NN-MSE,front_sum_fy,438.536998,30.871082869701922
Baseline-NN-MSE,front_sum_fy,438.602998,75.05596563320029
Baseline-NN-MSE,front_sum_fy,438.668998,34.86274934673418
Baseline-NN-MSE,front_sum_fy,438.734998,23.97907072248006
Baseline-NN-MSE,front_sum_fy,438.800997,27.056799672216073
Baseline-NN-MSE,front_sum_fy,438.866997,18.059340632047622
Baseline-NN-MSE,front_sum_fy,438.932997,11.587111878745361
Baseline-NN-MSE,front_sum_fy,438.965997,14.887612727538055
Baseline-NN-MSE,front_sum_fy,438.998997,14.123828209342207
Baseline-NN-MSE,front_sum_fy,439.064997,9.43678844343492
Baseline-NN-MSE,front_sum_fy,439.130997,7.146454499645131
Baseline-NN-MSE,front_sum_fy,439.163997,7.537807652158818
Baseline-NN-MSE,front_sum_fy,439.196998,6.907432735440679
Baseline-NN-MSE,front_sum_fy,439.262998,4.1041200537620455
Baseline-NN-MSE,front_sum_fy,439.328998,1.9592788318462482
Baseline-NN-MSE,front_sum_fy,439.361998,1.1831053028325087
Baseline-NN-MSE,front_sum_fy,439.394998,1.0854307259321558
Baseline-NN-MSE,front_sum_fy,439.460998,0.21297366868617473
Baseline-NN-MSE,front_sum_fy,439.526998,0.0916561110107299
Baseline-NN-MSE,front_sum_fy,439.592998,0.0513265649634409
Baseline-NN-MSE,front_sum_fy,439.658998,0.13088086328461657
Baseline-NN-MSE,front_sum_fy,439.724998,-0.5388389735701651
Baseline-NN-MSE,front_sum_fy,439.790998,-1.4206342423268836
Baseline-NN-MSE,front_sum_fy,439.856997,-3.037463068157365
Baseline-NN-MSE,front_sum_fy,439.922997,-6.882620683042319
Baseline-NN-MSE,front_sum_fy,439.988997,-4.787161230056199
Baseline-NN-MSE,front_sum_fy,440.054997,-5.757792642754026
Baseline-NN-MSE,front_sum_fy,440.120997,-6.809519757118608
Baseline-NN-MSE,front_sum_fy,440.186997,-5.040508752953201
Baseline-NN-MSE,front_sum_fy,440.252998,-10.749136641650637
Baseline-NN-MSE,front_sum_fy,440.285998,-6.996608262275231
Baseline-NN-MSE,front_sum_fy,440.318998,-10.396404014915333
Baseline-NN-MSE,front_sum_fy,440.384998,-11.36743394478043
Baseline-NN-MSE,front_sum_fy,440.450998,-15.02363198483738
Baseline-NN-MSE,front_sum_fy,440.483998,-9.959178417856947
Baseline-NN-MSE,front_sum_fy,440.516998,-9.982416137660294
Baseline-NN-MSE,front_sum_fy,440.582998,-16.916286297536033
Baseline-NN-MSE,front_sum_fy,440.648998,-16.41206285653385
Baseline-NN-MSE,front_sum_fy,440.681998,-14.563850831289471
Baseline-NN-MSE,front_sum_fy,440.714998,-17.403614561994686
Baseline-NN-MSE,front_sum_fy,440.747998,-17.81720204352166
Baseline-NN-MSE,front_sum_fy,440.780998,-25.914280432129942
Baseline-NN-MSE,front_sum_fy,440.846997,-25.680373584182632
Baseline-NN-MSE,front_sum_fy,440.879997,-28.978058752488778
Baseline-NN-MSE,front_sum_fy,440.912997,-26.06524413364707
Baseline-NN-MSE,front_sum_fy,441.638998,-116.38545195750885
Baseline-NN-MSE,front_sum_fy,441.704998,-98.37147671177468
Baseline-NN-MSE,front_sum_fy,441.770998,-113.1484634629121
Baseline-NN-MSE,front_sum_fy,441.803998,-116.53412450667952
Baseline-NN-MSE,front_sum_fy,441.836998,-129.33573669626855
Baseline-NN-MSE,front_sum_fy,441.902997,-131.07101293753794
Baseline-NN-MSE,front_sum_fy,441.968997,-117.90984817863841
Baseline-NN-MSE,front_sum_fy,442.001997,-126.40535103741581
Baseline-NN-MSE,front_sum_fy,442.034997,-113.84230631401238
Baseline-NN-MSE,front_sum_fy,442.100997,-149.54963932881196
Baseline-NN-MSE,front_sum_fy,442.166997,-155.39214050629607
Baseline-NN-MSE,front_sum_fy,442.199997,-126.93877070636142
Baseline-NN-MSE,front_sum_fy,442.232997,-102.93938567590999
Baseline-NN-MSE,front_sum_fy,442.298997,-117.82089829902486
Baseline-NN-MSE,front_sum_fy,442.364998,-106.82303111914666
Baseline-NN-MSE,front_sum_fy,442.430998,-95.79422240188933
Baseline-NN-MSE,front_sum_fy,442.496998,-85.8238359372491
Baseline-NN-MSE,front_sum_fy,442.562998,-110.65007010373051
Baseline-NN-MSE,front_sum_fy,442.628998,-79.04222873732192
Baseline-NN-MSE,front_sum_fy,442.694998,-67.64074917486744
Baseline-NN-MSE,front_sum_fy,442.760998,-68.11849721140516
Baseline-NN-MSE,front_sum_fy,442.826998,-60.29895923329411
Baseline-NN-MSE,front_sum_fy,442.892998,-65.12625064456756
Baseline-NN-MSE,front_sum_fy,442.925997,-58.579596159844186
Baseline-NN-MSE,front_sum_fy,442.958997,-56.27438253695527
Baseline-NN-MSE,front_sum_fy,443.024997,-50.817793367311424
Baseline-NN-MSE,front_sum_fy,443.090997,-48.576972275452135
Baseline-NN-MSE,front_sum_fy,443.123997,-46.82377226728056
Baseline-NN-MSE,front_sum_fy,443.156997,-47.45297415275991
Baseline-NN-MSE,front_sum_fy,443.222997,-61.08739745570813
Baseline-NN-MSE,front_sum_fy,443.288997,-54.06315264800298
Baseline-NN-MSE,front_sum_fy,443.321997,-44.87068549255969
Baseline-NN-MSE,front_sum_fy,443.354997,-46.154034819550986
Baseline-NN-MSE,front_sum_fy,443.420998,-47.121879837799156
Baseline-NN-MSE,front_sum_fy,443.486998,-47.768998197850806
Baseline-NN-MSE,front_sum_fy,443.519998,-47.03258979204645
Baseline-NN-MSE,front_sum_fy,443.552998,-46.99825170821407
Baseline-NN-MSE,front_sum_fy,443.618998,-53.644721571081504
Baseline-NN-MSE,front_sum_fy,443.684998,-50.98750253906536
Baseline-NN-MSE,front_sum_fy,443.750998,-47.605411830081266
Baseline-NN-MSE,front_sum_fy,443.816998,-50.05444905421888
Baseline-NN-MSE,front_sum_fy,443.882998,-66.7263331671229
Baseline-NN-MSE,front_sum_fy,443.948997,-55.447385614947734
Baseline-NN-MSE,front_sum_fy,444.014997,-55.39570157000617
Baseline-NN-MSE,front_sum_fy,444.080997,-62.83343442345233
Baseline-NN-MSE,front_sum_fy,444.146997,-57.89982599674113
Baseline-NN-MSE,front_sum_fy,444.212997,-61.79410353411663
Baseline-NN-MSE,front_sum_fy,444.245997,-62.86448994919897
Baseline-NN-MSE,front_sum_fy,444.278997,-65.74588908393753
Baseline-NN-MSE,front_sum_fy,444.344997,-64.55993061716401
Baseline-NN-MSE,front_sum_fy,444.410997,-81.05266201605946
Baseline-NN-MSE,front_sum_fy,444.443997,-65.30950508193769
Baseline-NN-MSE,front_sum_fy,444.476998,-64.35954137251656
Baseline-NN-MSE,front_sum_fy,444.542998,-67.91964525425306
Baseline-NN-MSE,front_sum_fy,444.608998,-65.76008398514375
Baseline-NN-MSE,front_sum_fy,444.674998,-80.46257259721847
Baseline-NN-MSE,front_sum_fy,444.740998,-75.83236651254117
Baseline-NN-MSE,front_sum_fy,444.806998,-83.56000640581169
Baseline-NN-MSE,front_sum_fy,444.872998,-82.22914666287102
Baseline-NN-MSE,front_sum_fy,444.938998,-77.65977664020966
Baseline-NN-MSE,front_sum_fy,445.004997,-78.08056934949263
Baseline-NN-MSE,front_sum_fy,445.070997,-78.00462623119893
Baseline-NN-MSE,front_sum_fy,445.136997,-78.13031256691306
Baseline-NN-MSE,front_sum_fy,445.202997,-74.89922961582602
Baseline-NN-MSE,front_sum_fy,445.268997,-72.48091777923958
Baseline-NN-MSE,front_sum_fy,445.334997,-68.72472902168465
Baseline-NN-MSE,front_sum_fy,445.400997,-58.940386798200166
Baseline-NN-MSE,front_sum_fy,445.466997,-51.89879492927321
Baseline-NN-MSE,front_sum_fy,445.532998,-48.70298706765459
Baseline-NN-MSE,front_sum_fy,445.565998,-49.96166207554211
Baseline-NN-MSE,front_sum_fy,445.598998,-47.44486555179719
Baseline-NN-MSE,front_sum_fy,445.664998,-40.60636585170266
Baseline-NN-MSE,front_sum_fy,445.730998,-39.43721393539852
Baseline-NN-MSE,front_sum_fy,445.763998,-35.64133559546809
Baseline-NN-MSE,front_sum_fy,445.796998,-34.89068842222571
Baseline-NN-MSE,front_sum_fy,445.862998,-42.11331844150186
Baseline-NN-MSE,front_sum_fy,445.928998,-33.19106482953896
Baseline-NN-MSE,front_sum_fy,445.961998,-31.800545710396875
Baseline-NN-MSE,front_sum_fy,445.994998,-29.570726024689463
Baseline-NN-MSE,front_sum_fy,446.060997,-29.891256191326534
Baseline-NN-MSE,front_sum_fy,446.126997,-22.90276430032111
Baseline-NN-MSE,front_sum_fy,446.192997,-26.05298185062958
Baseline-NN-MSE,front_sum_fy,446.258997,-23.62216253155384
Baseline-NN-MSE,front_sum_fy,446.324997,-24.324677763165255
Baseline-NN-MSE,front_sum_fy,446.390997,-24.771436421103544
Baseline-NN-MSE,front_sum_fy,446.456997,-23.676993456968944
Baseline-NN-MSE,front_sum_fy,446.522997,-21.86641789544484
Baseline-NN-MSE,front_sum_fy,446.588998,-22.24234722429685
Baseline-NN-MSE,front_sum_fy,446.654998,-23.932865845503215
Baseline-NN-MSE,front_sum_fy,446.720998,-16.52576739144689
Baseline-NN-MSE,front_sum_fy,446.786998,-18.34892824781059
Baseline-NN-MSE,front_sum_fy,446.852998,-17.456908373245994
Baseline-NN-MSE,front_sum_fy,446.885998,-18.658402076624043
Baseline-NN-MSE,front_sum_fy,446.918998,-17.712430901237298
Baseline-NN-MSE,front_sum_fy,446.984998,-19.18604092222415
Baseline-NN-MSE,front_sum_fy,447.050997,-18.8646645488613
Baseline-NN-MSE,front_sum_fy,447.083997,-19.858200191550935
Baseline-NN-MSE,front_sum_fy,447.116997,-20.05811150709596
Baseline-NN-MSE,front_sum_fy,447.182997,-20.100176278148695
Baseline-NN-MSE,front_sum_fy,447.248997,-19.04542313037834
Baseline-NN-MSE,front_sum_fy,447.281997,-30.998326764972603
Baseline-NN-MSE,front_sum_fy,447.314997,-28.5889909729284
Baseline-NN-MSE,front_sum_fy,447.380997,-22.39393858161725
Baseline-NN-MSE,front_sum_fy,447.446997,-22.32923267672095
Baseline-NN-MSE,front_sum_fy,447.479997,-22.322520486796293
Baseline-NN-MSE,front_sum_fy,447.512997,-26.34936328228906
Baseline-NN-MSE,front_sum_fy,447.578997,-25.449104007781784
Baseline-NN-MSE,front_sum_fy,447.644998,-24.14189545513659
Baseline-NN-MSE,front_sum_fy,447.710998,-28.260924136462904
Baseline-NN-MSE,front_sum_fy,447.776998,-25.672554112750277
Baseline-NN-MSE,front_sum_fy,447.842998,-23.87739862870785
Baseline-NN-MSE,front_sum_fy,447.908998,-22.620930765986486
Baseline-NN-MSE,front_sum_fy,447.974998,-41.361030402957
Baseline-NN-MSE,front_sum_fy,448.040998,-29.139223726156274
Baseline-NN-MSE,front_sum_fy,448.106997,-31.148804530887674
Baseline-NN-MSE,front_sum_fy,448.172997,-35.368970694055406
Baseline-NN-MSE,front_sum_fy,448.238997,-45.19992013491151
Baseline-NN-MSE,front_sum_fy,448.304997,-38.14031811734293
Baseline-NN-MSE,front_sum_fy,448.370997,-32.62397871241552
Baseline-NN-MSE,front_sum_fy,448.403997,-39.112703112942995
Baseline-NN-MSE,front_sum_fy,448.436997,-33.801169001210724
Baseline-NN-MSE,front_sum_fy,448.502997,-47.65661022237032
Baseline-NN-MSE,front_sum_fy,448.568997,-46.590509859529675
Baseline-NN-MSE,front_sum_fy,448.601997,-43.51888908480521
Baseline-NN-MSE,front_sum_fy,448.634997,-45.424785922518765
Baseline-NN-MSE,front_sum_fy,448.700998,-51.129143459152715
Baseline-NN-MSE,front_sum_fy,448.766998,-50.36744926270427
Baseline-NN-MSE,front_sum_fy,448.799998,-63.366229597903384
Baseline-NN-MSE,front_sum_fy,448.832998,-54.73227485342602
Baseline-NN-MSE,front_sum_fy,448.898998,-58.75923034622383
Baseline-NN-MSE,front_sum_fy,448.964998,-47.98369497989171
Baseline-NN-MSE,front_sum_fy,449.030998,-48.34609163944265
Baseline-NN-MSE,front_sum_fy,449.096997,-57.98785828327277
Baseline-NN-MSE,front_sum_fy,449.162997,-52.46987852382438
Baseline-NN-MSE,front_sum_fy,449.228997,-51.15692884008678
Baseline-NN-MSE,front_sum_fy,449.294997,-58.71756568678745
Baseline-NN-MSE,front_sum_fy,449.393997,-62.47078230117586
Baseline-NN-MSE,front_sum_fy,449.426997,-60.50322753862736
Baseline-NN-MSE,front_sum_fy,449.492997,-53.647110838471804
Baseline-NN-MSE,front_sum_fy,449.525997,-55.1458485333701
Baseline-NN-MSE,front_sum_fy,449.558997,-59.15542258653409
Baseline-NN-MSE,front_sum_fy,449.591997,-57.55470577780295
Baseline-NN-MSE,front_sum_fy,449.624997,-57.878463067265784
Baseline-NN-MSE,front_sum_fy,449.690997,-63.89309724710711
Baseline-NN-MSE,front_sum_fy,449.723997,-61.231320036631814
Baseline-NN-MSE,front_sum_fy,449.756998,-56.99830746330747
Baseline-NN-MSE,front_sum_fy,449.822998,-54.40283977681793
Baseline-NN-MSE,front_sum_fy,449.888998,-52.47546002681031
Baseline-NN-MSE,front_sum_fy,449.921998,-53.32389689273657
Baseline-NN-MSE,front_sum_fy,449.954998,-56.878285877271765
Baseline-NN-MSE,front_sum_fy,450.020998,-49.02537044870792
Baseline-NN-MSE,front_sum_fy,450.086998,-51.32564659202296
Baseline-NN-MSE,front_sum_fy,450.119998,-50.95768274820887
Baseline-NN-MSE,front_sum_fy,450.152997,-50.72671354990746
Baseline-NN-MSE,front_sum_fy,450.185997,-49.71965245132145
Baseline-NN-MSE,front_sum_fy,450.350997,-50.051830557128255
Baseline-NN-MSE,front_sum_fy,450.515997,-52.00893081287023
Baseline-NN-MSE,front_sum_fy,450.680997,-39.26554387037538
Baseline-NN-MSE,front_sum_fy,450.845998,-43.332006655137434
Baseline-NN-MSE,front_sum_fy,451.010998,-42.91680702816211
Baseline-NN-MSE,front_sum_fy,451.175997,-47.24817780282598
Baseline-NN-MSE,front_sum_fy,451.340997,-42.30252628103017
Baseline-NN-MSE,front_sum_fy,451.505997,-64.22737025049219
Baseline-NN-MSE,front_sum_fy,451.835997,-103.99806682076121
Baseline-NN-MSE,front_sum_fy,452.000998,-93.27076430517013
Baseline-NN-MSE,front_sum_fy,452.165998,-78.60631848332491
Baseline-NN-MSE,front_sum_fy,452.330997,-87.1568646367449
Baseline-NN-MSE,front_sum_fy,452.495997,-96.60952277165768
Baseline-NN-MSE,front_sum_fy,452.660997,-82.11567984073861
Baseline-NN-MSE,front_sum_fy,452.990998,-37.39611392780796
Baseline-NN-MSE,front_sum_fy,453.155998,-27.39285039330946
Baseline-NN-MSE,front_sum_fy,453.320997,-23.06450891776325
Baseline-NN-MSE,front_sum_fy,453.485997,-15.125777277852137
Baseline-NN-MSE,front_sum_fy,453.650997,-19.503348179754767
Baseline-NN-MSE,front_sum_fy,453.815997,-16.12910956917551
Baseline-NN-MSE,front_sum_fy,453.980998,-21.126458681953864
Baseline-NN-MSE,front_sum_fy,454.145998,-19.244308674112574
Baseline-NN-MSE,front_sum_fy,454.310997,-16.982982112589838
Baseline-NN-MSE,front_sum_fy,454.475997,-15.299871529688687
Baseline-NN-MSE,front_sum_fy,454.640997,-23.869357849984397
Baseline-NN-MSE,front_sum_fy,454.805997,-12.388517872148299
Baseline-NN-MSE,front_sum_fy,454.970997,-7.872432707700966
Baseline-NN-MSE,front_sum_fy,455.135998,-6.272595028078825
Baseline-NN-MSE,front_sum_fy,455.300997,-2.4086785366094574
Baseline-NN-MSE,front_sum_fy,455.465997,1.3525842244850388
Baseline-NN-MSE,front_sum_fy,455.630997,4.0189326017411915
