signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.016161214311134105
|e_y|,m,RUNNING_PP,0.015584430460245269
|e_y|,m,RUNNING_PP,0.014022384570426302
|e_y|,m,RUNNING_PP,0.013668913137436213
|e_y|,m,RUNNING_PP,0.012976256422315098
|e_y|,m,RUNNING_PP,0.012295529417781385
|e_y|,m,RUNNING_PP,0.011096010935059453
|e_y|,m,RUNNING_PP,0.009470002840892944
|e_y|,m,RUNNING_PP,0.008629569136788959
|e_y|,m,RUNNING_PP,0.007315969270092086
|e_y|,m,RUNNING_PP,0.006443731854433402
|e_y|,m,RUNNING_PP,0.00519838541609953
|e_y|,m,RUNNING_PP,0.004134408226175272
|e_y|,m,RUNNING_PP,0.0030091053982454763
|e_y|,m,RUNNING_PP,0.0032264238231268436
|e_y|,m,RUNNING_PP,0.0030345676433090538
|e_y|,m,RUNNING_PP,0.0023036721148084194
|e_y|,m,RUNNING_PP,0.0020065176540538104
|e_y|,m,RUNNING_PP,0.0013064341030036286
|e_y|,m,RUNNING_PP,0.0010390713761078071
|e_y|,m,RUNNING_PP,0.00033660456628388513
|e_y|,m,RUNNING_PP,0.0006025472084429523
|e_y|,m,RUNNING_PP,0.001372114027037255
|e_y|,m,RUNNING_PP,0.0023994821467782923
|e_y|,m,RUNNING_PP,0.0028906817474153162
|e_y|,m,RUNNING_PP,0.0033780303600116583
|e_y|,m,RUNNING_PP,0.003998707011354061
|e_y|,m,RUNNING_PP,0.004676954041858319
|e_y|,m,RUNNING_PP,0.005082515205824811
|e_y|,m,RUNNING_PP,0.005691753309133837
|e_y|,m,RUNNING_PP,0.006253369464761283
|e_y|,m,RUNNING_PP,0.006703269517365842
|e_y|,m,RUNNING_PP,0.007054301150555893
|e_y|,m,RUNNING_PP,0.007035934951722195
|e_y|,m,RUNNING_PP,0.007948257065434366
|e_y|,m,RUNNING_PP,0.008500208126427376
|e_y|,m,RUNNING_PP,0.008748914972582619
|e_y|,m,RUNNING_PP,0.00857558871448999
|e_y|,m,RUNNING_PP,0.008846909104293754
|e_y|,m,RUNNING_PP,0.00910955121478528
|e_y|,m,RUNNING_PP,0.008291390486857772
|e_y|,m,RUNNING_PP,0.008978664501069867
|e_y|,m,RUNNING_PP,0.0093158081304758
|e_y|,m,RUNNING_PP,0.009571048553095644
|e_y|,m,RUNNING_PP,0.009319530193647924
|e_y|,m,RUNNING_PP,0.01111325590715647
|e_y|,m,RUNNING_PP,0.011634827120343742
|e_y|,m,RUNNING_PP,0.01214829085204698
|e_y|,m,RUNNING_PP,0.012687829693231206
|e_y|,m,RUNNING_PP,0.014449587241776318
|e_y|,m,RUNNING_PP,0.015472213469203591
|e_y|,m,RUNNING_PP,0.01625536775205989
|e_y|,m,RUNNING_PP,0.016731677636460086
|e_y|,m,RUNNING_PP,0.018534356262733608
|e_y|,m,RUNNING_PP,0.02014616452913778
|e_y|,m,RUNNING_PP,0.02033230287393653
|e_y|,m,RUNNING_PP,0.021591010927192636
|e_y|,m,RUNNING_PP,0.02166254559724701
|e_y|,m,RUNNING_PP,0.02192862939433693
|e_y|,m,RUNNING_PP,0.02043815190444655
|e_y|,m,RUNNING_PP,0.017799840889141258
|e_y|,m,RUNNING_PP,0.018611170057247984
|e_y|,m,RUNNING_PP,0.01688471741657129
|e_y|,m,RUNNING_PP,0.014924982048824796
|e_y|,m,RUNNING_PP,0.01444200537210696
|e_y|,m,RUNNING_PP,0.016107993439712004
|e_y|,m,RUNNING_PP,0.016884586038325385
|e_y|,m,RUNNING_PP,0.016417986780605395
|e_y|,m,RUNNING_PP,0.01929326704821523
|e_y|,m,RUNNING_PP,0.02207493265611127
|e_y|,m,RUNNING_PP,0.023039452439613084
|e_y|,m,RUNNING_PP,0.022742469171374062
|e_y|,m,RUNNING_PP,0.02624949639243203
|e_y|,m,RUNNING_PP,0.027425319908900445
|e_y|,m,RUNNING_PP,0.028057587332920443
|e_y|,m,RUNNING_PP,0.026456436818648343
|e_y|,m,RUNNING_PP,0.028286309621486587
|e_y|,m,RUNNING_PP,0.0296953803344345
|e_y|,m,RUNNING_PP,0.027379254152518587
|e_y|,m,RUNNING_PP,0.029253143800549462
|e_y|,m,RUNNING_PP,0.030137709348032202
|e_y|,m,RUNNING_PP,0.029850651867276035
|e_y|,m,RUNNING_PP,0.029833370533316417
|e_y|,m,RUNNING_PP,0.030615283645588867
|e_y|,m,RUNNING_PP,0.03322442880124556
|e_y|,m,RUNNING_PP,0.03219419956200059
|e_y|,m,RUNNING_PP,0.03175182412587055
|e_y|,m,RUNNING_PP,0.0334174093068815
|e_y|,m,RUNNING_PP,0.03372013565433098
|e_y|,m,RUNNING_PP,0.03256315921507366
|e_y|,m,RUNNING_PP,0.03024998985161484
|e_y|,m,RUNNING_PP,0.031699066259972014
|e_y|,m,RUNNING_PP,0.03048699027234239
|e_y|,m,RUNNING_PP,0.027893478577066533
|e_y|,m,RUNNING_PP,0.029193197212698765
|e_y|,m,RUNNING_PP,0.028129566639075565
|e_y|,m,RUNNING_PP,0.025954041558258006
|e_y|,m,RUNNING_PP,0.02771240137653777
|e_y|,m,RUNNING_PP,0.026527266362917246
|e_y|,m,RUNNING_PP,0.02456973906676091
|e_y|,m,RUNNING_PP,0.02656573254782043
|e_y|,m,RUNNING_PP,0.02529869793314493
|e_y|,m,RUNNING_PP,0.02354278658934683
|e_y|,m,RUNNING_PP,0.02522985130514617
|e_y|,m,RUNNING_PP,0.025411377990124197
|e_y|,m,RUNNING_PP,0.0239447139443697
|e_y|,m,RUNNING_PP,0.024064916825010635
|e_y|,m,RUNNING_PP,0.025377991010286885
|e_y|,m,RUNNING_PP,0.025168238463718046
|e_y|,m,RUNNING_PP,0.023338641319627595
|e_y|,m,RUNNING_PP,0.02579394405616993
|e_y|,m,RUNNING_PP,0.0260553084656615
|e_y|,m,RUNNING_PP,0.025244027055022322
|e_y|,m,RUNNING_PP,0.02530385061326612
|e_y|,m,RUNNING_PP,0.025349243918155157
|e_y|,m,RUNNING_PP,0.024451672912791045
|e_y|,m,RUNNING_PP,0.023105519177832823
|e_y|,m,RUNNING_PP,0.02264842695412317
|e_y|,m,RUNNING_PP,0.023158790366731553
|e_y|,m,RUNNING_PP,0.0213057386132105
|e_y|,m,RUNNING_PP,0.02242133897044805
|e_y|,m,RUNNING_PP,0.02160547462209926
|e_y|,m,RUNNING_PP,0.020885176983056503
|e_y|,m,RUNNING_PP,0.02083412649939395
|e_y|,m,RUNNING_PP,0.020717308327585934
|e_y|,m,RUNNING_PP,0.01890112411983491
|e_y|,m,RUNNING_PP,0.020227572374051733
|e_y|,m,RUNNING_PP,0.02018958512976178
|e_y|,m,RUNNING_PP,0.018489262499538972
|e_y|,m,RUNNING_PP,0.02000713500729064
|e_y|,m,RUNNING_PP,0.019479455364812076
|e_y|,m,RUNNING_PP,0.018852024602535877
|e_y|,m,RUNNING_PP,0.01901552234652082
|e_y|,m,RUNNING_PP,0.01787920262369974
|e_y|,m,RUNNING_PP,0.016634908531628967
|e_y|,m,RUNNING_PP,0.017831556241985666
|e_y|,m,RUNNING_PP,0.016609953944949907
|e_y|,m,RUNNING_PP,0.016999726904870616
|e_y|,m,RUNNING_PP,0.015386089047588591
|e_y|,m,RUNNING_PP,0.015932005898168483
|e_y|,m,RUNNING_PP,0.01502542225411313
|e_y|,m,RUNNING_PP,0.013849568912323751
|e_y|,m,RUNNING_PP,0.014540582602899588
|e_y|,m,RUNNING_PP,0.01367289750245404
|e_y|,m,RUNNING_PP,0.012576141274764141
|e_y|,m,RUNNING_PP,0.013055574761122679
|e_y|,m,RUNNING_PP,0.011354816325617134
|e_y|,m,RUNNING_PP,0.012329680347158874
|e_y|,m,RUNNING_PP,0.011483447996246232
|e_y|,m,RUNNING_PP,0.010621214485637298
|e_y|,m,RUNNING_PP,0.010774635529064006
|e_y|,m,RUNNING_PP,0.009340647289779236
|e_y|,m,RUNNING_PP,0.008169712160617626
|e_y|,m,RUNNING_PP,0.008565154120905832
|e_y|,m,RUNNING_PP,0.008214506457809162
|e_y|,m,RUNNING_PP,0.0065682192440166265
|e_y|,m,RUNNING_PP,0.006926746670928768
|e_y|,m,RUNNING_PP,0.006051976464133191
|e_y|,m,RUNNING_PP,0.00581160662121849
|e_y|,m,RUNNING_PP,0.00587763074807178
|e_y|,m,RUNNING_PP,0.0052925154412457875
|e_y|,m,RUNNING_PP,0.004856196297090887
|e_y|,m,RUNNING_PP,0.004791780719461347
|e_y|,m,RUNNING_PP,0.0051932396910239695
|e_y|,m,RUNNING_PP,0.00487788308990722
|e_y|,m,RUNNING_PP,0.004751741056772757
|e_y|,m,RUNNING_PP,0.004835241515720762
|e_y|,m,RUNNING_PP,0.0036959828111395865
|e_y|,m,RUNNING_PP,0.004757201355551341
|e_y|,m,RUNNING_PP,0.00441858232170908
|e_y|,m,RUNNING_PP,0.0034974076110622643
|e_y|,m,RUNNING_PP,0.004635692495319782
|e_y|,m,RUNNING_PP,0.0038715864204705297
|e_y|,m,RUNNING_PP,0.004567205784122071
|e_y|,m,RUNNING_PP,0.004375626463014953
|e_y|,m,RUNNING_PP,0.004142528627868292
|e_y|,m,RUNNING_PP,0.0037900475743908937
|e_y|,m,RUNNING_PP,0.0030196414366449043
|e_y|,m,RUNNING_PP,0.0030414648294218027
|e_y|,m,RUNNING_PP,0.002418510691637954
|e_y|,m,RUNNING_PP,0.0028253175058029767
|e_y|,m,RUNNING_PP,0.0028288586171519026
|e_y|,m,RUNNING_PP,0.0021713440804728146
|e_y|,m,RUNNING_PP,0.0026507547629295303
|e_y|,m,RUNNING_PP,0.0016878939159867823
|e_y|,m,RUNNING_PP,0.002557834416406883
|e_y|,m,RUNNING_PP,0.0018403919425280524
|e_y|,m,RUNNING_PP,0.0021977465028569787
|e_y|,m,RUNNING_PP,0.0016830561187036186
|e_y|,m,RUNNING_PP,0.0023035837467894615
|e_y|,m,RUNNING_PP,0.002547082799519533
|e_y|,m,RUNNING_PP,0.0020485225747142732
|e_y|,m,RUNNING_PP,0.002844331434317518
|e_y|,m,RUNNING_PP,0.0027545874118487246
|e_y|,m,RUNNING_PP,0.002775322932445985
|e_y|,m,RUNNING_PP,0.0025006572582925435
|e_y|,m,RUNNING_PP,0.0022280943224759486
|e_y|,m,RUNNING_PP,0.0023937365162966795
|e_y|,m,RUNNING_PP,0.002088149235184078
|e_y|,m,RUNNING_PP,0.00206401712165194
|e_y|,m,RUNNING_PP,0.001908818551554392
|e_y|,m,RUNNING_PP,0.002026657027577483
|e_y|,m,RUNNING_PP,0.0022111048760204977
|e_y|,m,RUNNING_PP,0.00201615305230618
|e_y|,m,RUNNING_PP,0.002286798097751147
|e_y|,m,RUNNING_PP,0.0017406005554514992
|e_y|,m,RUNNING_PP,0.001908383650979617
|e_y|,m,RUNNING_PP,0.002038329269591438
|e_y|,m,RUNNING_PP,0.0020037262317559312
|e_y|,m,RUNNING_PP,0.002102273482541349
|e_y|,m,RUNNING_PP,0.002030854797112902
|e_y|,m,RUNNING_PP,0.00226634090682748
|e_y|,m,RUNNING_PP,0.0023121475060114416
|e_y|,m,RUNNING_PP,0.0024096535982559564
|e_y|,m,RUNNING_PP,0.002598013249181394
|e_y|,m,RUNNING_PP,0.0026810753235396723
|e_y|,m,RUNNING_PP,0.002597088572914852
|e_y|,m,RUNNING_PP,0.0027514761428278425
|e_y|,m,RUNNING_PP,0.0026545325456716062
|e_y|,m,RUNNING_PP,0.00275162928299158
|e_y|,m,RUNNING_PP,0.002805575148213696
|e_y|,m,RUNNING_PP,0.0028000491856245424
|e_y|,m,RUNNING_PP,0.0029725913566469586
|e_y|,m,RUNNING_PP,0.0030164743054247635
|e_y|,m,RUNNING_PP,0.0031369763985159838
|e_y|,m,RUNNING_PP,0.0031143272508741826
|e_y|,m,RUNNING_PP,0.0032952744707753223
|e_y|,m,RUNNING_PP,0.003507914494911113
|e_y|,m,RUNNING_PP,0.003784074952863911
|e_y|,m,RUNNING_PP,0.004086305518782557
|e_y|,m,RUNNING_PP,0.004293813197710078
|e_y|,m,RUNNING_PP,0.004520740367783965
