signal,unit,ground_truth,estimate
fl_fy,N,-93.06842041015625,-82.19695260359794
fl_fy,N,-97.98181915283203,-84.3618722518633
fl_fy,N,-98.4985122680664,-84.89320279284863
fl_fy,N,-98.52793884277344,-85.16731648038567
fl_fy,N,-101.5990982055664,-87.70572319391877
fl_fy,N,-102.540283203125,-89.40067955055214
fl_fy,N,-114.16134643554688,-99.0867660951518
fl_fy,N,-119.11418914794922,-104.76073320865933
fl_fy,N,-115.48257446289062,-100.23328538842391
fl_fy,N,-117.00848388671875,-101.53161568639636
fl_fy,N,-128.1191864013672,-111.74244319709675
fl_fy,N,-137.2557830810547,-119.96464129616271
fl_fy,N,-143.08567810058594,-125.82197496411676
fl_fy,N,-145.4959259033203,-128.1622669313823
fl_fy,N,-156.99575805664062,-138.20584956313854
fl_fy,N,-154.3851318359375,-135.7771962721375
fl_fy,N,-160.23159790039062,-141.07576792894545
fl_fy,N,-163.38360595703125,-144.32855498427347
fl_fy,N,-174.39076232910156,-153.49871086525644
fl_fy,N,-173.7178955078125,-152.29988941502475
fl_fy,N,-177.1327362060547,-157.14121090529818
fl_fy,N,-196.91160583496094,-177.60466222147474
fl_fy,N,-186.69955444335938,-167.77379515548142
fl_fy,N,-187.46002197265625,-168.9809593926929
fl_fy,N,-189.1875762939453,-170.77409688922123
fl_fy,N,-197.90826416015625,-177.08124591888497
fl_fy,N,-196.2710418701172,-176.4941815483951
fl_fy,N,-196.12152099609375,-180.18492630723725
fl_fy,N,-200.7113494873047,-185.23667561645973
fl_fy,N,-216.87318420410156,-200.3344901215437
fl_fy,N,-192.30850219726562,-176.22129770103962
fl_fy,N,-195.1321258544922,-179.80653774346322
fl_fy,N,-196.57247924804688,-183.4793683112863
fl_fy,N,-195.6562042236328,-181.08985512268706
fl_fy,N,-197.6182403564453,-184.40945022777348
fl_fy,N,-185.58935546875,-170.64776215212402
fl_fy,N,-188.0482635498047,-172.13197258620016
fl_fy,N,-187.39208984375,-171.28629763091055
fl_fy,N,-198.41494750976562,-180.7547974590558
fl_fy,N,-190.65496826171875,-175.82953664019638
fl_fy,N,-177.99002075195312,-162.45880028613385
fl_fy,N,-177.59890747070312,-162.20616917891175
fl_fy,N,-188.48191833496094,-171.5192051395565
fl_fy,N,-180.96775817871094,-167.4089900736803
fl_fy,N,-169.8863067626953,-156.75481196143642
fl_fy,N,-166.7964324951172,-152.1983282166948
fl_fy,N,-168.2694549560547,-151.14854232249616
fl_fy,N,-164.4228057861328,-149.20056113266648
fl_fy,N,-163.3411865234375,-148.49059891553455
fl_fy,N,-173.25685119628906,-156.4778154939154
fl_fy,N,-177.44461059570312,-158.4762229216408
fl_fy,N,-192.94239807128906,-172.32994234055616
fl_fy,N,-213.12408447265625,-200.6173905285917
fl_fy,N,-215.27684020996094,-202.2517412064342
fl_fy,N,-204.1247100830078,-186.16949343360517
fl_fy,N,-211.5028533935547,-194.04931155341575
fl_fy,N,-208.95712280273438,-191.51253585960467
fl_fy,N,-214.37550354003906,-195.93538177295554
fl_fy,N,-209.28057861328125,-193.46253606614255
fl_fy,N,-205.25733947753906,-188.48156065352578
fl_fy,N,-197.61207580566406,-178.98661923838029
fl_fy,N,-195.59951782226562,-176.94039678634755
fl_fy,N,-193.0421905517578,-174.387479067874
fl_fy,N,-190.0043487548828,-171.3732543493204
fl_fy,N,-184.6200714111328,-165.65003646653395
fl_fy,N,-178.14874267578125,-161.16576871512757
fl_fy,N,-172.38365173339844,-154.7852618140345
fl_fy,N,-174.8009796142578,-158.41070205132917
fl_fy,N,-165.92855834960938,-152.1069272902587
fl_fy,N,-158.9502410888672,-143.10926308067457
fl_fy,N,-148.26904296875,-132.60771342535384
fl_fy,N,-160.74935913085938,-143.14604790843325
fl_fy,N,-169.03155517578125,-155.1702695872356
fl_fy,N,-171.25265502929688,-153.5632867831231
fl_fy,N,-160.6894989013672,-141.08443657231746
fl_fy,N,-138.2238311767578,-122.38943954685854
fl_fy,N,-104.61477661132812,-90.45958980517462
fl_fy,N,-83.249267578125,-71.92949757967826
fl_fy,N,-72.18484497070312,-62.32670308556836
fl_fy,N,-69.9123306274414,-59.210837681792306
fl_fy,N,-77.34038543701172,-65.13687533506543
fl_fy,N,-82.26083374023438,-70.10614227499848
fl_fy,N,-88.32086944580078,-75.29487148443036
fl_fy,N,-91.2384262084961,-79.13197403745603
fl_fy,N,-87.36495208740234,-75.39353355058013
fl_fy,N,-79.87924194335938,-69.71799862574866
fl_fy,N,-70.71882629394531,-61.797362657969856
fl_fy,N,-60.41252899169922,-52.4496404996226
fl_fy,N,-51.814002990722656,-44.53385633800628
fl_fy,N,-43.20563888549805,-37.301024636425176
fl_fy,N,-33.437252044677734,-28.663456847990247
fl_fy,N,-25.763072967529297,-21.617602383862963
fl_fy,N,-17.54084014892578,-14.505869358779226
fl_fy,N,-12.278107643127441,-10.056583309338551
fl_fy,N,-8.658272743225098,-7.189442065821681
fl_fy,N,-6.787845611572266,-5.674481465293019
fl_fy,N,-8.152203559875488,-6.658240058897756
fl_fy,N,-11.732998847961426,-9.608767198378272
fl_fy,N,-15.209938049316406,-12.641133360439204
fl_fy,N,-15.933807373046875,-13.368936488164202
fl_fy,N,-14.587374687194824,-12.297784752777462
fl_fy,N,-15.230900764465332,-12.876483527938804
fl_fy,N,-12.278436660766602,-10.554552683695848
fl_fy,N,-9.615285873413086,-8.235293815484683
fl_fy,N,-8.00735092163086,-6.923228015963932
fl_fy,N,7.13698673248291,6.280355154056154
fl_fy,N,-1.0647916793823242,-0.9184243075008784
fl_fy,N,0.2307039052248001,0.19690025553978288
fl_fy,N,0.6739649772644043,0.5549585888816826
fl_fy,N,0.8933719396591187,0.7281151857129567
fl_fy,N,-1.6605730056762695,-1.3663149805506996
fl_fy,N,-4.410053253173828,-3.640728798923541
fl_fy,N,-8.065723419189453,-6.644021760782221
fl_fy,N,-7.2511677742004395,-5.9296216032460904
fl_fy,N,-13.953316688537598,-11.380031284211938
fl_fy,N,-17.743362426757812,-14.607404613398026
fl_fy,N,-17.921293258666992,-14.91207247117588
fl_fy,N,-15.886944770812988,-13.496402695218103
fl_fy,N,-11.8380765914917,-10.104299397740917
fl_fy,N,-8.726853370666504,-7.472741418150625
fl_fy,N,-4.781130313873291,-4.080171323506566
fl_fy,N,-3.469538688659668,-2.9139185122380056
fl_fy,N,-0.9474606513977051,-0.793498051161325
fl_fy,N,-2.003230333328247,-1.6627527873800134
fl_fy,N,-5.521359443664551,-4.458311813999074
fl_fy,N,-3.80330753326416,-3.062311139834463
fl_fy,N,-7.860503673553467,-6.356772123470637
fl_fy,N,-10.863201141357422,-8.813705961868976
fl_fy,N,-14.290129661560059,-11.95656496292697
fl_fy,N,-16.875940322875977,-13.96042129318903
fl_fy,N,-17.183483123779297,-14.246416053451991
fl_fy,N,-16.922359466552734,-14.32242857584302
fl_fy,N,-14.789316177368164,-12.62995929785766
fl_fy,N,-11.975386619567871,-10.264047133476415
fl_fy,N,-11.780771255493164,-9.959230314425403
fl_fy,N,-7.545602321624756,-6.370618063497447
fl_fy,N,-5.684869766235352,-4.777271000990064
fl_fy,N,-3.9877243041992188,-3.291187303470505
fl_fy,N,-4.042617321014404,-3.279298261051453
fl_fy,N,-6.211073398590088,-5.0300132941292395
fl_fy,N,-6.82438850402832,-5.521969052171163
fl_fy,N,-8.843811988830566,-7.198844879552039
fl_fy,N,-11.319066047668457,-9.219776003377065
fl_fy,N,-13.514766693115234,-11.08984242994022
fl_fy,N,-15.001794815063477,-12.541689020387551
fl_fy,N,-13.805085182189941,-11.684249300915099
fl_fy,N,-11.998808860778809,-10.18928167185828
fl_fy,N,-12.656808853149414,-10.877118831687069
fl_fy,N,-9.541536331176758,-8.06597653984596
fl_fy,N,-6.324693202972412,-5.335755545880415
fl_fy,N,-5.344636917114258,-4.432420874916773
fl_fy,N,-3.7320940494537354,-3.0626502099046338
fl_fy,N,-3.331233263015747,-2.6864438221547755
fl_fy,N,-2.9083211421966553,-2.3594714408241524
fl_fy,N,-5.227167129516602,-4.2246523810341
fl_fy,N,-10.409834861755371,-8.487207841483913
fl_fy,N,-13.510998725891113,-11.057858318290883
fl_fy,N,-16.133909225463867,-13.267134934357847
fl_fy,N,-18.813373565673828,-15.503824233084197
fl_fy,N,-20.850900650024414,-17.18583570121183
fl_fy,N,-21.92041015625,-18.14953527583666
fl_fy,N,-29.32946014404297,-24.019519608491507
fl_fy,N,-45.052146911621094,-37.533995263014994
fl_fy,N,-62.32599639892578,-54.07773504235465
fl_fy,N,-77.55584716796875,-66.73684525101594
fl_fy,N,-94.86317443847656,-84.86226951564807
fl_fy,N,-108.440185546875,-97.58318978246047
fl_fy,N,-119.81510925292969,-109.07279334969331
fl_fy,N,-131.63375854492188,-121.19726250761113
fl_fy,N,-134.5249786376953,-122.73237423145498
fl_fy,N,-133.1824493408203,-120.69656275534955
fl_fy,N,-137.89871215820312,-124.92301043954947
fl_fy,N,-133.11370849609375,-117.23665560830922
fl_fy,N,-136.5885467529297,-119.83130193507147
fl_fy,N,-143.2403106689453,-125.91764612878457
fl_fy,N,-151.59242248535156,-134.0476332838694
fl_fy,N,-156.7310791015625,-138.06286559199813
fl_fy,N,-168.2240447998047,-152.3110998395856
fl_fy,N,-177.53195190429688,-160.32702645178105
fl_fy,N,-207.70361328125,-192.13069992762448
fl_fy,N,-211.33465576171875,-197.06861201565715
fl_fy,N,-231.3390655517578,-217.49280768067607
fl_fy,N,-241.11187744140625,-227.08802245202511
fl_fy,N,-269.17230224609375,-259.6247663359097
fl_fy,N,-282.7546691894531,-273.2056276350191
fl_fy,N,-295.28375244140625,-281.9108168056355
fl_fy,N,-312.0439147949219,-300.2878364983566
fl_fy,N,-319.3886413574219,-311.15582828710683
fl_fy,N,-308.060791015625,-298.4044617693715
fl_fy,N,-317.00421142578125,-308.5380542323287
fl_fy,N,-306.1225280761719,-299.69454438540333
fl_fy,N,-279.0132751464844,-265.0837234218735
fl_fy,N,-271.6263732910156,-258.8530994053955
fl_fy,N,-251.6215362548828,-235.54102176842838
fl_fy,N,-233.95140075683594,-217.87616466380194
fl_fy,N,-233.55606079101562,-216.55978088878896
fl_fy,N,-230.9293212890625,-214.54432502381317
fl_fy,N,-233.2556610107422,-216.66337794761202
fl_fy,N,-235.58131408691406,-223.47174620022793
fl_fy,N,-232.24920654296875,-215.77814717412792
fl_fy,N,-237.03915405273438,-221.92331135994505
fl_fy,N,-236.72686767578125,-222.83830121348652
fl_fy,N,-239.6168975830078,-227.53236463599032
fl_fy,N,-236.74407958984375,-223.77274400556942
fl_fy,N,-239.18150329589844,-228.30705105788587
