signal,unit,error_gt_minus_est
v_y,m/s,0.013298456373508571
v_y,m/s,0.02377093860381968
v_y,m/s,0.011833085260505805
v_y,m/s,0.013366477956158807
v_y,m/s,0.013299088554132588
v_y,m/s,0.01252198081059891
v_y,m/s,0.012445214973877905
v_y,m/s,0.012183260178762478
v_y,m/s,0.012314182599526824
v_y,m/s,0.013030565850148057
v_y,m/s,0.015028592430182841
v_y,m/s,0.01351370041679395
v_y,m/s,0.016895977606275925
v_y,m/s,0.015082037471765397
v_y,m/s,0.015964427258829905
v_y,m/s,0.016429433178718145
v_y,m/s,0.014510576063330893
v_y,m/s,0.015740980842859742
v_y,m/s,0.012458951289175513
v_y,m/s,0.015495391891203747
v_y,m/s,0.019342301496974468
v_y,m/s,0.020135645487308618
v_y,m/s,0.023197787269533143
v_y,m/s,0.05118031435258674
v_y,m/s,0.030003872078389726
v_y,m/s,0.010274312783896566
v_y,m/s,0.03232046294461233
v_y,m/s,0.030546867519881782
v_y,m/s,0.024520897350138404
v_y,m/s,0.013350000303910425
v_y,m/s,0.03082623043659316
v_y,m/s,0.01717897250631789
v_y,m/s,0.030626228888647966
v_y,m/s,0.022533863820435707
v_y,m/s,0.014952477790243196
v_y,m/s,0.014316289800415827
v_y,m/s,0.004975761634823411
v_y,m/s,0.0011928094951909676
v_y,m/s,-0.0013104974467696047
v_y,m/s,-0.006058207655450537
v_y,m/s,-0.007580160036320317
v_y,m/s,-0.008047706833807323
v_y,m/s,-0.008321999460297463
v_y,m/s,-0.0064802792345894505
v_y,m/s,-0.005054499578379609
v_y,m/s,-0.008797086749580622
v_y,m/s,-0.013499716624638121
v_y,m/s,-0.012979501399789782
v_y,m/s,-0.010999419332314509
v_y,m/s,-0.010651226184054792
v_y,m/s,-0.009097623549845862
v_y,m/s,-0.00796753550665158
v_y,m/s,-0.006576354127284155
v_y,m/s,-0.0025687925323136657
v_y,m/s,-0.0005312332937896375
v_y,m/s,-0.0020569318968401695
v_y,m/s,-0.0013845002066542322
v_y,m/s,-0.00153819841664804
v_y,m/s,-0.003938887948343392
v_y,m/s,-0.0032769913219186098
v_y,m/s,-0.003230075994248599
v_y,m/s,-0.0020890369598280945
v_y,m/s,-0.00329720999544425
v_y,m/s,-0.004301125734237826
v_y,m/s,-0.004193051259263059
v_y,m/s,-0.005751919302482644
v_y,m/s,-0.0019638167390297334
v_y,m/s,-0.004133232190199038
v_y,m/s,-0.006849541027096395
v_y,m/s,-0.005643333330857758
v_y,m/s,-0.005137150529814838
v_y,m/s,-0.01489810250576995
v_y,m/s,-0.00539581340159484
v_y,m/s,-0.006568470952399097
v_y,m/s,-0.028553296105299886
v_y,m/s,-0.01033744070306708
v_y,m/s,-0.008598953788017116
v_y,m/s,-0.013185493467723353
v_y,m/s,-0.01231747449107412
v_y,m/s,-0.011189502779728189
v_y,m/s,-0.011735152374741098
v_y,m/s,-0.01150080317441804
v_y,m/s,-0.013332050611857826
v_y,m/s,-0.015349269896720918
v_y,m/s,-0.012395624390336812
v_y,m/s,-0.016756688445117462
v_y,m/s,-0.016308892532090447
v_y,m/s,-0.016020912624160055
v_y,m/s,-0.016263852752972596
v_y,m/s,-0.015467791588862245
v_y,m/s,-0.014351788572755098
v_y,m/s,-0.013412452604945613
v_y,m/s,-0.020602860334044015
