signal,unit,error_gt_minus_est
v_y,m/s,0.0039836311402837235
v_y,m/s,0.003807893902070607
v_y,m/s,0.0036959221240033934
v_y,m/s,0.004047813811666618
v_y,m/s,0.0034144413318766796
v_y,m/s,0.0031654233078424326
v_y,m/s,0.0032583020281157643
v_y,m/s,0.0033406615422664696
v_y,m/s,0.003453345967885116
v_y,m/s,0.0030329518626643903
v_y,m/s,0.005465489138487864
v_y,m/s,0.0028444611064599307
v_y,m/s,0.003364054360196843
v_y,m/s,0.0030090783489649664
v_y,m/s,0.0028903022233141146
v_y,m/s,0.0032414663155202056
v_y,m/s,0.005162276283230842
v_y,m/s,0.002844000110332527
v_y,m/s,0.006178122652857887
v_y,m/s,0.0022448666116472345
v_y,m/s,0.00341717840644111
v_y,m/s,0.002312072870236652
v_y,m/s,0.003575331459321842
v_y,m/s,0.002991403395696181
v_y,m/s,0.003519567508977063
v_y,m/s,0.0031972487831626057
v_y,m/s,0.0027388670273906218
v_y,m/s,0.00679778759051743
v_y,m/s,-0.0022431313488642454
v_y,m/s,0.003511592211078708
v_y,m/s,0.0035732877974440145
v_y,m/s,0.005131726077306917
v_y,m/s,0.004899613798061208
v_y,m/s,0.003785174676759511
v_y,m/s,0.005472197795025069
v_y,m/s,0.00498734080053384
v_y,m/s,0.004575521087282635
v_y,m/s,0.008605804104154138
v_y,m/s,0.006113979773989309
v_y,m/s,0.009117404045131066
v_y,m/s,0.004255794970976355
v_y,m/s,0.006519102993203761
v_y,m/s,0.003761383855850793
v_y,m/s,0.0031165143645691187
v_y,m/s,0.005024462215877774
v_y,m/s,0.0028826186330296252
v_y,m/s,0.0024163040311799763
v_y,m/s,0.002385819864960864
v_y,m/s,0.004977981589177116
v_y,m/s,0.002499616930321795
v_y,m/s,0.005893682417754842
v_y,m/s,0.0027894170026368514
v_y,m/s,0.0015013220220335063
v_y,m/s,0.002923508773236716
v_y,m/s,0.00305061959011646
v_y,m/s,0.003959351900254406
v_y,m/s,0.004284303357139155
v_y,m/s,0.003417064886862317
v_y,m/s,0.008549948131274042
v_y,m/s,0.0032453066374180176
v_y,m/s,0.0037324059459399594
v_y,m/s,0.0034878672524407163
v_y,m/s,0.009981738881473159
v_y,m/s,0.004247634319769017
v_y,m/s,0.003862297513650522
v_y,m/s,0.003908246801364951
v_y,m/s,0.0036144833041065593
v_y,m/s,0.004281038149273761
v_y,m/s,0.004193457940725793
v_y,m/s,0.0043827208465814565
v_y,m/s,0.0036929623291768934
v_y,m/s,0.003986022011327197
v_y,m/s,0.0026535695107795356
v_y,m/s,0.004122245751892233
v_y,m/s,0.003689348133848594
v_y,m/s,0.003809045936810515
v_y,m/s,0.00733621044010823
v_y,m/s,0.0032943698347586564
v_y,m/s,0.0031189296000604175
v_y,m/s,0.00431717624255034
v_y,m/s,0.004143547994160515
v_y,m/s,0.0027051244649973494
v_y,m/s,0.0029601776304902377
v_y,m/s,0.0029877621926484715
v_y,m/s,0.0026294186524314714
v_y,m/s,0.00498688826404034
v_y,m/s,0.004906831829698401
v_y,m/s,0.002743149473183139
v_y,m/s,0.0031251616606097
v_y,m/s,0.00293062375194679
v_y,m/s,0.003289712476832733
v_y,m/s,0.0028509020410972946
v_y,m/s,0.0029318988328072837
v_y,m/s,0.0023759441438913342
v_y,m/s,0.002110507116921005
v_y,m/s,0.0021640236394636185
v_y,m/s,0.004961930834409389
v_y,m/s,0.002428709830943846
v_y,m/s,0.0021124402534875904
v_y,m/s,0.0026584161150647505
v_y,m/s,0.004597894608058948
v_y,m/s,0.002666297525259433
v_y,m/s,0.003195210752862126
v_y,m/s,0.003518148634079147
v_y,m/s,0.003571845955274738
v_y,m/s,0.00436063913770705
v_y,m/s,0.0036241031929053692
v_y,m/s,0.00733329635133678
v_y,m/s,0.0031679458366967346
v_y,m/s,0.003259692700507223
v_y,m/s,0.0026584588090593324
v_y,m/s,0.005470150891080432
v_y,m/s,0.002313453312694759
v_y,m/s,0.0024919143891860285
v_y,m/s,0.0054660888296647475
v_y,m/s,0.0023131068769148347
v_y,m/s,0.001326435555020461
v_y,m/s,0.0013373922096121954
v_y,m/s,0.0009387414410632969
v_y,m/s,0.0018787985215844225
v_y,m/s,0.001851251626211678
v_y,m/s,0.0026708599480963283
v_y,m/s,0.0019920803687218797
v_y,m/s,0.002670998827042713
v_y,m/s,0.005736061602480233
v_y,m/s,0.0028018064076607424
v_y,m/s,0.00270685148965627
v_y,m/s,0.002969678965814144
v_y,m/s,0.0025805655319752
v_y,m/s,0.002296500638829836
v_y,m/s,0.0023719779927726253
v_y,m/s,0.002128578583117751
v_y,m/s,0.0024399194772139685
v_y,m/s,0.009494646761597619
