stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1788707156.2024903,-2.1372578144073486,-1.6468603334579612,-2.2690958976745605,-1.7362669632047196,-9.768630027770996,-8.764267962282297,-10.372833251953125,-9.241692485891786,-4.406353712081909,-3.383127296662681,-20.14146327972412,-18.005960448174083,-24.54781699180603,-21.389087744836765
1788707156.3674903,-0.8854482769966125,-0.6827988943003662,-0.947569727897644,-0.7261342675724971,-9.362695693969727,-8.388069171008253,-9.96097183227539,-8.869439919556113,-1.8330180048942566,-1.4089331618728633,-19.323667526245117,-17.257509090564366,-21.156685531139374,-18.66644225243723
1788707156.5324903,-0.6750247478485107,-0.5262883001210223,-0.7249671220779419,-0.560818456884407,-7.947202682495117,-7.195840637725893,-8.443258285522461,-7.590993473224435,-1.3999918699264526,-1.0871067570054294,-16.390460968017578,-14.786834110950327,-17.79045283794403,-15.873940867955756
1788707156.6974902,0.4464769661426544,0.34887403553118895,0.48334378004074097,0.3765095014024824,-6.540727615356445,-5.930901520671656,-6.949941635131836,-6.255133497269674,0.9298207461833954,0.7253835369336714,-13.490669250488281,-12.18603501794133,-12.560848504304886,-11.460651481007659
1788707156.8624904,2.244418144226074,1.7619630577617151,2.3680808544158936,1.8446977931957336,-5.756744384765625,-5.251539457349384,-6.116179943084717,-5.53549563639709,4.612498998641968,3.6066608509574487,-11.872924327850342,-10.787035093746475,-7.260425329208374,-7.180374242789027
1788707157.0274904,2.7122421264648438,2.1380072325771113,2.8612561225891113,2.235944760566322,-5.146210193634033,-4.616724948892764,-5.46734619140625,-4.8573607162400645,5.573498249053955,4.373951993143433,-10.613556385040283,-9.47408566513283,-5.040058135986328,-5.100133671989396
1788707157.1924903,0.515632688999176,0.40348512247150614,0.5399709939956665,0.4192392419258134,-5.752582550048828,-5.188397227034637,-6.118648052215576,-5.472776971152629,1.0556036829948425,0.8227243643973196,-11.871230602264404,-10.661174198187265,-10.815626919269562,-9.838449833789944
1788707157.3574903,1.1506054401397705,0.902553882328849,1.2111786603927612,0.9422863384696221,-6.6195831298828125,-6.021184021031484,-7.034608840942383,-6.345005134670497,2.3617841005325317,1.844840220798471,-13.654191970825195,-12.366189155701981,-11.292407870292664,-10.52134893490351
1788707157.5224903,-0.7431961297988892,-0.5832026083304493,-0.7929445505142212,-0.6169050039026385,-7.9783406257629395,-7.261484910850442,-8.472871780395508,-7.64405546821593,-1.5361406803131104,-1.2001076122330878,-16.451212406158447,-14.905540379066371,-17.987353086471558,-16.10564799129946
1788707157.6874902,-4.448129177093506,-3.483501313891071,-4.731945514678955,-3.649472670849893,-10.926233291625977,-9.903490642483304,-11.59531021118164,-10.41154052466427,-9.180074691772461,-7.132973984740964,-22.521543502807617,-20.315031167147573,-31.701618194580078,-27.448005151888538
1788707157.8524902,-6.273128032684326,-4.930989307420137,-6.6263909339904785,-5.144908261865591,-12.123830795288086,-11.069160098944327,-12.89944839477539,-11.69369490981208,-12.899518966674805,-10.075897569285727,-25.023279190063477,-22.762855008756407,-37.92279815673828,-32.83875257804213
1788707158.0174904,-2.3171651363372803,-1.8448946022369683,-2.4584803581237793,-1.9387920935448426,-9.630298614501953,-8.806571284996387,-10.180206298828125,-9.195080552873893,-4.77564549446106,-3.783686695781811,-19.810504913330078,-18.00165183787028,-24.586150407791138,-21.78533853365209
1788707158.1824903,-2.441840887069702,-1.9317866375835646,-2.597102403640747,-2.038550658238542,-10.583456993103027,-9.656258630163448,-11.25221061706543,-10.183276062070858,-5.038943290710449,-3.970337295822107,-21.835667610168457,-19.839534692234306,-26.874610900878906,-23.809871988056415
1788707158.3474903,1.7347112894058228,1.3610436414039304,1.8265576362609863,1.4213346730969088,-6.7622389793396,-6.1980418988647035,-7.190778732299805,-6.538410973977784,3.561268925666809,2.782378314500839,-13.953017711639404,-12.736452872842488,-10.391748785972595,-9.954074558341649
1788707158.5124903,6.840218544006348,5.363760808996173,7.237370014190674,5.629880632613229,-3.3057339191436768,-3.013696260438015,-3.515597343444824,-3.1806410492097874,14.077588558197021,10.993641441609402,-6.821331262588501,-6.1943373096478025,7.2562572956085205,4.799304131961599
1788707158.6774902,3.565916061401367,2.7899023174148017,3.7425570487976074,3.1416462425651077,-7.465860366821289,-6.689568419505792,-8.306132316589355,-7.600956582803254,7.308473110198975,5.931548559979909,-15.771992683410645,-14.290525002309046,-8.46351957321167,-8.358976442329137
1788707158.8424902,11.435800552368164,8.999571137565978,12.109746932983398,9.462861354522875,4.416216850280762,3.9888072460055133,4.693847179412842,4.206826759513796,23.545547485351562,18.46243249208885,9.110064029693604,8.19563400551931,32.655611515045166,26.65806649760816
1788707159.0074904,8.262412071228027,6.448350387545485,8.70697021484375,6.723327038293996,2.0363123416900635,1.8623924479838847,2.1714842319488525,1.9753664689709176,16.969382286071777,13.17167742583948,4.207796573638916,3.8377589169548023,21.177178859710693,17.00943634279428
1788707159.1724904,-2.7385129928588867,-2.137212926010664,-2.9038515090942383,-2.2510445840974223,-7.20192813873291,-6.540478502327468,-7.660024642944336,-6.909577888463404,-5.642364501953125,-4.388257510108087,-14.861952781677246,-13.450056390790872,-20.50431728363037,-17.83831390089896
1788707159.3374903,-10.459446907043457,-8.611374655684823,-11.349928855895996,-8.912664179413786,-14.777292251586914,-13.028828893222178,-15.55649185180664,-13.511159048211068,-21.809375762939453,-17.524038835098608,-30.333784103393555,-26.539987941433246,-52.14315986633301,-44.064026776531854
1788707159.5024903,-18.6842098236084,-14.273912016613322,-19.673768997192383,-14.888937971389566,-24.408981323242188,-21.492021125860038,-25.877912521362305,-22.63695538235159,-38.35797882080078,-29.16284998800289,-50.28689384460449,-44.12897650821163,-88.64487266540527,-73.29182649621453
1788707159.6674902,-17.471513748168945,-13.297134115940954,-18.40944480895996,-13.901355304003074,-25.359296798706055,-22.121270095090477,-27.00379180908203,-23.61145503814521,-35.880958557128906,-27.19848941994403,-52.363088607788086,-45.73272513323569,-88.24404716491699,-72.93121455317971
1788707159.8324902,-12.155237197875977,-9.01777560262876,-12.857613563537598,-9.509734857750624,-21.052261352539062,-18.045639125114782,-22.314476013183594,-19.06977647727939,-25.012850761413574,-18.527510460379382,-43.366737365722656,-37.11541560239417,-68.37958812713623,-55.642926062773554
1788707159.9974904,-4.574091911315918,-3.350056723435924,-4.827735424041748,-3.5202282018441857,-10.959783554077148,-9.200912388080305,-11.578507423400879,-9.671513933985434,-9.401827335357666,-6.87028492528011,-22.538290977478027,-18.87242632206574,-31.940118312835693,-25.74271124734585
1788707160.1624904,3.084049940109253,2.2200335578907757,3.233858346939087,2.3119449764114957,-1.8416533470153809,-1.5202939469017793,-1.939151406288147,-1.58859080281316,6.31790828704834,4.531978534302271,-3.780804753303528,-3.108884749714939,2.537103533744812,1.4230937845873322
1788707160.3274903,5.060495376586914,3.63527940526015,5.312830924987793,3.7947550317513534,2.391676425933838,1.9716482381442584,2.5337393283843994,2.0921093057719693,10.373326301574707,7.4300344370115035,4.925415754318237,4.0637575439162275,15.298742055892944,11.493791980927732
1788707160.4924903,2.588838577270508,1.8029418046843333,2.7558603286743164,1.9336868961840268,1.9717800617218018,1.607070009880458,2.0831143856048584,1.6984632343024022,5.344698905944824,3.7366287008683603,4.05489444732666,3.30553324418286,9.399593353271484,7.0421619450512205
1788707160.6574903,2.028831720352173,1.413982626977338,2.1369521617889404,1.4923881392302734,-0.38431409001350403,-0.30103353271681854,-0.4063945412635803,-0.3190945926964933,4.165783882141113,2.906370766207611,-0.7907086312770844,-0.6201281254133119,3.375075250864029,2.286242640794299
1788707160.8224902,-1.5067627429962158,-1.0309939506884913,-1.5839766263961792,-1.0855348865628425,-2.3830153942108154,-1.8588198720630171,-2.5117790699005127,-1.9629183705948356,-3.090739369392395,-2.116528837251334,-4.894794464111328,-3.821738242657853,-7.985533833503723,-5.938267079909187
1788707160.9874902,-5.314921855926514,-3.721222176609162,-5.589520454406738,-3.926563738069997,-4.020500659942627,-3.0630504674351875,-4.239307880401611,-3.2412137261508973,-10.904442310333252,-7.647785914679159,-8.259808540344238,-6.304264193586085,-19.16425085067749,-13.952050108265244
1788707161.1524904,-7.31252908706665,-5.023783422908521,-7.7045111656188965,-5.305690867777675,-4.7950592041015625,-3.6979356111885933,-5.013774394989014,-3.8201271730509445,-15.017040252685547,-10.329474290686196,-9.808833599090576,-7.518062784239538,-24.825873851776123,-17.847537074925732
