t_s,commanded_tire_friction,schedule
38.567,1.000000,constant
38.602,1.000000,constant
38.635,1.000000,constant
38.668,1.000000,constant
38.704,1.000000,constant
38.736,1.000000,constant
38.770,1.000000,constant
38.801,1.000000,constant
38.836,1.000000,constant
38.870,1.000000,constant
38.901,1.000000,constant
38.936,1.000000,constant
38.968,1.000000,constant
39.001,1.000000,constant
39.036,1.000000,constant
39.068,1.000000,constant
39.102,1.000000,constant
39.137,1.000000,constant
39.169,1.000000,constant
39.203,1.000000,constant
39.236,1.000000,constant
39.268,1.000000,constant
39.301,1.000000,constant
39.335,1.000000,constant
39.372,1.000000,constant
39.402,1.000000,constant
39.434,1.000000,constant
39.469,1.000000,constant
39.501,1.000000,constant
39.535,1.000000,constant
39.569,1.000000,constant
39.603,1.000000,constant
39.634,1.000000,constant
39.668,1.000000,constant
39.701,1.000000,constant
39.739,1.000000,constant
39.769,1.000000,constant
39.801,1.000000,constant
39.834,1.000000,constant
39.868,1.000000,constant
39.901,1.000000,constant
39.939,1.000000,constant
39.968,1.000000,constant
40.002,1.000000,constant
40.036,1.000000,constant
40.068,1.000000,constant
40.101,1.000000,constant
40.136,1.000000,constant
40.169,1.000000,constant
40.201,1.000000,constant
40.236,1.000000,constant
40.268,1.000000,constant
40.301,1.000000,constant
40.335,1.000000,constant
40.372,1.000000,constant
40.403,1.000000,constant
40.437,1.000000,constant
40.468,1.000000,constant
40.502,1.000000,constant
40.538,1.000000,constant
40.570,1.000000,constant
40.602,1.000000,constant
40.635,1.000000,constant
40.667,1.000000,constant
40.701,1.000000,constant
40.736,1.000000,constant
40.768,1.000000,constant
40.802,1.000000,constant
40.836,1.000000,constant
40.868,1.000000,constant
40.902,1.000000,constant
40.934,1.000000,constant
40.967,1.000000,constant
41.001,1.000000,constant
41.034,1.000000,constant
41.068,1.000000,constant
41.102,1.000000,constant
41.136,1.000000,constant
41.168,1.000000,constant
41.201,1.000000,constant
41.236,1.000000,constant
41.267,1.000000,constant
41.300,1.000000,constant
41.335,1.000000,constant
41.367,1.000000,constant
41.401,1.000000,constant
41.436,1.000000,constant
41.468,1.000000,constant
41.501,1.000000,constant
41.535,1.000000,constant
41.568,1.000000,constant
41.602,1.000000,constant
41.634,1.000000,constant
41.668,1.000000,constant
41.701,1.000000,constant
41.735,1.000000,constant
41.768,1.000000,constant
41.802,1.000000,constant
41.837,1.000000,constant
41.869,1.000000,constant
41.901,1.000000,constant
41.934,1.000000,constant
41.967,1.000000,constant
42.001,1.000000,constant
42.035,1.000000,constant
42.071,1.000000,constant
42.101,1.000000,constant
42.136,1.000000,constant
42.169,1.000000,constant
42.201,1.000000,constant
42.235,1.000000,constant
42.269,1.000000,constant
42.301,1.000000,constant
42.335,1.000000,constant
42.368,1.000000,constant
42.401,1.000000,constant
42.436,1.000000,constant
42.468,1.000000,constant
42.501,1.000000,constant
42.537,1.000000,constant
42.570,1.000000,constant
42.601,1.000000,constant
42.638,1.000000,constant
42.669,1.000000,constant
42.701,1.000000,constant
42.737,1.000000,constant
42.768,1.000000,constant
42.807,1.000000,constant
42.835,1.000000,constant
42.870,1.000000,constant
42.901,1.000000,constant
42.934,1.000000,constant
42.968,1.000000,constant
43.002,1.000000,constant
43.035,1.000000,constant
43.068,1.000000,constant
43.102,1.000000,constant
43.134,1.000000,constant
43.168,1.000000,constant
43.201,1.000000,constant
43.236,1.000000,constant
43.269,1.000000,constant
43.302,1.000000,constant
43.335,1.000000,constant
43.368,1.000000,constant
43.402,1.000000,constant
43.436,1.000000,constant
43.469,1.000000,constant
43.501,1.000000,constant
43.536,1.000000,constant
43.568,1.000000,constant
43.601,1.000000,constant
43.638,1.000000,constant
43.667,1.000000,constant
43.704,1.000000,constant
43.737,1.000000,constant
43.768,1.000000,constant
43.801,1.000000,constant
43.835,1.000000,constant
43.868,1.000000,constant
43.902,1.000000,constant
43.936,1.000000,constant
43.969,1.000000,constant
44.002,1.000000,constant
44.035,1.000000,constant
44.070,1.000000,constant
44.102,1.000000,constant
44.136,1.000000,constant
44.169,1.000000,constant
44.202,1.000000,constant
44.236,1.000000,constant
44.268,1.000000,constant
44.307,1.000000,constant
44.334,1.000000,constant
44.371,1.000000,constant
44.401,1.000000,constant
44.436,1.000000,constant
44.470,1.000000,constant
44.503,1.000000,constant
44.539,1.000000,constant
44.568,1.000000,constant
44.601,1.000000,constant
44.636,1.000000,constant
44.668,1.000000,constant
44.701,1.000000,constant
44.738,1.000000,constant
44.768,1.000000,constant
44.802,1.000000,constant
44.834,1.000000,constant
44.868,1.000000,constant
44.901,1.000000,constant
44.937,1.000000,constant
44.968,1.000000,constant
45.001,1.000000,constant
45.035,1.000000,constant
45.068,1.000000,constant
45.101,1.000000,constant
45.136,1.000000,constant
45.169,1.000000,constant
45.204,1.000000,constant
45.234,1.000000,constant
45.268,1.000000,constant
45.303,1.000000,constant
45.334,1.000000,constant
45.372,1.000000,constant
45.401,1.000000,constant
45.435,1.000000,constant
45.468,1.000000,constant
45.501,1.000000,constant
45.534,1.000000,constant
45.569,1.000000,constant
45.601,1.000000,constant
45.634,1.000000,constant
45.667,1.000000,constant
45.701,1.000000,constant
45.734,1.000000,constant
45.767,1.000000,constant
45.800,1.000000,constant
45.835,1.000000,constant
45.867,1.000000,constant
45.900,1.000000,constant
45.934,1.000000,constant
45.967,1.000000,constant
46.000,1.000000,constant
46.033,1.000000,constant
46.067,1.000000,constant
46.101,1.000000,constant
46.134,1.000000,constant
46.167,1.000000,constant
46.200,1.000000,constant
46.233,1.000000,constant
46.267,1.000000,constant
46.300,1.000000,constant
46.334,1.000000,constant
46.367,1.000000,constant
46.401,1.000000,constant
46.435,1.000000,constant
46.468,1.000000,constant
46.500,1.000000,constant
46.534,1.000000,constant
46.567,1.000000,constant
46.600,1.000000,constant
46.634,1.000000,constant
46.667,1.000000,constant
46.700,1.000000,constant
46.734,1.000000,constant
46.767,1.000000,constant
46.800,1.000000,constant
46.834,1.000000,constant
46.867,1.000000,constant
46.900,1.000000,constant
46.933,1.000000,constant
46.967,1.000000,constant
47.000,1.000000,constant
47.034,1.000000,constant
47.067,1.000000,constant
47.100,1.000000,constant
47.133,1.000000,constant
47.167,1.000000,constant
47.200,1.000000,constant
47.233,1.000000,constant
47.267,1.000000,constant
47.300,1.000000,constant
47.333,1.000000,constant
47.367,1.000000,constant
47.400,1.000000,constant
47.434,1.000000,constant
47.467,1.000000,constant
47.500,1.000000,constant
47.534,1.000000,constant
47.567,1.000000,constant
47.601,1.000000,constant
47.635,1.000000,constant
47.668,1.000000,constant
47.701,1.000000,constant
47.733,1.000000,constant
47.767,1.000000,constant
47.800,1.000000,constant
47.834,1.000000,constant
47.867,1.000000,constant
47.900,1.000000,constant
47.935,1.000000,constant
47.968,1.000000,constant
48.001,1.000000,constant
48.034,1.000000,constant
48.068,1.000000,constant
48.101,1.000000,constant
48.136,1.000000,constant
48.168,1.000000,constant
48.201,1.000000,constant
48.235,1.000000,constant
48.267,1.000000,constant
48.303,1.000000,constant
48.337,1.000000,constant
48.373,1.000000,constant
48.401,1.000000,constant
48.440,1.000000,constant
48.469,1.000000,constant
48.501,1.000000,constant
48.535,1.000000,constant
48.568,1.000000,constant
48.602,1.000000,constant
48.634,1.000000,constant
48.667,1.000000,constant
48.701,1.000000,constant
48.736,1.000000,constant
48.767,1.000000,constant
48.801,1.000000,constant
48.834,1.000000,constant
48.869,1.000000,constant
48.901,1.000000,constant
48.935,1.000000,constant
48.967,1.000000,constant
49.001,1.000000,constant
49.038,1.000000,constant
49.068,1.000000,constant
49.102,1.000000,constant
49.135,1.000000,constant
49.168,1.000000,constant
49.202,1.000000,constant
49.236,1.000000,constant
49.270,1.000000,constant
49.301,1.000000,constant
49.334,1.000000,constant
49.369,1.000000,constant
49.402,1.000000,constant
49.435,1.000000,constant
49.468,1.000000,constant
49.502,1.000000,constant
49.534,1.000000,constant
49.567,1.000000,constant
49.602,1.000000,constant
49.637,1.000000,constant
49.672,1.000000,constant
49.701,1.000000,constant
49.735,1.000000,constant
49.768,1.000000,constant
49.801,1.000000,constant
49.836,1.000000,constant
49.868,1.000000,constant
49.901,1.000000,constant
49.934,1.000000,constant
49.968,1.000000,constant
50.000,1.000000,constant
50.034,1.000000,constant
50.067,1.000000,constant
50.100,1.000000,constant
50.134,1.000000,constant
50.169,1.000000,constant
50.202,1.000000,constant
50.236,1.000000,constant
50.268,1.000000,constant
50.302,1.000000,constant
50.336,1.000000,constant
50.368,1.000000,constant
50.402,1.000000,constant
50.438,1.000000,constant
50.468,1.000000,constant
50.501,1.000000,constant
50.534,1.000000,constant
50.569,1.000000,constant
50.602,1.000000,constant
50.635,1.000000,constant
50.668,1.000000,constant
50.701,1.000000,constant
50.737,1.000000,constant
50.768,1.000000,constant
50.802,1.000000,constant
50.834,1.000000,constant
50.868,1.000000,constant
50.900,1.000000,constant
50.935,1.000000,constant
50.974,1.000000,constant
51.006,1.000000,constant
51.038,1.000000,constant
51.069,1.000000,constant
51.101,1.000000,constant
51.135,1.000000,constant
51.169,1.000000,constant
51.201,1.000000,constant
51.237,1.000000,constant
51.269,1.000000,constant
51.301,1.000000,constant
51.334,1.000000,constant
51.367,1.000000,constant
51.401,1.000000,constant
51.434,1.000000,constant
51.467,1.000000,constant
51.501,1.000000,constant
51.534,1.000000,constant
51.567,1.000000,constant
51.600,1.000000,constant
51.634,1.000000,constant
51.667,1.000000,constant
51.700,1.000000,constant
51.734,1.000000,constant
51.767,1.000000,constant
51.800,1.000000,constant
51.834,1.000000,constant
51.867,1.000000,constant
51.900,1.000000,constant
51.934,1.000000,constant
51.967,1.000000,constant
52.001,1.000000,constant
52.034,1.000000,constant
52.067,1.000000,constant
52.101,1.000000,constant
52.133,1.000000,constant
52.167,1.000000,constant
52.200,1.000000,constant
52.233,1.000000,constant
52.267,1.000000,constant
52.301,1.000000,constant
52.334,1.000000,constant
52.367,1.000000,constant
52.400,1.000000,constant
52.434,1.000000,constant
52.467,1.000000,constant
52.500,1.000000,constant
52.534,1.000000,constant
52.567,1.000000,constant
52.600,1.000000,constant
52.635,1.000000,constant
52.669,1.000000,constant
52.700,1.000000,constant
52.734,1.000000,constant
52.767,1.000000,constant
52.801,1.000000,constant
52.833,1.000000,constant
52.867,1.000000,constant
52.902,1.000000,constant
52.933,1.000000,constant
52.967,1.000000,constant
53.001,1.000000,constant
53.034,1.000000,constant
53.067,1.000000,constant
53.101,1.000000,constant
53.134,1.000000,constant
53.167,1.000000,constant
53.200,1.000000,constant
53.234,1.000000,constant
53.267,1.000000,constant
53.301,1.000000,constant
53.334,1.000000,constant
53.367,1.000000,constant
53.401,1.000000,constant
53.434,1.000000,constant
53.467,1.000000,constant
53.501,1.000000,constant
53.533,1.000000,constant
53.567,1.000000,constant
53.601,1.000000,constant
53.634,1.000000,constant
53.667,1.000000,constant
53.701,1.000000,constant
53.734,1.000000,constant
53.767,1.000000,constant
53.800,1.000000,constant
53.834,1.000000,constant
53.867,1.000000,constant
53.900,1.000000,constant
53.934,1.000000,constant
53.970,1.000000,constant
54.002,1.000000,constant
54.034,1.000000,constant
54.067,1.000000,constant
54.100,1.000000,constant
54.135,1.000000,constant
54.167,1.000000,constant
54.201,1.000000,constant
54.234,1.000000,constant
54.267,1.000000,constant
54.301,1.000000,constant
54.333,1.000000,constant
54.367,1.000000,constant
54.400,1.000000,constant
54.434,1.000000,constant
54.467,1.000000,constant
54.501,1.000000,constant
54.534,1.000000,constant
54.567,1.000000,constant
54.601,1.000000,constant
54.634,1.000000,constant
54.667,1.000000,constant
54.700,1.000000,constant
54.734,1.000000,constant
54.767,1.000000,constant
54.800,1.000000,constant
54.834,1.000000,constant
54.868,1.000000,constant
54.900,1.000000,constant
54.933,1.000000,constant
54.967,1.000000,constant
55.001,1.000000,constant
55.034,1.000000,constant
55.067,1.000000,constant
55.100,1.000000,constant
55.133,1.000000,constant
55.167,1.000000,constant
55.200,1.000000,constant
55.233,1.000000,constant
55.267,1.000000,constant
55.301,1.000000,constant
55.335,1.000000,constant
55.368,1.000000,constant
55.400,1.000000,constant
55.434,1.000000,constant
55.467,1.000000,constant
55.500,1.000000,constant
55.534,1.000000,constant
55.567,1.000000,constant
55.600,1.000000,constant
55.633,1.000000,constant
55.667,1.000000,constant
55.701,1.000000,constant
55.733,1.000000,constant
55.768,1.000000,constant
55.802,1.000000,constant
55.834,1.000000,constant
55.867,1.000000,constant
55.900,1.000000,constant
55.933,1.000000,constant
55.967,1.000000,constant
56.000,1.000000,constant
56.033,1.000000,constant
56.067,1.000000,constant
56.100,1.000000,constant
56.134,1.000000,constant
56.167,1.000000,constant
56.200,1.000000,constant
56.233,1.000000,constant
56.267,1.000000,constant
56.300,1.000000,constant
56.333,1.000000,constant
56.367,1.000000,constant
56.400,1.000000,constant
56.434,1.000000,constant
56.467,1.000000,constant
56.500,1.000000,constant
56.533,1.000000,constant
56.567,1.000000,constant
56.600,1.000000,constant
56.634,1.000000,constant
56.667,1.000000,constant
56.700,1.000000,constant
56.733,1.000000,constant
56.767,1.000000,constant
56.800,1.000000,constant
56.833,1.000000,constant
56.867,1.000000,constant
56.901,1.000000,constant
56.934,1.000000,constant
56.967,1.000000,constant
57.000,1.000000,constant
57.035,1.000000,constant
57.067,1.000000,constant
57.100,1.000000,constant
57.135,1.000000,constant
57.167,1.000000,constant
57.200,1.000000,constant
57.233,1.000000,constant
57.267,1.000000,constant
57.300,1.000000,constant
57.333,1.000000,constant
57.367,1.000000,constant
57.400,1.000000,constant
57.434,1.000000,constant
57.468,1.000000,constant
57.500,1.000000,constant
57.534,1.000000,constant
57.567,1.000000,constant
57.600,1.000000,constant
57.634,1.000000,constant
57.668,1.000000,constant
57.701,1.000000,constant
57.734,1.000000,constant
57.767,1.000000,constant
57.800,1.000000,constant
57.833,1.000000,constant
57.867,1.000000,constant
57.901,1.000000,constant
57.933,1.000000,constant
57.969,1.000000,constant
58.000,1.000000,constant
58.034,1.000000,constant
58.068,1.000000,constant
58.101,1.000000,constant
58.134,1.000000,constant
58.171,1.000000,constant
58.202,1.000000,constant
58.235,1.000000,constant
58.267,1.000000,constant
58.301,1.000000,constant
58.333,1.000000,constant
58.368,1.000000,constant
58.401,1.000000,constant
58.434,1.000000,constant
58.468,1.000000,constant
58.501,1.000000,constant
58.534,1.000000,constant
58.567,1.000000,constant
58.600,1.000000,constant
58.634,1.000000,constant
58.667,1.000000,constant
58.700,1.000000,constant
58.733,1.000000,constant
58.767,1.000000,constant
58.800,1.000000,constant
58.834,1.000000,constant
58.867,1.000000,constant
58.900,1.000000,constant
58.934,1.000000,constant
58.969,1.000000,constant
59.000,1.000000,constant
59.033,1.000000,constant
59.068,1.000000,constant
59.100,1.000000,constant
59.134,1.000000,constant
59.167,1.000000,constant
59.200,1.000000,constant
59.235,1.000000,constant
59.268,1.000000,constant
59.304,1.000000,constant
59.336,1.000000,constant
59.373,1.000000,constant
59.400,1.000000,constant
59.439,1.000000,constant
59.469,1.000000,constant
59.500,1.000000,constant
59.533,1.000000,constant
59.567,1.000000,constant
59.601,1.000000,constant
59.637,1.000000,constant
59.669,1.000000,constant
59.701,1.000000,constant
59.733,1.000000,constant
59.768,1.000000,constant
59.801,1.000000,constant
59.833,1.000000,constant
59.868,1.000000,constant
59.901,1.000000,constant
59.934,1.000000,constant
59.968,1.000000,constant
60.001,1.000000,constant
60.036,1.000000,constant
60.068,1.000000,constant
60.100,1.000000,constant
60.134,1.000000,constant
60.168,1.000000,constant
60.202,1.000000,constant
60.234,1.000000,constant
60.267,1.000000,constant
60.301,1.000000,constant
60.334,1.000000,constant
60.367,1.000000,constant
60.400,1.000000,constant
60.434,1.000000,constant
60.467,1.000000,constant
60.500,1.000000,constant
60.534,1.000000,constant
60.568,1.000000,constant
60.602,1.000000,constant
60.634,1.000000,constant
60.668,1.000000,constant
60.700,1.000000,constant
60.734,1.000000,constant
60.767,1.000000,constant
60.800,1.000000,constant
60.834,1.000000,constant
60.869,1.000000,constant
60.901,1.000000,constant
60.936,1.000000,constant
60.968,1.000000,constant
61.000,1.000000,constant
61.033,1.000000,constant
61.067,1.000000,constant
61.101,1.000000,constant
61.133,1.000000,constant
61.167,1.000000,constant
61.200,1.000000,constant
61.234,1.000000,constant
61.267,1.000000,constant
61.300,1.000000,constant
61.334,1.000000,constant
61.367,1.000000,constant
61.400,1.000000,constant
61.434,1.000000,constant
61.467,1.000000,constant
61.500,1.000000,constant
61.533,1.000000,constant
61.567,1.000000,constant
61.600,1.000000,constant
61.633,1.000000,constant
61.667,1.000000,constant
61.701,1.000000,constant
61.736,1.000000,constant
61.768,1.000000,constant
61.800,1.000000,constant
61.835,1.000000,constant
61.870,1.000000,constant
61.904,1.000000,constant
61.935,1.000000,constant
61.968,1.000000,constant
62.001,1.000000,constant
62.034,1.000000,constant
62.069,1.000000,constant
62.100,1.000000,constant
62.134,1.000000,constant
62.167,1.000000,constant
62.201,1.000000,constant
62.234,1.000000,constant
62.268,1.000000,constant
62.300,1.000000,constant
62.333,1.000000,constant
62.367,1.000000,constant
62.400,1.000000,constant
62.433,1.000000,constant
62.468,1.000000,constant
62.500,1.000000,constant
62.533,1.000000,constant
62.567,1.000000,constant
62.600,1.000000,constant
62.634,1.000000,constant
62.668,1.000000,constant
62.700,1.000000,constant
62.733,1.000000,constant
62.767,1.000000,constant
62.801,1.000000,constant
62.833,1.000000,constant
62.867,1.000000,constant
62.900,1.000000,constant
62.934,1.000000,constant
62.967,1.000000,constant
63.000,1.000000,constant
63.034,1.000000,constant
63.067,1.000000,constant
63.100,1.000000,constant
63.133,1.000000,constant
63.167,1.000000,constant
63.200,1.000000,constant
63.233,1.000000,constant
63.267,1.000000,constant
63.300,1.000000,constant
63.333,1.000000,constant
63.367,1.000000,constant
63.401,1.000000,constant
63.434,1.000000,constant
63.467,1.000000,constant
63.500,1.000000,constant
63.533,1.000000,constant
63.567,1.000000,constant
63.600,1.000000,constant
63.633,1.000000,constant
63.668,1.000000,constant
63.701,1.000000,constant
63.735,1.000000,constant
63.767,1.000000,constant
63.800,1.000000,constant
63.834,1.000000,constant
63.867,1.000000,constant
63.901,1.000000,constant
63.933,1.000000,constant
63.967,1.000000,constant
64.000,1.000000,constant
64.034,1.000000,constant
64.067,1.000000,constant
64.100,1.000000,constant
64.135,1.000000,constant
64.168,1.000000,constant
64.200,1.000000,constant
64.234,1.000000,constant
64.267,1.000000,constant
64.300,1.000000,constant
64.333,1.000000,constant
64.367,1.000000,constant
64.400,1.000000,constant
64.434,1.000000,constant
64.467,1.000000,constant
64.500,1.000000,constant
64.534,1.000000,constant
64.567,1.000000,constant
64.600,1.000000,constant
64.634,1.000000,constant
64.667,1.000000,constant
64.701,1.000000,constant
64.736,1.000000,constant
64.768,1.000000,constant
64.801,1.000000,constant
64.834,1.000000,constant
64.867,1.000000,constant
64.901,1.000000,constant
64.940,1.000000,constant
64.968,1.000000,constant
65.001,1.000000,constant
65.034,1.000000,constant
65.070,1.000000,constant
65.108,1.000000,constant
65.134,1.000000,constant
65.168,1.000000,constant
65.202,1.000000,constant
65.237,1.000000,constant
65.267,1.000000,constant
65.301,1.000000,constant
65.335,1.000000,constant
65.367,1.000000,constant
65.403,1.000000,constant
65.435,1.000000,constant
65.468,1.000000,constant
65.501,1.000000,constant
65.535,1.000000,constant
65.568,1.000000,constant
65.601,1.000000,constant
65.636,1.000000,constant
65.667,1.000000,constant
65.703,1.000000,constant
65.734,1.000000,constant
65.767,1.000000,constant
65.801,1.000000,constant
65.836,1.000000,constant
65.869,1.000000,constant
65.901,1.000000,constant
65.935,1.000000,constant
65.968,1.000000,constant
66.002,1.000000,constant
66.036,1.000000,constant
66.068,1.000000,constant
66.101,1.000000,constant
66.133,1.000000,constant
66.168,1.000000,constant
66.200,1.000000,constant
66.236,1.000000,constant
66.267,1.000000,constant
66.301,1.000000,constant
66.336,1.000000,constant
66.368,1.000000,constant
66.401,1.000000,constant
66.436,1.000000,constant
66.468,1.000000,constant
66.501,1.000000,constant
66.535,1.000000,constant
66.568,1.000000,constant
66.601,1.000000,constant
66.634,1.000000,constant
66.668,1.000000,constant
66.701,1.000000,constant
66.735,1.000000,constant
66.768,1.000000,constant
66.801,1.000000,constant
66.835,1.000000,constant
66.869,1.000000,constant
66.900,1.000000,constant
66.937,1.000000,constant
66.968,1.000000,constant
67.002,1.000000,constant
67.035,1.000000,constant
67.069,1.000000,constant
67.102,1.000000,constant
67.135,1.000000,constant
67.168,1.000000,constant
67.201,1.000000,constant
67.234,1.000000,constant
67.268,1.000000,constant
67.304,1.000000,constant
67.335,1.000000,constant
67.368,1.000000,constant
67.400,1.000000,constant
67.436,1.000000,constant
67.468,1.000000,constant
67.504,1.000000,constant
67.536,1.000000,constant
67.571,1.000000,constant
67.601,1.000000,constant
67.635,1.000000,constant
67.669,1.000000,constant
67.703,1.000000,constant
67.735,1.000000,constant
67.768,1.000000,constant
67.801,1.000000,constant
67.836,1.000000,constant
67.870,1.000000,constant
67.901,1.000000,constant
67.936,1.000000,constant
67.969,1.000000,constant
68.003,1.000000,constant
68.034,1.000000,constant
68.070,1.000000,constant
68.101,1.000000,constant
68.136,1.000000,constant
68.168,1.000000,constant
68.202,1.000000,constant
68.235,1.000000,constant
68.268,1.000000,constant
68.301,1.000000,constant
68.338,1.000000,constant
68.369,1.000000,constant
68.404,1.000000,constant
68.436,1.000000,constant
68.468,1.000000,constant
68.501,1.000000,constant
68.538,1.000000,constant
68.568,1.000000,constant
68.601,1.000000,constant
68.636,1.000000,constant
68.668,1.000000,constant
68.703,1.000000,constant
68.735,1.000000,constant
68.769,1.000000,constant
68.802,1.000000,constant
68.835,1.000000,constant
68.868,1.000000,constant
68.902,1.000000,constant
68.934,1.000000,constant
68.967,1.000000,constant
69.002,1.000000,constant
69.039,1.000000,constant
69.069,1.000000,constant
69.102,1.000000,constant
69.135,1.000000,constant
69.169,1.000000,constant
69.202,1.000000,constant
69.239,1.000000,constant
69.270,1.000000,constant
69.301,1.000000,constant
69.336,1.000000,constant
69.369,1.000000,constant
69.400,1.000000,constant
69.437,1.000000,constant
69.468,1.000000,constant
69.501,1.000000,constant
69.536,1.000000,constant
69.568,1.000000,constant
69.601,1.000000,constant
69.636,1.000000,constant
69.669,1.000000,constant
69.702,1.000000,constant
69.737,1.000000,constant
69.770,1.000000,constant
69.802,1.000000,constant
69.834,1.000000,constant
69.868,1.000000,constant
69.901,1.000000,constant
69.936,1.000000,constant
69.969,1.000000,constant
70.003,1.000000,constant
70.034,1.000000,constant
70.069,1.000000,constant
70.103,1.000000,constant
70.134,1.000000,constant
70.168,1.000000,constant
70.201,1.000000,constant
70.236,1.000000,constant
70.268,1.000000,constant
70.301,1.000000,constant
70.335,1.000000,constant
70.368,1.000000,constant
70.401,1.000000,constant
70.438,1.000000,constant
70.468,1.000000,constant
70.502,1.000000,constant
70.535,1.000000,constant
70.569,1.000000,constant
70.601,1.000000,constant
70.636,1.000000,constant
70.668,1.000000,constant
70.702,1.000000,constant
70.736,1.000000,constant
70.768,1.000000,constant
70.801,1.000000,constant
70.836,1.000000,constant
70.871,1.000000,constant
70.901,1.000000,constant
70.936,1.000000,constant
70.968,1.000000,constant
71.001,1.000000,constant
71.037,1.000000,constant
71.069,1.000000,constant
71.101,1.000000,constant
71.135,1.000000,constant
71.168,1.000000,constant
71.201,1.000000,constant
71.235,1.000000,constant
71.267,1.000000,constant
71.302,1.000000,constant
71.334,1.000000,constant
71.370,1.000000,constant
71.401,1.000000,constant
71.434,1.000000,constant
71.469,1.000000,constant
71.502,1.000000,constant
71.535,1.000000,constant
71.568,1.000000,constant
71.601,1.000000,constant
71.634,1.000000,constant
71.670,1.000000,constant
71.701,1.000000,constant
71.735,1.000000,constant
71.768,1.000000,constant
71.801,1.000000,constant
71.835,1.000000,constant
71.869,1.000000,constant
71.902,1.000000,constant
71.937,1.000000,constant
71.968,1.000000,constant
72.002,1.000000,constant
72.035,1.000000,constant
72.070,1.000000,constant
72.101,1.000000,constant
72.134,1.000000,constant
72.168,1.000000,constant
72.202,1.000000,constant
72.236,1.000000,constant
72.268,1.000000,constant
72.301,1.000000,constant
72.335,1.000000,constant
72.368,1.000000,constant
72.401,1.000000,constant
72.435,1.000000,constant
72.469,1.000000,constant
72.502,1.000000,constant
72.534,1.000000,constant
72.568,1.000000,constant
72.601,1.000000,constant
72.635,1.000000,constant
72.668,1.000000,constant
72.700,1.000000,constant
72.734,1.000000,constant
72.768,1.000000,constant
72.801,1.000000,constant
72.834,1.000000,constant
72.867,1.000000,constant
72.901,1.000000,constant
72.936,1.000000,constant
72.968,1.000000,constant
73.001,1.000000,constant
73.038,1.000000,constant
73.067,1.000000,constant
73.101,1.000000,constant
73.134,1.000000,constant
73.168,1.000000,constant
73.202,1.000000,constant
73.237,1.000000,constant
73.268,1.000000,constant
73.301,1.000000,constant
73.336,1.000000,constant
73.368,1.000000,constant
73.404,1.000000,constant
73.435,1.000000,constant
73.469,1.000000,constant
73.503,1.000000,constant
73.534,1.000000,constant
73.568,1.000000,constant
73.601,1.000000,constant
73.635,1.000000,constant
73.667,1.000000,constant
73.701,1.000000,constant
73.736,1.000000,constant
73.768,1.000000,constant
73.801,1.000000,constant
73.835,1.000000,constant
73.868,1.000000,constant
73.901,1.000000,constant
73.935,1.000000,constant
73.968,1.000000,constant
74.000,1.000000,constant
74.035,1.000000,constant
74.068,1.000000,constant
74.101,1.000000,constant
74.135,1.000000,constant
74.168,1.000000,constant
74.202,1.000000,constant
74.234,1.000000,constant
74.269,1.000000,constant
74.302,1.000000,constant
74.334,1.000000,constant
74.367,1.000000,constant
74.401,1.000000,constant
74.433,1.000000,constant
74.468,1.000000,constant
74.501,1.000000,constant
74.535,1.000000,constant
74.567,1.000000,constant
74.600,1.000000,constant
74.633,1.000000,constant
74.667,1.000000,constant
74.701,1.000000,constant
74.735,1.000000,constant
74.768,1.000000,constant
74.802,1.000000,constant
74.834,1.000000,constant
74.867,1.000000,constant
74.902,1.000000,constant
74.933,1.000000,constant
74.969,1.000000,constant
75.002,1.000000,constant
75.035,1.000000,constant
75.068,1.000000,constant
75.101,1.000000,constant
75.135,1.000000,constant
75.169,1.000000,constant
75.201,1.000000,constant
75.238,1.000000,constant
75.267,1.000000,constant
75.300,1.000000,constant
75.335,1.000000,constant
75.368,1.000000,constant
75.401,1.000000,constant
75.436,1.000000,constant
75.467,1.000000,constant
75.502,1.000000,constant
75.536,1.000000,constant
75.568,1.000000,constant
75.601,1.000000,constant
75.635,1.000000,constant
75.667,1.000000,constant
75.701,1.000000,constant
75.734,1.000000,constant
75.767,1.000000,constant
75.802,1.000000,constant
75.835,1.000000,constant
75.868,1.000000,constant
75.901,1.000000,constant
75.935,1.000000,constant
75.968,1.000000,constant
76.001,1.000000,constant
76.035,1.000000,constant
76.068,1.000000,constant
76.101,1.000000,constant
76.134,1.000000,constant
76.168,1.000000,constant
76.201,1.000000,constant
76.234,1.000000,constant
76.268,1.000000,constant
76.303,1.000000,constant
76.335,1.000000,constant
76.368,1.000000,constant
76.401,1.000000,constant
76.434,1.000000,constant
76.467,1.000000,constant
76.504,1.000000,constant
76.535,1.000000,constant
76.568,1.000000,constant
76.601,1.000000,constant
76.634,1.000000,constant
76.668,1.000000,constant
76.701,1.000000,constant
76.734,1.000000,constant
76.768,1.000000,constant
76.801,1.000000,constant
76.835,1.000000,constant
76.868,1.000000,constant
76.901,1.000000,constant
76.936,1.000000,constant
76.968,1.000000,constant
77.000,1.000000,constant
77.034,1.000000,constant
77.067,1.000000,constant
77.100,1.000000,constant
77.133,1.000000,constant
77.167,1.000000,constant
77.200,1.000000,constant
77.233,1.000000,constant
77.267,1.000000,constant
77.300,1.000000,constant
77.334,1.000000,constant
77.367,1.000000,constant
