scenario,signal,series,t_s,value
Baseline-NN-MSE,v_y,estimate,854.930995,0.0034801615585799374
Baseline-NN-MSE,v_y,estimate,855.062995,0.004347363926138636
Baseline-NN-MSE,v_y,estimate,855.194995,0.012379713967396243
Baseline-NN-MSE,v_y,estimate,855.293995,0.020298355319226517
Baseline-NN-MSE,v_y,estimate,855.392995,0.020580458834893685
Baseline-NN-MSE,v_y,estimate,855.491995,0.024954702015642188
Baseline-NN-MSE,v_y,estimate,855.590995,0.023739586735775683
Baseline-NN-MSE,v_y,estimate,855.689995,0.028505805464150526
Baseline-NN-MSE,v_y,estimate,855.854995,0.02727904708541911
Baseline-NN-MSE,v_y,estimate,855.986995,0.021763743530951764
Baseline-NN-MSE,v_y,estimate,856.118995,0.026263964461956172
Baseline-NN-MSE,v_y,estimate,856.250995,0.023664943641372192
Baseline-NN-MSE,v_y,estimate,856.382995,0.020837489753582968
Baseline-NN-MSE,v_y,estimate,856.580995,0.018665262606081853
Baseline-NN-MSE,v_y,estimate,856.778995,0.020615415026392463
Baseline-NN-MSE,v_y,estimate,856.910995,0.015058385512304045
Baseline-NN-MSE,v_y,estimate,857.042995,0.026332024283956427
Baseline-NN-MSE,v_y,estimate,857.207995,0.023025415620242972
Baseline-NN-MSE,v_y,estimate,857.306995,0.025960074324485022
Baseline-NN-MSE,v_y,estimate,857.504995,0.009545540321671403
Baseline-NN-MSE,v_y,estimate,857.702995,0.024973109958312163
Baseline-NN-MSE,v_y,estimate,857.834995,0.025413829414811774
Baseline-NN-MSE,v_y,estimate,857.966995,0.024568631786379833
Baseline-NN-MSE,v_y,estimate,858.131995,0.02128673890594901
Baseline-NN-MSE,v_y,estimate,858.230995,0.02762150185465234
Baseline-NN-MSE,v_y,estimate,858.362995,0.03139247674728081
Baseline-NN-MSE,v_y,estimate,858.494995,0.02819507229602199
Baseline-NN-MSE,v_y,estimate,858.560995,0.03196154758775149
Baseline-NN-MSE,v_y,estimate,858.692995,0.030307984591451065
Baseline-NN-MSE,v_y,estimate,858.890995,0.02232472118793173
Baseline-NN-MSE,v_y,estimate,858.956995,0.03514957350243292
Baseline-NN-MSE,v_y,estimate,859.154995,0.03168885284612824
Baseline-NN-MSE,v_y,estimate,859.253995,0.035338060948036036
Baseline-NN-MSE,v_y,estimate,859.352995,0.030482533474323264
Baseline-NN-MSE,v_y,estimate,859.451995,0.03327647787943724
Baseline-NN-MSE,v_y,estimate,859.550995,0.030913993644786114
Baseline-NN-MSE,v_y,estimate,859.649995,0.03232728726609191
Baseline-NN-MSE,v_y,estimate,859.814995,0.021040773815514113
Baseline-NN-MSE,v_y,estimate,859.880995,0.03253192637358265
Baseline-NN-MSE,v_y,estimate,860.078995,0.03118068763376206
Baseline-NN-MSE,v_y,estimate,860.210995,0.030254396320295914
Baseline-NN-MSE,v_y,estimate,860.342995,0.03150101373229385
Baseline-NN-MSE,v_y,estimate,860.540995,0.02579768696060311
Baseline-NN-MSE,v_y,estimate,860.606995,0.037040209043556
Baseline-NN-MSE,v_y,estimate,860.771995,0.03458159301304613
Baseline-NN-MSE,v_y,estimate,860.870995,0.03073351008544229
Baseline-NN-MSE,v_y,estimate,860.969995,0.0325647577737795
Baseline-NN-MSE,v_y,estimate,861.068995,0.030006459704760884
Baseline-NN-MSE,v_y,estimate,861.167995,0.03212307386845817
Baseline-NN-MSE,v_y,estimate,861.332995,0.029890898288196008
Baseline-NN-MSE,v_y,estimate,861.530995,0.028024342368687435
Baseline-NN-MSE,v_y,estimate,861.728995,0.026468340946842882
Baseline-NN-MSE,v_y,estimate,861.893995,0.03003750304896528
Baseline-NN-MSE,v_y,estimate,862.058995,0.0179739148827687
Baseline-NN-MSE,v_y,estimate,862.124995,0.02698628074359744
Baseline-NN-MSE,v_y,estimate,862.289995,0.02510352455526039
Baseline-NN-MSE,v_y,estimate,862.454995,0.014250657193275437
Baseline-NN-MSE,v_y,estimate,862.520995,0.02178045097652967
Baseline-NN-MSE,v_y,estimate,862.718995,0.01451486567141465
Baseline-NN-MSE,v_y,estimate,862.916995,0.00941599227149444
Baseline-NN-MSE,v_y,estimate,863.114995,0.015760877701175995
Baseline-NN-MSE,v_y,estimate,863.246995,0.01990950386872888
Baseline-NN-MSE,v_y,estimate,863.378995,0.024104632851614315
Baseline-NN-MSE,v_y,estimate,863.510995,0.0299371893802078
Baseline-NN-MSE,v_y,estimate,863.642995,0.034528316208023976
Baseline-NN-MSE,v_y,estimate,863.807995,0.03434803378093697
Baseline-NN-MSE,v_y,estimate,863.906995,0.03836828060258551
Baseline-NN-MSE,v_y,estimate,864.038995,0.040566491901118024
Baseline-NN-MSE,v_y,estimate,864.170995,0.03458568937548051
Baseline-NN-MSE,v_y,estimate,864.302995,0.04044070718390148
Baseline-NN-MSE,v_y,estimate,864.434995,0.07302310928785267
Baseline-NN-MSE,v_y,estimate,864.566995,0.10612408855055444
Baseline-NN-MSE,v_y,estimate,864.731995,0.12628368905205434
Baseline-NN-MSE,v_y,estimate,864.830995,0.1589778601473484
Baseline-NN-MSE,v_y,estimate,864.929995,0.1809672487006402
Baseline-NN-MSE,v_y,estimate,865.028995,0.19509487236368034
Baseline-NN-MSE,v_y,estimate,865.127995,0.21325955648080155
Baseline-NN-MSE,v_y,estimate,865.292995,0.2142973101829704
Baseline-NN-MSE,v_y,estimate,865.358995,0.2445165142962677
Baseline-NN-MSE,v_y,estimate,865.556995,0.25716027332718155
Baseline-NN-MSE,v_y,estimate,865.754995,0.2787067955046055
Baseline-NN-MSE,v_y,estimate,865.853995,0.3017227757777822
Baseline-NN-MSE,v_y,estimate,865.952995,0.3060176844105603
Baseline-NN-MSE,v_y,estimate,866.051995,0.32754375822919657
Baseline-NN-MSE,v_y,estimate,866.216995,0.3069409201652818
Baseline-NN-MSE,v_y,estimate,866.282995,0.346718460228739
Baseline-NN-MSE,v_y,estimate,866.447995,0.35010953907940634
Baseline-NN-MSE,v_y,estimate,866.546995,0.32995297154601655
Baseline-NN-MSE,v_y,estimate,866.645995,0.3483770853773863
Baseline-NN-MSE,v_y,estimate,866.744995,0.32415444255559306
Baseline-NN-MSE,v_y,estimate,866.942995,0.26841973033467764
Baseline-NN-MSE,v_y,estimate,867.140995,0.27586564081205295
Baseline-NN-MSE,v_y,estimate,867.272995,0.2970673645577409
Baseline-NN-MSE,v_y,estimate,867.404995,0.35901240262060785
Baseline-NN-MSE,v_y,estimate,867.569995,0.3622345361224501
Baseline-NN-MSE,v_y,estimate,867.668995,0.3888888613639934
Baseline-NN-MSE,v_y,estimate,867.800995,0.447055210476435
Baseline-NN-MSE,v_y,estimate,867.998995,0.3718094122023614
Baseline-NN-MSE,v_y,estimate,868.196995,0.48132088982709986
Baseline-NN-MSE,v_y,estimate,868.394995,0.5273515765574968
Baseline-NN-MSE,v_y,estimate,868.493995,0.5716356853795707
Baseline-NN-MSE,v_y,estimate,868.658995,0.5856846918266281
Baseline-NN-MSE,v_y,estimate,868.790995,0.5866037502830079
Baseline-NN-MSE,v_y,estimate,868.889995,0.6549226622945984
Baseline-NN-MSE,v_y,estimate,869.054995,0.6506489778376758
Baseline-NN-MSE,v_y,estimate,869.186995,0.5736044600030523
Baseline-NN-MSE,v_y,estimate,869.318995,0.5740546801536839
Baseline-NN-MSE,v_y,estimate,869.483995,0.47216983138769986
Baseline-NN-MSE,v_y,estimate,869.582995,0.47539156341272654
Baseline-NN-MSE,v_y,estimate,869.780995,0.4545487199925352
Baseline-NN-MSE,v_y,estimate,869.912995,0.44757980748193854
Baseline-NN-MSE,v_y,estimate,870.044995,0.4348110325391923
Baseline-NN-MSE,v_y,estimate,870.209995,0.40976407976029716
Baseline-NN-MSE,v_y,estimate,870.308995,0.41774190132586164
Baseline-NN-MSE,v_y,estimate,870.440995,0.4621574321682503
Baseline-NN-MSE,v_y,estimate,870.572995,0.4506117665821029
Baseline-NN-MSE,v_y,estimate,870.638995,0.4781123132394456
Baseline-NN-MSE,v_y,estimate,870.770995,0.4766442138497847
Baseline-NN-MSE,v_y,estimate,870.836995,0.4775863499450673
Baseline-NN-MSE,v_y,estimate,871.034995,0.47387344350784766
Baseline-NN-MSE,v_y,estimate,871.166995,0.4674573882732964
Baseline-NN-MSE,v_y,estimate,871.331995,0.4421246791726697
Baseline-NN-MSE,v_y,estimate,871.430995,0.43272815117696967
Baseline-NN-MSE,v_y,estimate,871.562995,0.43205055003724574
Baseline-NN-MSE,v_y,estimate,871.727995,0.4160737176622793
Baseline-NN-MSE,v_y,estimate,871.826995,0.41970292608328263
Baseline-NN-MSE,v_y,estimate,872.024995,0.40565966790817276
Baseline-NN-MSE,v_y,estimate,872.222995,0.37763160023215275
Baseline-NN-MSE,v_y,estimate,872.420995,0.32833190663235434
Baseline-NN-MSE,v_y,estimate,872.552995,0.3032691358360997
Baseline-NN-MSE,v_y,estimate,872.651995,0.3020033162569288
Baseline-NN-MSE,v_y,estimate,872.816995,0.27903416785675483
Baseline-NN-MSE,v_y,estimate,872.948995,0.26269100539351287
Baseline-NN-MSE,v_y,estimate,873.047995,0.25490574076336825
Baseline-NN-MSE,v_y,estimate,873.212995,0.24223030744595647
Baseline-NN-MSE,v_y,estimate,873.410995,0.23641701249474545
Baseline-NN-MSE,v_y,estimate,873.542995,0.22606637550403433
Baseline-NN-MSE,v_y,estimate,873.740995,0.20160706998406724
Baseline-NN-MSE,v_y,estimate,873.806995,0.21717253531477904
Baseline-NN-MSE,v_y,estimate,873.938995,0.19777569151556645
Baseline-NN-MSE,v_y,estimate,874.004995,0.23987398526742132
Baseline-NN-MSE,v_y,estimate,874.136995,0.2750887264115988
Baseline-NN-MSE,v_y,estimate,874.268995,0.3258711841713154
Baseline-NN-MSE,v_y,estimate,874.400995,0.29951908389806486
Baseline-NN-MSE,v_y,estimate,874.598995,0.24984411865731423
Baseline-NN-MSE,v_y,estimate,874.730995,0.20610622165733217
Baseline-NN-MSE,v_y,estimate,874.928995,0.1579852406487213
Baseline-NN-MSE,v_y,estimate,875.093995,0.12677196263192997
Baseline-NN-MSE,v_y,estimate,875.192995,0.11396315234889973
Baseline-NN-MSE,v_y,estimate,875.291995,0.10627784920548415
Baseline-NN-MSE,v_y,estimate,875.390995,0.09553307425034528
Baseline-NN-MSE,v_y,estimate,875.522995,0.09789559535587625
Baseline-NN-MSE,v_y,estimate,875.687995,0.09461761218643842
Baseline-NN-MSE,v_y,estimate,875.786995,0.10581436154826879
Baseline-NN-MSE,v_y,estimate,875.984995,0.11587337345103277
Baseline-NN-MSE,v_y,estimate,876.182995,0.12904888032058073
Baseline-NN-MSE,v_y,estimate,876.380995,0.14119788128556965
Baseline-NN-MSE,v_y,estimate,876.512995,0.14153040143534626
Baseline-NN-MSE,v_y,estimate,876.611995,0.15044125711408232
Baseline-NN-MSE,v_y,estimate,876.776995,0.15002135358086138
Baseline-NN-MSE,v_y,estimate,876.908995,0.14707572677480574
Baseline-NN-MSE,v_y,estimate,877.007995,0.15142065863332033
Baseline-NN-MSE,v_y,estimate,877.172995,0.1474232790188179
Baseline-NN-MSE,v_y,estimate,877.436995,0.14460704735542437
Baseline-NN-MSE,v_y,estimate,877.634995,0.14426134171435245
Baseline-NN-MSE,v_y,estimate,877.766995,0.14696555285404966
Baseline-NN-MSE,v_y,estimate,877.898995,0.14113038904384823
Baseline-NN-MSE,v_y,estimate,877.964995,0.1419032227266459
Baseline-NN-MSE,v_y,estimate,878.096995,0.13626258680304812
Baseline-NN-MSE,v_y,estimate,878.162995,0.1356714282527083
Baseline-NN-MSE,v_y,estimate,878.327995,0.1294937518630882
Baseline-NN-MSE,v_y,estimate,878.492995,0.11793672222821436
Baseline-NN-MSE,v_y,estimate,878.624995,0.12235619222396311
Baseline-NN-MSE,v_y,estimate,878.756995,0.12351211585563379
Baseline-NN-MSE,v_y,estimate,878.888995,0.12777804907377197
Baseline-NN-MSE,v_y,estimate,879.053995,0.13822330985216874
Baseline-NN-MSE,v_y,estimate,879.218995,0.13739456632846778
Baseline-NN-MSE,v_y,estimate,879.284995,0.15126463329248
Baseline-NN-MSE,v_y,estimate,879.416995,0.15254409720271458
Baseline-NN-MSE,v_y,estimate,879.482995,0.15222699353078065
Baseline-NN-MSE,v_y,estimate,879.614995,0.13448577297846312
Baseline-NN-MSE,v_y,estimate,879.746995,0.1161552152439255
Baseline-NN-MSE,v_y,estimate,879.944995,0.08350818468956304
Baseline-NN-MSE,v_y,estimate,880.142995,0.06250542012160112
Baseline-NN-MSE,v_y,estimate,880.274995,0.057539005621698544
Baseline-NN-MSE,v_y,estimate,880.373995,0.06915892597949592
Baseline-NN-MSE,v_y,estimate,880.472995,0.08139023234932359
Baseline-NN-MSE,v_y,estimate,880.571995,0.1163098131909391
Baseline-NN-MSE,v_y,estimate,880.736995,0.15024172779293524
Baseline-NN-MSE,v_y,estimate,880.868995,0.17179432465694316
Baseline-NN-MSE,v_y,estimate,881.000995,0.15473798935638786
Baseline-NN-MSE,v_y,estimate,881.132995,0.13561140704433136
Baseline-NN-MSE,v_y,estimate,881.264995,0.11754345001065665
Baseline-NN-MSE,v_y,estimate,881.462995,0.08642369394577851
Baseline-NN-MSE,v_y,estimate,881.660995,0.0680969264834064
Baseline-NN-MSE,v_y,estimate,881.792995,0.0579607907287468
Baseline-NN-MSE,v_y,estimate,881.924995,0.05487960799591352
Baseline-NN-MSE,v_y,estimate,882.056995,0.05205593207995656
Baseline-NN-MSE,v_y,estimate,882.188995,0.0527951887648575
Baseline-NN-MSE,v_y,estimate,882.320995,0.05467118645551668
Baseline-NN-MSE,v_y,estimate,882.518995,0.050033614628566786
Baseline-NN-MSE,v_y,estimate,882.650995,0.05489822695644573
Baseline-NN-MSE,v_y,estimate,882.782995,0.05554810795392327
Baseline-NN-MSE,v_y,estimate,882.914995,0.054672354474046614
Baseline-NN-MSE,v_y,estimate,883.046995,0.05722674800136339
Baseline-NN-MSE,v_y,estimate,883.211995,0.04677377280352826
Baseline-NN-MSE,v_y,estimate,883.310995,0.04395873433276914
Baseline-NN-MSE,v_y,estimate,883.409995,0.04589446048214375
Baseline-NN-MSE,v_y,estimate,883.508995,0.043087599058291785
Baseline-NN-MSE,v_y,estimate,883.640995,0.04214420904433185
Baseline-NN-MSE,v_y,estimate,883.838995,0.031224040972009152
Baseline-NN-MSE,v_y,estimate,884.036995,0.025708031173201355
Baseline-NN-MSE,v_y,estimate,884.234995,0.021579395006029827
Baseline-NN-MSE,v_y,estimate,884.333995,0.024711846509708923
Baseline-NN-MSE,v_y,estimate,884.498995,0.018746824822459984
Baseline-NN-MSE,v_y,estimate,884.630995,0.01146125736278106
Baseline-NN-MSE,v_y,estimate,884.729995,0.012051077317265357
Baseline-NN-MSE,v_y,estimate,884.894995,0.0067192986216284886
Baseline-NN-MSE,v_y,estimate,885.026995,-0.0003018421605257889
Baseline-NN-MSE,v_y,estimate,885.224995,-0.011179617508668577
Baseline-NN-MSE,v_y,estimate,885.422995,-0.050869458621635166
Baseline-NN-MSE,v_y,estimate,885.620995,-0.0971826557310126
Baseline-NN-MSE,v_y,estimate,885.686995,-0.10335323438146529
Baseline-NN-MSE,v_y,estimate,885.851995,-0.13187278084496906
Baseline-NN-MSE,v_y,estimate,886.016995,-0.15333066638236686
Baseline-NN-MSE,v_y,estimate,886.082995,-0.1614263968827249
Baseline-NN-MSE,v_y,estimate,886.247995,-0.1845374367119354
Baseline-NN-MSE,v_y,estimate,886.412995,-0.2093725358256502
Baseline-NN-MSE,v_y,estimate,886.478995,-0.21443514517486648
Baseline-NN-MSE,v_y,estimate,886.643995,-0.23447089703035115
Baseline-NN-MSE,v_y,estimate,886.808995,-0.24366294259349183
Baseline-NN-MSE,v_y,estimate,886.973995,-0.2615058400237679
Baseline-NN-MSE,v_y,estimate,887.072995,-0.282465466295341
Baseline-NN-MSE,v_y,estimate,887.204995,-0.32926565865780416
Baseline-NN-MSE,v_y,estimate,887.369995,-0.3644695723354524
Baseline-NN-MSE,v_y,estimate,887.468995,-0.385701176188681
Baseline-NN-MSE,v_y,estimate,887.600995,-0.4208720379717848
Baseline-NN-MSE,v_y,estimate,887.732995,-0.4138457445731744
Baseline-NN-MSE,v_y,estimate,887.864995,-0.4558998281675316
Baseline-NN-MSE,v_y,estimate,888.062995,-0.4752647759176363
Baseline-NN-MSE,v_y,estimate,888.260995,-0.45933148850060046
Baseline-NN-MSE,v_y,estimate,888.392995,-0.4272636027146366
Baseline-NN-MSE,v_y,estimate,888.524995,-0.4032448644735519
Baseline-NN-MSE,v_y,estimate,888.689995,-0.35763482664339447
Baseline-NN-MSE,v_y,estimate,888.788995,-0.3757834211984178
Baseline-NN-MSE,v_y,estimate,888.920995,-0.4186547036482501
Baseline-NN-MSE,v_y,estimate,889.052995,-0.4510372503014819
Baseline-NN-MSE,v_y,estimate,889.184995,-0.491897880224503
Baseline-NN-MSE,v_y,estimate,889.316995,-0.4667542115922735
Baseline-NN-MSE,v_y,estimate,889.514995,-0.39560269572523676
Baseline-NN-MSE,v_y,estimate,889.646995,-0.3469673227096204
Baseline-NN-MSE,v_y,estimate,889.811995,-0.23479253931306382
Baseline-NN-MSE,v_y,estimate,889.910995,-0.1495300545368538
Baseline-NN-MSE,v_y,estimate,890.009995,-0.08473107898093585
Baseline-NN-MSE,v_y,estimate,890.108995,-0.04803021884633383
Baseline-NN-MSE,v_y,estimate,890.207995,-0.01929253371186418
Baseline-NN-MSE,v_y,estimate,890.372995,-0.005432433350803146
Baseline-NN-MSE,v_y,estimate,890.570995,0.014673784262445286
Baseline-NN-MSE,v_y,estimate,890.702995,0.08148043831928534
Baseline-NN-MSE,v_y,estimate,890.834995,0.12070276997986928
Baseline-NN-MSE,v_y,estimate,890.966995,0.14705465044450708
Baseline-NN-MSE,v_y,estimate,891.131995,0.16895143061489556
Baseline-NN-MSE,v_y,estimate,891.296995,0.15432049803668899
Baseline-NN-MSE,v_y,estimate,891.362995,0.1676213688046371
Baseline-NN-MSE,v_y,estimate,891.494995,0.15838022352904968
Baseline-NN-MSE,v_y,estimate,891.626995,0.1854184422465666
Baseline-NN-MSE,v_y,estimate,891.758995,0.2033176835542043
Baseline-NN-MSE,v_y,estimate,891.890995,0.23052127375978482
Baseline-NN-MSE,v_y,estimate,892.088995,0.2759476425978315
Baseline-NN-MSE,v_y,estimate,892.253995,0.33622015958822665
Baseline-NN-MSE,v_y,estimate,892.352995,0.3459421936795752
Baseline-NN-MSE,v_y,estimate,892.451995,0.3937591445832785
Baseline-NN-MSE,v_y,estimate,892.550995,0.40149669479521555
Baseline-NN-MSE,v_y,estimate,892.649995,0.43559992867799335
Baseline-NN-MSE,v_y,estimate,892.814995,0.4873589762807208
Baseline-NN-MSE,v_y,estimate,892.946995,0.4588699348290776
Baseline-NN-MSE,v_y,estimate,893.078995,0.5389259583215431
Baseline-NN-MSE,v_y,estimate,893.210995,0.56490384850896
Baseline-NN-MSE,v_y,estimate,893.342995,0.5514209566583964
Baseline-NN-MSE,v_y,estimate,893.540995,0.5846715719287194
Baseline-NN-MSE,v_y,estimate,893.672995,0.6172617474398917
Baseline-NN-MSE,v_y,estimate,893.771995,0.6493640219288869
Baseline-NN-MSE,v_y,estimate,893.936995,0.5972659514628713
Baseline-NN-MSE,v_y,estimate,894.068995,0.5746393765223948
Baseline-NN-MSE,v_y,estimate,894.200995,0.551614476896375
Baseline-NN-MSE,v_y,estimate,894.365995,0.4673751496006316
Baseline-NN-MSE,v_y,estimate,894.464995,0.43800630325644846
Baseline-NN-MSE,v_y,estimate,894.596995,0.4282622662289206
Baseline-NN-MSE,v_y,estimate,894.728995,0.39571789721143746
Baseline-NN-MSE,v_y,estimate,894.860995,0.3808056864639322
Baseline-NN-MSE,v_y,estimate,894.992995,0.3639223280009248
Baseline-NN-MSE,v_y,estimate,895.124995,0.35492213549718044
Baseline-NN-MSE,v_y,estimate,895.289995,0.32924246905013654
Baseline-NN-MSE,v_y,estimate,895.388995,0.3230923101559529
Baseline-NN-MSE,v_y,estimate,895.487995,0.30344908858059555
Baseline-NN-MSE,v_y,estimate,895.586995,0.2703595899295903
Baseline-NN-MSE,v_y,estimate,895.718995,0.2207895402787968
Baseline-NN-MSE,v_y,estimate,895.916995,0.1379118083287835
Baseline-NN-MSE,v_y,estimate,896.114995,0.09021336298606533
Baseline-NN-MSE,v_y,estimate,896.312995,0.06363519937300746
Baseline-NN-MSE,v_y,estimate,896.411995,0.06379981933061933
Baseline-NN-MSE,v_y,estimate,896.576995,0.04878817255486952
Baseline-NN-MSE,v_y,estimate,896.708995,0.03823941937383171
Baseline-NN-MSE,v_y,estimate,896.807995,0.026197629716500956
Baseline-NN-MSE,v_y,estimate,896.972995,0.012712997525757327
Baseline-NN-MSE,v_y,estimate,897.104995,0.004140836434106569
Baseline-NN-MSE,v_y,estimate,897.302995,-0.013255639205273664
Baseline-NN-MSE,v_y,estimate,897.500995,-0.02957649560338978
Baseline-NN-MSE,v_y,estimate,897.632995,-0.045340802163389884
Baseline-NN-MSE,v_y,estimate,897.764995,-0.05671723668345518
Baseline-NN-MSE,v_y,estimate,897.929995,-0.07191376118555177
Baseline-NN-MSE,v_y,estimate,898.028995,-0.09679891276013318
Baseline-NN-MSE,v_y,estimate,898.127995,-0.10733605229961467
Baseline-NN-MSE,v_y,estimate,898.292995,-0.11386481174178525
Baseline-NN-MSE,v_y,estimate,898.424995,-0.12954467052995777
Baseline-NN-MSE,v_y,estimate,898.556995,-0.1406037926480877
Baseline-NN-MSE,v_y,estimate,898.688995,-0.15755977756955936
Baseline-NN-MSE,v_y,estimate,898.886995,-0.18554758720886705
Baseline-NN-MSE,v_y,estimate,899.018995,-0.2075709738968471
Baseline-NN-MSE,v_y,estimate,899.150995,-0.20132190768006475
Baseline-NN-MSE,v_y,estimate,899.282995,-0.21813253456430715
Baseline-NN-MSE,v_y,estimate,899.480995,-0.20965638591081487
Baseline-NN-MSE,v_y,estimate,899.678995,-0.22318624640244122
Baseline-NN-MSE,v_y,estimate,899.810995,-0.23439259568456913
Baseline-NN-MSE,v_y,estimate,899.942995,-0.26040231872740727
Baseline-NN-MSE,v_y,estimate,900.140995,-0.2824442617278531
Baseline-NN-MSE,v_y,estimate,900.272995,-0.26033941577096326
Baseline-NN-MSE,v_y,estimate,900.404995,-0.2941870595118331
Baseline-NN-MSE,v_y,estimate,900.536995,-0.2977105473721031
Baseline-NN-MSE,v_y,estimate,900.668995,-0.31041517022488463
Baseline-NN-MSE,v_y,estimate,900.866995,-0.33328474103249733
Baseline-NN-MSE,v_y,estimate,901.064995,-0.33722151316975774
Baseline-NN-MSE,v_y,estimate,901.196995,-0.3947763017417218
Baseline-NN-MSE,v_y,estimate,901.328995,-0.3966120389180583
Baseline-NN-MSE,v_y,estimate,901.493995,-0.41513305356534125
Baseline-NN-MSE,v_y,estimate,901.592995,-0.47130584830924144
Baseline-NN-MSE,v_y,estimate,901.724995,-0.4951142013985039
Baseline-NN-MSE,v_y,estimate,901.889995,-0.504620005008794
Baseline-NN-MSE,v_y,estimate,902.054995,-0.4419642590356502
Baseline-NN-MSE,v_y,estimate,902.252995,-0.367188209754014
Baseline-NN-MSE,v_y,estimate,902.318995,-0.4634580517663726
Baseline-NN-MSE,v_y,estimate,902.516995,-0.3768659349477502
Baseline-NN-MSE,v_y,estimate,902.714995,-0.30321836858260753
Baseline-NN-MSE,v_y,estimate,902.846995,-0.22854377872649523
Baseline-NN-MSE,v_y,estimate,903.011995,-0.14521769184744276
Baseline-NN-MSE,v_y,estimate,903.110995,-0.11559213489936913
Baseline-NN-MSE,v_y,estimate,903.242995,-0.0907394076756199
Baseline-NN-MSE,v_y,estimate,903.407995,-0.06714193715325618
Baseline-NN-MSE,v_y,estimate,903.506995,-0.0593366657455643
Baseline-NN-MSE,v_y,estimate,903.704995,-0.04726803806198304
Baseline-NN-MSE,v_y,estimate,903.902995,-0.03367012053034217
Baseline-NN-MSE,v_y,estimate,904.100995,-0.015794541217232512
Baseline-NN-MSE,v_y,estimate,904.232995,0.004771351640937822
Baseline-NN-MSE,v_y,estimate,904.331995,0.016651600661443982
Baseline-NN-MSE,v_y,estimate,904.496995,0.031917053284331184
Baseline-NN-MSE,v_y,estimate,904.628995,0.054816991119420566
Baseline-NN-MSE,v_y,estimate,904.727995,0.06949081198114984
Baseline-NN-MSE,v_y,estimate,904.892995,0.0889566228082693
Baseline-NN-MSE,v_y,estimate,905.090995,0.12451758002610834
Baseline-NN-MSE,v_y,estimate,905.288995,0.15986336991165306
Baseline-NN-MSE,v_y,estimate,905.453995,0.1975804996354087
Baseline-NN-MSE,v_y,estimate,905.618995,0.20606481452452333
Baseline-NN-MSE,v_y,estimate,905.684995,0.2530416782737676
Baseline-NN-MSE,v_y,estimate,905.849995,0.29124143154703935
Baseline-NN-MSE,v_y,estimate,905.948995,0.29385643861269
Baseline-NN-MSE,v_y,estimate,906.146995,0.28049375900066464
Baseline-NN-MSE,v_y,estimate,906.278995,0.36052010595872364
Baseline-NN-MSE,v_y,estimate,906.476995,0.3539552596880521
Baseline-NN-MSE,v_y,estimate,906.608995,0.4491903983383492
Baseline-NN-MSE,v_y,estimate,906.740995,0.449375702515005
Baseline-NN-MSE,v_y,estimate,906.872995,0.45446828593347893
Baseline-NN-MSE,v_y,estimate,907.004995,0.4886767113390474
Baseline-NN-MSE,v_y,estimate,907.136995,0.4233191232552287
Baseline-NN-MSE,v_y,estimate,907.202995,0.43495528296983854
Baseline-NN-MSE,v_y,estimate,907.400995,0.35634504994731586
Baseline-NN-MSE,v_y,estimate,907.532995,0.3443087121942162
Baseline-NN-MSE,v_y,estimate,907.730995,0.3519933219733917
Baseline-NN-MSE,v_y,estimate,907.862995,0.30518237250408886
Baseline-NN-MSE,v_y,estimate,907.994995,0.31035295905388266
Baseline-NN-MSE,v_y,estimate,908.126995,0.35699304615037253
Baseline-NN-MSE,v_y,estimate,908.291995,0.34599780142374803
Baseline-NN-MSE,v_y,estimate,908.390995,0.3914994467035393
Baseline-NN-MSE,v_y,estimate,908.489995,0.4381980355038029
Baseline-NN-MSE,v_y,estimate,908.588995,0.4258767385733736
Baseline-NN-MSE,v_y,estimate,908.687995,0.4578960705805985
Baseline-NN-MSE,v_y,estimate,908.852995,0.4058127774467537
Baseline-NN-MSE,v_y,estimate,909.050995,0.3750651814595624
Baseline-NN-MSE,v_y,estimate,909.182995,0.4325743098107631
Baseline-NN-MSE,v_y,estimate,909.314995,0.41021436618996066
Baseline-NN-MSE,v_y,estimate,909.413995,0.45361049359335404
Baseline-NN-MSE,v_y,estimate,909.578995,0.3890410953359154
Baseline-NN-MSE,v_y,estimate,909.644995,0.45610210663256184
Baseline-NN-MSE,v_y,estimate,909.809995,0.4628400794605995
Baseline-NN-MSE,v_y,estimate,909.974995,0.4059226294012036
Baseline-NN-MSE,v_y,estimate,910.172995,0.36384536542903484
Baseline-NN-MSE,v_y,estimate,910.370995,0.3837619429110628
Baseline-NN-MSE,v_y,estimate,910.436995,0.38725499823253307
Baseline-NN-MSE,v_y,estimate,910.634995,0.34200446196030104
Baseline-NN-MSE,v_y,estimate,910.766995,0.3417073471791406
Baseline-NN-MSE,v_y,estimate,910.931995,0.30994804217297856
Baseline-NN-MSE,v_y,estimate,911.030995,0.3216291806927667
Baseline-NN-MSE,v_y,estimate,911.162995,0.3257612027420938
Baseline-NN-MSE,v_y,estimate,911.327995,0.28233228292150575
Baseline-NN-MSE,v_y,estimate,911.426995,0.3095349640781623
Baseline-NN-MSE,v_y,estimate,911.624995,0.31258813066543517
Baseline-NN-MSE,v_y,estimate,911.822995,0.2879173180747877
Baseline-NN-MSE,v_y,estimate,911.954995,0.27347022639842444
Baseline-NN-MSE,v_y,estimate,912.053995,0.2575433585706074
Baseline-NN-MSE,v_y,estimate,912.218995,0.22041756631931797
