scenario,signal,error_gt_minus_est
Baseline-NN-MSE,front_sum_fy,49.62061490877406
Baseline-NN-MSE,front_sum_fy,55.99715435334201
Baseline-NN-MSE,front_sum_fy,58.124797258284275
Baseline-NN-MSE,front_sum_fy,58.2255094670337
Baseline-NN-MSE,front_sum_fy,54.45074961256569
Baseline-NN-MSE,front_sum_fy,55.462643465707686
Baseline-NN-MSE,front_sum_fy,52.41565369537585
Baseline-NN-MSE,front_sum_fy,48.38545808075895
Baseline-NN-MSE,front_sum_fy,45.640710593015115
Baseline-NN-MSE,front_sum_fy,40.85897464467348
Baseline-NN-MSE,front_sum_fy,41.87244709696077
Baseline-NN-MSE,front_sum_fy,41.03814525846829
Baseline-NN-MSE,front_sum_fy,41.033025325497874
Baseline-NN-MSE,front_sum_fy,41.91585881227792
Baseline-NN-MSE,front_sum_fy,40.96935451660818
Baseline-NN-MSE,front_sum_fy,45.615848471947345
Baseline-NN-MSE,front_sum_fy,48.69156902254173
Baseline-NN-MSE,front_sum_fy,48.58165611663884
Baseline-NN-MSE,front_sum_fy,50.00187781673321
Baseline-NN-MSE,front_sum_fy,37.4714972133938
Baseline-NN-MSE,front_sum_fy,-16.48094137133849
Baseline-NN-MSE,front_sum_fy,-19.133628256214507
Baseline-NN-MSE,front_sum_fy,-16.159327417358433
Baseline-NN-MSE,front_sum_fy,-19.574201485418428
Baseline-NN-MSE,front_sum_fy,-6.166872651757291
Baseline-NN-MSE,front_sum_fy,-1.053094641431704
Baseline-NN-MSE,front_sum_fy,3.2984764876793875
Baseline-NN-MSE,front_sum_fy,6.295319520325695
Baseline-NN-MSE,front_sum_fy,-0.39531970973586406
Baseline-NN-MSE,front_sum_fy,0.749841772290051
Baseline-NN-MSE,front_sum_fy,-4.8048920990726245
Baseline-NN-MSE,front_sum_fy,-16.039904637893052
Baseline-NN-MSE,front_sum_fy,-19.66110314779705
Baseline-NN-MSE,front_sum_fy,-31.314703841621025
Baseline-NN-MSE,front_sum_fy,-39.53636408033671
Baseline-NN-MSE,front_sum_fy,-43.6095184378471
Baseline-NN-MSE,front_sum_fy,-50.83615870785803
Baseline-NN-MSE,front_sum_fy,-54.40344511965725
Baseline-NN-MSE,front_sum_fy,-54.42848216327695
Baseline-NN-MSE,front_sum_fy,-52.16336233621257
Baseline-NN-MSE,front_sum_fy,-58.98718204429849
Baseline-NN-MSE,front_sum_fy,-57.02570228585887
Baseline-NN-MSE,front_sum_fy,-57.71797468188606
Baseline-NN-MSE,front_sum_fy,-60.158097231980264
Baseline-NN-MSE,front_sum_fy,-56.3075786189828
Baseline-NN-MSE,front_sum_fy,-50.518548953598156
Baseline-NN-MSE,front_sum_fy,-40.83225517438552
Baseline-NN-MSE,front_sum_fy,-41.08657488802953
Baseline-NN-MSE,front_sum_fy,-29.65930382219949
Baseline-NN-MSE,front_sum_fy,-17.585806306963832
Baseline-NN-MSE,front_sum_fy,-2.9356096940763337
Baseline-NN-MSE,front_sum_fy,13.208536183096044
Baseline-NN-MSE,front_sum_fy,20.947446642280624
Baseline-NN-MSE,front_sum_fy,26.769050750035035
Baseline-NN-MSE,front_sum_fy,39.892481539111714
Baseline-NN-MSE,front_sum_fy,16.08588643819462
Baseline-NN-MSE,front_sum_fy,28.578864625861
Baseline-NN-MSE,front_sum_fy,-17.330339220026758
Baseline-NN-MSE,front_sum_fy,-37.91045056229939
Baseline-NN-MSE,front_sum_fy,-47.80766136693592
Baseline-NN-MSE,front_sum_fy,-42.04034827014641
Baseline-NN-MSE,front_sum_fy,-46.39863937266762
Baseline-NN-MSE,front_sum_fy,-45.20102934397596
Baseline-NN-MSE,front_sum_fy,-42.45451788838011
Baseline-NN-MSE,front_sum_fy,-39.9076045127845
Baseline-NN-MSE,front_sum_fy,-40.194359699408096
Baseline-NN-MSE,front_sum_fy,-39.3968471064569
Baseline-NN-MSE,front_sum_fy,-43.88669650553334
Baseline-NN-MSE,front_sum_fy,-43.1226091277797
Baseline-NN-MSE,front_sum_fy,-47.47567245406452
Baseline-NN-MSE,front_sum_fy,-47.8812180502963
Baseline-NN-MSE,front_sum_fy,-52.801277736780094
Baseline-NN-MSE,front_sum_fy,-54.75564078768872
Baseline-NN-MSE,front_sum_fy,-56.01081948012438
Baseline-NN-MSE,front_sum_fy,-50.16939487430176
Baseline-NN-MSE,front_sum_fy,-38.45912795440432
Baseline-NN-MSE,front_sum_fy,-23.092897456954148
Baseline-NN-MSE,front_sum_fy,-16.349693578926235
Baseline-NN-MSE,front_sum_fy,-3.2443372374883506
Baseline-NN-MSE,front_sum_fy,0.925297669130825
Baseline-NN-MSE,front_sum_fy,3.4816384071131203
Baseline-NN-MSE,front_sum_fy,1.372989358012842
Baseline-NN-MSE,front_sum_fy,-2.001586832326481
Baseline-NN-MSE,front_sum_fy,-3.8169774711807456
Baseline-NN-MSE,front_sum_fy,-3.2855758260786594
Baseline-NN-MSE,front_sum_fy,-2.4301830354450367
Baseline-NN-MSE,front_sum_fy,-1.6115891362434578
Baseline-NN-MSE,front_sum_fy,1.4418610693634104
Baseline-NN-MSE,front_sum_fy,2.449716196509888
Baseline-NN-MSE,front_sum_fy,9.5201273479706
Baseline-NN-MSE,front_sum_fy,19.76635780757843
Baseline-NN-MSE,front_sum_fy,25.10436794406928
Baseline-NN-MSE,front_sum_fy,32.63501889693259
Baseline-NN-MSE,front_sum_fy,37.63243988864704
Baseline-NN-MSE,front_sum_fy,41.200433360496305
Baseline-NN-MSE,front_sum_fy,44.678135946973924
Baseline-NN-MSE,front_sum_fy,44.43082319591781
Baseline-NN-MSE,front_sum_fy,46.96211399087366
Baseline-NN-MSE,front_sum_fy,47.105233638184586
Baseline-NN-MSE,front_sum_fy,51.469579782818926
Baseline-NN-MSE,front_sum_fy,50.70628474364875
Baseline-NN-MSE,front_sum_fy,52.88440837058806
Baseline-NN-MSE,front_sum_fy,53.871555727377995
Baseline-NN-MSE,front_sum_fy,52.02231980161747
Baseline-NN-MSE,front_sum_fy,55.03302245077998
Baseline-NN-MSE,front_sum_fy,56.64114647954125
Baseline-NN-MSE,front_sum_fy,58.36477564791278
Baseline-NN-MSE,front_sum_fy,55.62532956351549
Baseline-NN-MSE,front_sum_fy,54.17038399329692
Baseline-NN-MSE,front_sum_fy,55.812495223446035
Baseline-NN-MSE,front_sum_fy,67.55818985895246
Baseline-NN-MSE,front_sum_fy,50.06439674886769
Baseline-NN-MSE,front_sum_fy,53.046187225914196
Baseline-NN-MSE,front_sum_fy,54.30186272396696
Baseline-NN-MSE,front_sum_fy,56.86577199768624
Baseline-NN-MSE,front_sum_fy,54.148407722271145
Baseline-NN-MSE,front_sum_fy,48.880837383268386
Baseline-NN-MSE,front_sum_fy,42.7895013415814
Baseline-NN-MSE,front_sum_fy,34.45253800612045
Baseline-NN-MSE,front_sum_fy,36.04310430317395
Baseline-NN-MSE,front_sum_fy,27.52040209229972
Baseline-NN-MSE,front_sum_fy,-2.2973509316070704
Baseline-NN-MSE,front_sum_fy,6.270233349686578
Baseline-NN-MSE,front_sum_fy,-1.6418013649047225
Baseline-NN-MSE,front_sum_fy,-13.04377383941187
Baseline-NN-MSE,front_sum_fy,-23.2772761658739
Baseline-NN-MSE,front_sum_fy,1.7313792223878863
Baseline-NN-MSE,front_sum_fy,-5.115645123517197
Baseline-NN-MSE,front_sum_fy,30.27353688015171
Baseline-NN-MSE,front_sum_fy,52.41064389458654
Baseline-NN-MSE,front_sum_fy,54.50363323268516
Baseline-NN-MSE,front_sum_fy,51.21226761524969
Baseline-NN-MSE,front_sum_fy,45.4918002033524
Baseline-NN-MSE,front_sum_fy,31.92236201444905
Baseline-NN-MSE,front_sum_fy,14.412494104702006
Baseline-NN-MSE,front_sum_fy,14.930030525394763
Baseline-NN-MSE,front_sum_fy,13.80439799973091
Baseline-NN-MSE,front_sum_fy,17.43091684598977
Baseline-NN-MSE,front_sum_fy,24.215892216385214
Baseline-NN-MSE,front_sum_fy,26.823428137868774
Baseline-NN-MSE,front_sum_fy,32.501941115107485
Baseline-NN-MSE,front_sum_fy,33.45716217803417
Baseline-NN-MSE,front_sum_fy,32.956938800537955
Baseline-NN-MSE,front_sum_fy,32.800710140280984
Baseline-NN-MSE,front_sum_fy,32.42201858417269
Baseline-NN-MSE,front_sum_fy,23.86780371173458
Baseline-NN-MSE,front_sum_fy,28.127254193825536
Baseline-NN-MSE,front_sum_fy,24.527177329984184
Baseline-NN-MSE,front_sum_fy,10.080180218093485
Baseline-NN-MSE,front_sum_fy,4.565596747332144
Baseline-NN-MSE,front_sum_fy,-12.231798400812316
Baseline-NN-MSE,front_sum_fy,-14.663561284371184
Baseline-NN-MSE,front_sum_fy,-21.7143179105544
Baseline-NN-MSE,front_sum_fy,-34.36861086419002
Baseline-NN-MSE,front_sum_fy,-45.570325094707755
Baseline-NN-MSE,front_sum_fy,-46.77914625280113
Baseline-NN-MSE,front_sum_fy,-50.55843890409699
Baseline-NN-MSE,front_sum_fy,-50.65337533246276
Baseline-NN-MSE,front_sum_fy,-52.909246155587965
Baseline-NN-MSE,front_sum_fy,-54.562457954606316
Baseline-NN-MSE,front_sum_fy,-59.320782214487224
Baseline-NN-MSE,front_sum_fy,-59.35853107135131
Baseline-NN-MSE,front_sum_fy,-58.94369952567797
Baseline-NN-MSE,front_sum_fy,-54.230904174124134
Baseline-NN-MSE,front_sum_fy,-52.08645357161174
Baseline-NN-MSE,front_sum_fy,-51.86223585210365
Baseline-NN-MSE,front_sum_fy,-51.9548946010072
Baseline-NN-MSE,front_sum_fy,-49.02021561409924
Baseline-NN-MSE,front_sum_fy,-42.314094115616626
Baseline-NN-MSE,front_sum_fy,-18.024618612348604
Baseline-NN-MSE,front_sum_fy,-29.747348887724684
Baseline-NN-MSE,front_sum_fy,-7.56484373636863
Baseline-NN-MSE,front_sum_fy,3.3904289580050317
Baseline-NN-MSE,front_sum_fy,6.40905245410454
Baseline-NN-MSE,front_sum_fy,-23.322035128575408
Baseline-NN-MSE,front_sum_fy,-25.171983164409767
Baseline-NN-MSE,front_sum_fy,-43.54008474093001
Baseline-NN-MSE,front_sum_fy,-52.67809628802786
Baseline-NN-MSE,front_sum_fy,-52.64959475000478
Baseline-NN-MSE,front_sum_fy,-54.25275865159267
Baseline-NN-MSE,front_sum_fy,-56.853741885387365
Baseline-NN-MSE,front_sum_fy,-53.85588783582716
Baseline-NN-MSE,front_sum_fy,-51.60271945070042
Baseline-NN-MSE,front_sum_fy,-44.216625031555054
Baseline-NN-MSE,front_sum_fy,-47.79271571606205
Baseline-NN-MSE,front_sum_fy,-35.044380141938404
Baseline-NN-MSE,front_sum_fy,-27.68904618543104
Baseline-NN-MSE,front_sum_fy,-18.781059374629194
Baseline-NN-MSE,front_sum_fy,2.0206987425875695
Baseline-NN-MSE,front_sum_fy,-0.9315768539120199
Baseline-NN-MSE,front_sum_fy,23.475508213653484
Baseline-NN-MSE,front_sum_fy,23.0399078318992
Baseline-NN-MSE,front_sum_fy,33.328099927869744
Baseline-NN-MSE,front_sum_fy,27.796147722960995
Baseline-NN-MSE,front_sum_fy,39.91034916636829
Baseline-NN-MSE,front_sum_fy,40.71443329860654
Baseline-NN-MSE,front_sum_fy,28.234571025394985
Baseline-NN-MSE,front_sum_fy,15.261230047312665
Baseline-NN-MSE,front_sum_fy,11.733320726422562
Baseline-NN-MSE,front_sum_fy,11.350088072466406
Baseline-NN-MSE,front_sum_fy,5.825633068981233
Baseline-NN-MSE,front_sum_fy,-3.609518131662071
Baseline-NN-MSE,front_sum_fy,-19.74210006972271
Baseline-NN-MSE,front_sum_fy,-28.627166620904973
Baseline-NN-MSE,front_sum_fy,-16.226235310993616
Baseline-NN-MSE,front_sum_fy,-38.130649705295696
Baseline-NN-MSE,front_sum_fy,-48.43152035290507
Baseline-NN-MSE,front_sum_fy,-45.86448166423236
Baseline-NN-MSE,front_sum_fy,-49.247080050097054
Baseline-NN-MSE,front_sum_fy,-44.01735958751658
Baseline-NN-MSE,front_sum_fy,-54.17438146545794
Baseline-NN-MSE,front_sum_fy,-48.0888265454588
Baseline-NN-MSE,front_sum_fy,-36.069281514744205
Baseline-NN-MSE,front_sum_fy,-43.22705423335958
Baseline-NN-MSE,front_sum_fy,-38.47777164774902
Baseline-NN-MSE,front_sum_fy,-28.244167353784178
Baseline-NN-MSE,front_sum_fy,-19.464642945014475
Baseline-NN-MSE,front_sum_fy,-25.660617045653908
Baseline-NN-MSE,front_sum_fy,-29.36710211886293
Baseline-NN-MSE,front_sum_fy,-32.944279423138596
Baseline-NN-MSE,front_sum_fy,-28.033384607592325
Baseline-NN-MSE,front_sum_fy,-26.82859912344327
Baseline-NN-MSE,front_sum_fy,-30.04515514140769
Baseline-NN-MSE,front_sum_fy,-38.31776257254819
Baseline-NN-MSE,front_sum_fy,-40.38949088714634
Baseline-NN-MSE,front_sum_fy,-28.21612660388763
Baseline-NN-MSE,front_sum_fy,-22.499822901155113
Baseline-NN-MSE,front_sum_fy,-17.00711810121055
Baseline-NN-MSE,front_sum_fy,-9.30747599218138
Baseline-NN-MSE,front_sum_fy,-8.148604938471024
Baseline-NN-MSE,front_sum_fy,-10.688702244161803
Baseline-NN-MSE,front_sum_fy,-15.391289110734988
Baseline-NN-MSE,front_sum_fy,-20.734700271325522
Baseline-NN-MSE,front_sum_fy,-23.11907903094621
Baseline-NN-MSE,front_sum_fy,-23.22896307201853
Baseline-NN-MSE,front_sum_fy,-18.633741860352913
Baseline-NN-MSE,front_sum_fy,-7.850621997678772
Baseline-NN-MSE,front_sum_fy,13.28368743204274
Baseline-NN-MSE,front_sum_fy,20.771002814567424
Baseline-NN-MSE,front_sum_fy,38.5490066149701
Baseline-NN-MSE,front_sum_fy,43.385237317096966
Baseline-NN-MSE,front_sum_fy,50.085989178654245
Baseline-NN-MSE,front_sum_fy,49.013049180473786
Baseline-NN-MSE,front_sum_fy,54.658508302446194
Baseline-NN-MSE,front_sum_fy,57.75013360959423
Baseline-NN-MSE,front_sum_fy,58.64894147363589
Baseline-NN-MSE,front_sum_fy,55.93747434579075
Baseline-NN-MSE,front_sum_fy,57.06002766584686
Baseline-NN-MSE,front_sum_fy,52.8641143202575
Baseline-NN-MSE,front_sum_fy,51.95847958800698
Baseline-NN-MSE,front_sum_fy,50.9181171462472
Baseline-NN-MSE,front_sum_fy,54.56115666242795
Baseline-NN-MSE,front_sum_fy,46.580310418942304
Baseline-NN-MSE,front_sum_fy,32.8426825310637
Baseline-NN-MSE,front_sum_fy,29.431610652976417
Baseline-NN-MSE,front_sum_fy,16.67001138539115
Baseline-NN-MSE,front_sum_fy,5.331455138177375
Baseline-NN-MSE,front_sum_fy,11.649326935625254
Baseline-NN-MSE,front_sum_fy,24.834116813373043
Baseline-NN-MSE,front_sum_fy,-5.112403183139804
Baseline-NN-MSE,front_sum_fy,32.52964904664236
Baseline-NN-MSE,front_sum_fy,37.92579351631076
Baseline-NN-MSE,front_sum_fy,47.07092980688009
Baseline-NN-MSE,front_sum_fy,44.90106916829751
Baseline-NN-MSE,front_sum_fy,43.354384820837595
Baseline-NN-MSE,front_sum_fy,44.79046714393996
Baseline-NN-MSE,front_sum_fy,44.901511593017915
Baseline-NN-MSE,front_sum_fy,44.766232302446156
Baseline-NN-MSE,front_sum_fy,46.59198987594027
Baseline-NN-MSE,front_sum_fy,54.12960342257196
Baseline-NN-MSE,front_sum_fy,53.29672756110489
Baseline-NN-MSE,front_sum_fy,56.93290005488154
Baseline-NN-MSE,front_sum_fy,52.724766147759624
Baseline-NN-MSE,front_sum_fy,48.58721259296249
Baseline-NN-MSE,front_sum_fy,44.06635789415742
Baseline-NN-MSE,front_sum_fy,30.259831921300602
Baseline-NN-MSE,front_sum_fy,18.671647157158375
Baseline-NN-MSE,front_sum_fy,3.359632161050323
Baseline-NN-MSE,front_sum_fy,-7.516590657042379
Baseline-NN-MSE,front_sum_fy,-10.32759706569206
Baseline-NN-MSE,front_sum_fy,-4.968309157659146
Baseline-NN-MSE,front_sum_fy,-1.4968594783890392
Baseline-NN-MSE,front_sum_fy,9.121840103087699
Baseline-NN-MSE,front_sum_fy,19.190218587834096
Baseline-NN-MSE,front_sum_fy,26.930140973540375
Baseline-NN-MSE,front_sum_fy,27.659745730838836
Baseline-NN-MSE,front_sum_fy,27.280972818901773
Baseline-NN-MSE,front_sum_fy,24.327996170302086
Baseline-NN-MSE,front_sum_fy,22.356014555580032
Baseline-NN-MSE,front_sum_fy,12.374499729935735
Baseline-NN-MSE,front_sum_fy,4.592897629216454
Baseline-NN-MSE,front_sum_fy,-7.051792536401663
Baseline-NN-MSE,front_sum_fy,-15.056464612268798
Baseline-NN-MSE,front_sum_fy,-19.161489280512527
Baseline-NN-MSE,front_sum_fy,-13.607583396345163
Baseline-NN-MSE,front_sum_fy,-14.372153171951702
Baseline-NN-MSE,front_sum_fy,-0.8184621907565948
Baseline-NN-MSE,front_sum_fy,3.3082920586190614
Baseline-NN-MSE,front_sum_fy,13.053895195840326
Baseline-NN-MSE,front_sum_fy,16.551574565401673
Baseline-NN-MSE,front_sum_fy,19.751664900145173
Baseline-NN-MSE,front_sum_fy,20.49913248341413
Baseline-NN-MSE,front_sum_fy,18.49086637877606
Baseline-NN-MSE,front_sum_fy,13.061494431209013
Baseline-NN-MSE,front_sum_fy,7.820708422144907
Baseline-NN-MSE,front_sum_fy,-3.4108495974395368
Baseline-NN-MSE,front_sum_fy,-9.092645044270007
Baseline-NN-MSE,front_sum_fy,-13.023112134544
Baseline-NN-MSE,front_sum_fy,-12.206299965315978
Baseline-NN-MSE,front_sum_fy,-10.875485174212216
Baseline-NN-MSE,front_sum_fy,-5.673634579130514
Baseline-NN-MSE,front_sum_fy,-0.6372503948787647
Baseline-NN-MSE,front_sum_fy,4.5087916126516845
Baseline-NN-MSE,front_sum_fy,9.332250734968142
Baseline-NN-MSE,front_sum_fy,10.574073090380992
Baseline-NN-MSE,front_sum_fy,11.67193916066421
Baseline-NN-MSE,front_sum_fy,8.633659742235942
Baseline-NN-MSE,front_sum_fy,8.732003876034447
Baseline-NN-MSE,front_sum_fy,5.34705526832871
Baseline-NN-MSE,front_sum_fy,-0.36821532864373885
Baseline-NN-MSE,front_sum_fy,-8.063221148133099
Baseline-NN-MSE,front_sum_fy,-4.553099067070736
Baseline-NN-MSE,front_sum_fy,2.227147754172803
Baseline-NN-MSE,front_sum_fy,6.1161772938975005
Baseline-NN-MSE,front_sum_fy,2.7906505318607344
Baseline-NN-MSE,front_sum_fy,-0.9431185928892241
Baseline-NN-MSE,front_sum_fy,-2.5930145055612197
Baseline-NN-MSE,front_sum_fy,-3.6759551441847265
Baseline-NN-MSE,front_sum_fy,-3.9832165484160686
Baseline-NN-MSE,front_sum_fy,-4.005820020204634
Baseline-NN-MSE,front_sum_fy,-3.614014619408511
Baseline-NN-MSE,front_sum_fy,-5.110894308628701
Baseline-NN-MSE,front_sum_fy,-4.803997082524278
Baseline-NN-MSE,front_sum_fy,-4.472988153261966
Baseline-NN-MSE,front_sum_fy,-2.45034182521327
Baseline-NN-MSE,front_sum_fy,-0.36695049740097385
Baseline-NN-MSE,front_sum_fy,0.9185879378318682
Baseline-NN-MSE,front_sum_fy,1.832888604446035
Baseline-NN-MSE,front_sum_fy,1.711061182137814
Baseline-NN-MSE,front_sum_fy,1.0495877467819223
Baseline-NN-MSE,front_sum_fy,0.432983889784494
Baseline-NN-MSE,front_sum_fy,-1.045126346557022
Baseline-NN-MSE,front_sum_fy,-2.1291520768249264
Baseline-NN-MSE,front_sum_fy,-3.723637068040528
Baseline-NN-MSE,front_sum_fy,-4.533714895262275
Baseline-NN-MSE,front_sum_fy,-5.358286362100561
Baseline-NN-MSE,front_sum_fy,-4.393577594132774
Baseline-NN-MSE,front_sum_fy,-3.6527230920866955
Baseline-NN-MSE,front_sum_fy,-2.152671713503226
Baseline-NN-MSE,front_sum_fy,-2.713702394011463
Baseline-NN-MSE,front_sum_fy,-2.352160731892319
Baseline-NN-MSE,front_sum_fy,-2.776690686420025
Baseline-NN-MSE,front_sum_fy,-3.5465451799120657
Baseline-NN-MSE,front_sum_fy,-3.633178528360151
Baseline-NN-MSE,front_sum_fy,-3.9011203856051324
Baseline-NN-MSE,front_sum_fy,-4.182476144611794
Baseline-NN-MSE,front_sum_fy,-4.1236623832798
Baseline-NN-MSE,front_sum_fy,-3.7921899134367116
Baseline-NN-MSE,front_sum_fy,-3.8337083960803966
Baseline-NN-MSE,front_sum_fy,-2.9644924252362514
Baseline-NN-MSE,front_sum_fy,-1.6161057955020368
Baseline-NN-MSE,front_sum_fy,-0.14342205214475973
Baseline-NN-MSE,front_sum_fy,0.045435457629100284
Baseline-NN-MSE,front_sum_fy,0.24959721884869923
Baseline-NN-MSE,front_sum_fy,0.6000178129029756
Baseline-NN-MSE,front_sum_fy,-0.6397692708317244
Baseline-NN-MSE,front_sum_fy,-0.8915905670229964
Baseline-NN-MSE,front_sum_fy,-1.85677703952887
Baseline-NN-MSE,front_sum_fy,-2.8479620962975396
Baseline-NN-MSE,front_sum_fy,-3.47249564302839
Baseline-NN-MSE,front_sum_fy,-4.066632526006064
Baseline-NN-MSE,front_sum_fy,-4.7742324197208745
Baseline-NN-MSE,front_sum_fy,-5.207146968866738
Baseline-NN-MSE,front_sum_fy,-5.141150196907818
Baseline-NN-MSE,front_sum_fy,-3.9756606381369863
Baseline-NN-MSE,front_sum_fy,-3.586193788759271
Baseline-NN-MSE,front_sum_fy,-3.889009908341837
Baseline-NN-MSE,front_sum_fy,-3.372607104557673
Baseline-NN-MSE,front_sum_fy,-3.012415525101366
Baseline-NN-MSE,front_sum_fy,-3.249226966966525
Baseline-NN-MSE,front_sum_fy,-2.8650703044995396
Baseline-NN-MSE,front_sum_fy,-3.147330211207322
Baseline-NN-MSE,front_sum_fy,-3.5914783478999865
Baseline-NN-MSE,front_sum_fy,-4.327578041115771
Baseline-NN-MSE,front_sum_fy,-4.584908703494696
Baseline-NN-MSE,front_sum_fy,-4.60499803255226
Baseline-NN-MSE,front_sum_fy,-4.39890515771604
Baseline-NN-MSE,front_sum_fy,-4.23384262843015
Baseline-NN-MSE,front_sum_fy,-4.761520022164479
Baseline-NN-MSE,front_sum_fy,-4.1452833400540765
Baseline-NN-MSE,front_sum_fy,-4.3175860090424365
Baseline-NN-MSE,front_sum_fy,-3.805630022280061
Baseline-NN-MSE,front_sum_fy,-4.011603209073819
Baseline-NN-MSE,front_sum_fy,-3.929074304332154
Baseline-NN-MSE,front_sum_fy,-3.6929179576053173
Baseline-NN-MSE,front_sum_fy,-3.055684210843374
Baseline-NN-MSE,front_sum_fy,-3.8419183366125242
Baseline-NN-MSE,front_sum_fy,-3.884006680938864
Baseline-NN-MSE,front_sum_fy,-4.707181438436436
Baseline-NN-MSE,front_sum_fy,-4.559093150072094
Baseline-NN-MSE,front_sum_fy,-5.151462212695224
Baseline-NN-MSE,front_sum_fy,-5.8213319196149484
Baseline-NN-MSE,front_sum_fy,-5.89797813664466
Baseline-NN-MSE,front_sum_fy,-4.994812578895804
Baseline-NN-MSE,front_sum_fy,-5.328695483389481
Baseline-NN-MSE,front_sum_fy,-3.1625450562033777
Baseline-NN-MSE,front_sum_fy,-4.505493460862773
Baseline-NN-MSE,front_sum_fy,-5.739409302476467
Baseline-NN-MSE,front_sum_fy,-4.891370413815977
Baseline-NN-MSE,front_sum_fy,-5.370108079262046
Baseline-NN-MSE,front_sum_fy,-4.722260820851817
Baseline-NN-MSE,front_sum_fy,-4.306069508803528
Baseline-NN-MSE,front_sum_fy,-4.721861478883152
Baseline-NN-MSE,front_sum_fy,-4.78989864425416
Baseline-NN-MSE,front_sum_fy,-4.554707919845814
Baseline-NN-MSE,front_sum_fy,-4.010120040537032
Baseline-NN-MSE,front_sum_fy,-4.313762642134792
Baseline-NN-MSE,front_sum_fy,-3.922511705891381
Baseline-NN-MSE,front_sum_fy,-3.721267504327754
Baseline-NN-MSE,front_sum_fy,-4.649001586750419
Baseline-NN-MSE,front_sum_fy,-5.0544219507089085
Baseline-NN-MSE,front_sum_fy,-5.55501031673537
Baseline-NN-MSE,front_sum_fy,-5.38174418835824
Baseline-NN-MSE,front_sum_fy,-5.627394402185388
Baseline-NN-MSE,front_sum_fy,-6.514649373006968
Baseline-NN-MSE,front_sum_fy,-6.110950755956662
Baseline-NN-MSE,front_sum_fy,-6.3326613279166395
Baseline-NN-MSE,front_sum_fy,-7.442333966257905
Baseline-NN-MSE,front_sum_fy,-6.87257461545471
Baseline-NN-MSE,front_sum_fy,-7.658215280420698
Baseline-NN-MSE,front_sum_fy,-7.656838554482885
Baseline-NN-MSE,front_sum_fy,-7.659186832939625
Baseline-NN-MSE,front_sum_fy,-6.857647256188127
Baseline-NN-MSE,front_sum_fy,-7.914097506243117
Baseline-NN-MSE,front_sum_fy,-8.096001787978295
Baseline-NN-MSE,front_sum_fy,-9.635326794342198
Baseline-NN-MSE,front_sum_fy,-9.908354971351258
Baseline-NN-MSE,front_sum_fy,-10.308995400182596
Baseline-NN-MSE,front_sum_fy,-10.89486138014037
Baseline-NN-MSE,front_sum_fy,-10.49811592253139
Baseline-NN-MSE,front_sum_fy,-11.072201538573744
Baseline-NN-MSE,front_sum_fy,-11.630227954960944
Baseline-NN-MSE,front_sum_fy,-12.165256947859078
Baseline-NN-MSE,front_sum_fy,-11.153916582572116
Baseline-NN-MSE,front_sum_fy,-10.91024632780875
Baseline-NN-MSE,front_sum_fy,-9.71554362593227
Baseline-NN-MSE,front_sum_fy,-9.550021238114635
Baseline-NN-MSE,front_sum_fy,-8.867494544855106
Baseline-NN-MSE,front_sum_fy,-11.226168195084398
Baseline-NN-MSE,front_sum_fy,-9.858463897789989
Baseline-NN-MSE,front_sum_fy,-11.370858881093596
Baseline-NN-MSE,front_sum_fy,-11.70810326455225
Baseline-NN-MSE,front_sum_fy,-13.001222086847463
Baseline-NN-MSE,front_sum_fy,-13.043678094759173
Baseline-NN-MSE,front_sum_fy,-14.221255438469584
Baseline-NN-MSE,front_sum_fy,-14.142616125797332
Baseline-NN-MSE,front_sum_fy,-13.996513411603722
Baseline-NN-MSE,front_sum_fy,-14.10491015522858
Baseline-NN-MSE,front_sum_fy,-13.164142010696068
Baseline-NN-MSE,front_sum_fy,-12.641954612652057
Baseline-NN-MSE,front_sum_fy,-14.13394238171501
Baseline-NN-MSE,front_sum_fy,-14.343392818145176
Baseline-NN-MSE,front_sum_fy,-16.13600844693744
Baseline-NN-MSE,front_sum_fy,-16.763244572567068
Baseline-NN-MSE,front_sum_fy,-22.38860703611465
Baseline-NN-MSE,front_sum_fy,-24.115215138739103
Baseline-NN-MSE,front_sum_fy,-23.1370319127131
Baseline-NN-MSE,front_sum_fy,-23.363029445909774
Baseline-NN-MSE,front_sum_fy,-23.448812445446464
Baseline-NN-MSE,front_sum_fy,-23.349252307660407
Baseline-NN-MSE,front_sum_fy,-24.897336820990034
Baseline-NN-MSE,front_sum_fy,-26.58983358584817
Baseline-NN-MSE,front_sum_fy,-25.599097377839513
Baseline-NN-MSE,front_sum_fy,-25.699207358523665
Baseline-NN-MSE,front_sum_fy,-28.328874278745843
Baseline-NN-MSE,front_sum_fy,-28.907371628636596
Baseline-NN-MSE,front_sum_fy,-29.427620900110867
Baseline-NN-MSE,front_sum_fy,-27.494800017027217
Baseline-NN-MSE,front_sum_fy,-25.78463375441359
Baseline-NN-MSE,front_sum_fy,-23.76666678028778
Baseline-NN-MSE,front_sum_fy,-16.861761130436662
Baseline-NN-MSE,front_sum_fy,-19.104227106623625
Baseline-NN-MSE,front_sum_fy,-13.319168299076722
Baseline-NN-MSE,front_sum_fy,-11.542686774821618
Baseline-NN-MSE,front_sum_fy,-12.15434207278927
Baseline-NN-MSE,front_sum_fy,-14.275217445448838
