scenario,signal,series,t_s,value
ours,front_sum_fy,ground_truth,51.678,-86.66672134399414
ours,front_sum_fy,ground_truth,51.843,-89.79092788696289
ours,front_sum_fy,ground_truth,52.008,-95.84957885742188
ours,front_sum_fy,ground_truth,52.173,-105.18722152709961
ours,front_sum_fy,ground_truth,52.338,-111.07600402832031
ours,front_sum_fy,ground_truth,52.503,-113.99370574951172
ours,front_sum_fy,ground_truth,52.668,-118.36930847167969
ours,front_sum_fy,ground_truth,52.767,-104.72516250610352
ours,front_sum_fy,ground_truth,52.833,-121.52333068847656
ours,front_sum_fy,ground_truth,52.866,-118.93473434448242
ours,front_sum_fy,ground_truth,52.899,-119.08121490478516
ours,front_sum_fy,ground_truth,52.965,-95.54257202148438
ours,front_sum_fy,ground_truth,52.998,-98.04325866699219
ours,front_sum_fy,ground_truth,53.031,-111.93443298339844
ours,front_sum_fy,ground_truth,53.064,-111.78296279907227
ours,front_sum_fy,ground_truth,53.097,-111.30805206298828
ours,front_sum_fy,ground_truth,53.163,-90.88654327392578
ours,front_sum_fy,ground_truth,53.196,-91.23394775390625
ours,front_sum_fy,ground_truth,53.229,-105.174560546875
ours,front_sum_fy,ground_truth,53.262,-101.95941543579102
ours,front_sum_fy,ground_truth,53.295,-99.49992370605469
ours,front_sum_fy,ground_truth,53.361,-79.35187911987305
ours,front_sum_fy,ground_truth,53.394,-79.61698532104492
ours,front_sum_fy,ground_truth,53.427,-91.29779434204102
ours,front_sum_fy,ground_truth,53.493,-85.31961441040039
ours,front_sum_fy,ground_truth,53.559,-69.33293533325195
ours,front_sum_fy,ground_truth,53.592,-68.46892929077148
ours,front_sum_fy,ground_truth,53.625,-66.70457077026367
ours,front_sum_fy,ground_truth,53.658,-63.98666763305664
ours,front_sum_fy,ground_truth,53.691,-75.1227035522461
ours,front_sum_fy,ground_truth,53.757,-63.62167167663574
ours,front_sum_fy,ground_truth,53.79,-61.51939582824707
ours,front_sum_fy,ground_truth,53.823,-60.154104232788086
ours,front_sum_fy,ground_truth,53.856,-58.97171974182129
ours,front_sum_fy,ground_truth,53.889,-67.47460556030273
ours,front_sum_fy,ground_truth,53.955,-68.18549728393555
ours,front_sum_fy,ground_truth,53.988,-67.25970840454102
ours,front_sum_fy,ground_truth,54.021,-68.54385375976562
ours,front_sum_fy,ground_truth,54.087,-74.37007141113281
ours,front_sum_fy,ground_truth,54.153,-84.1512451171875
ours,front_sum_fy,ground_truth,54.186,-85.04745483398438
ours,front_sum_fy,ground_truth,54.351,-99.16482925415039
ours,front_sum_fy,ground_truth,54.516,-108.91219329833984
ours,front_sum_fy,ground_truth,54.681,-113.6998519897461
ours,front_sum_fy,ground_truth,54.846,-124.31093978881836
ours,front_sum_fy,ground_truth,55.011,-116.52824020385742
ours,front_sum_fy,ground_truth,55.176,-79.73020553588867
ours,front_sum_fy,ground_truth,55.341,-66.03456497192383
ours,front_sum_fy,ground_truth,55.506,-44.88224792480469
ours,front_sum_fy,ground_truth,55.671,-33.53127479553223
ours,front_sum_fy,ground_truth,55.836,-47.522640228271484
ours,front_sum_fy,ground_truth,56.001,-64.0202751159668
ours,front_sum_fy,ground_truth,56.166,-108.30613708496094
ours,front_sum_fy,ground_truth,56.331,-109.73444366455078
ours,front_sum_fy,ground_truth,56.496,-97.12217712402344
ours,front_sum_fy,ground_truth,56.661,-72.94085311889648
ours,front_sum_fy,ground_truth,56.826,-55.05051803588867
ours,front_sum_fy,ground_truth,56.991,-49.459190368652344
ours,front_sum_fy,ground_truth,57.156,-49.818885803222656
ours,front_sum_fy,ground_truth,57.321,-54.17957878112793
ours,front_sum_fy,ground_truth,57.486,-52.888010025024414
ours,front_sum_fy,ground_truth,57.651,-52.42350959777832
ours,front_sum_fy,ground_truth,57.816,-51.661624908447266
ours,front_sum_fy,ground_truth,57.981,-42.20990753173828
ours,front_sum_fy,ground_truth,58.146,-34.08858680725098
ours,front_sum_fy,ground_truth,58.311,-32.966787338256836
ours,front_sum_fy,ground_truth,58.476,-29.419654846191406
ours,front_sum_fy,ground_truth,58.641,-21.927330017089844
ours,front_sum_fy,ground_truth,58.806,-25.228693962097168
ours,front_sum_fy,ground_truth,58.971,-29.83500862121582
ours,front_sum_fy,ground_truth,59.136,-33.86468505859375
ours,front_sum_fy,ground_truth,59.301,-36.52080535888672
ours,front_sum_fy,ground_truth,59.466,-39.43771743774414
ours,front_sum_fy,ground_truth,59.631,-35.1311092376709
ours,front_sum_fy,ground_truth,59.796,-30.338747024536133
ours,front_sum_fy,ground_truth,59.961,-20.46794891357422
ours,front_sum_fy,ground_truth,60.126,-8.961732387542725
ours,front_sum_fy,ground_truth,60.291,-3.26667058467865
ours,front_sum_fy,ground_truth,60.456,4.138720512390137
ours,front_sum_fy,ground_truth,60.621,5.530163288116455
ours,front_sum_fy,ground_truth,60.786,11.62747573852539
ours,front_sum_fy,ground_truth,60.951,11.994990825653076
ours,front_sum_fy,ground_truth,61.116,18.275924682617188
ours,front_sum_fy,ground_truth,61.281,34.162254333496094
ours,front_sum_fy,ground_truth,61.446,50.94603729248047
ours,front_sum_fy,ground_truth,61.611,64.83585548400879
ours,front_sum_fy,ground_truth,61.776,74.22249221801758
ours,front_sum_fy,ground_truth,61.941,91.88778305053711
ours,front_sum_fy,ground_truth,62.106,114.86995315551758
ours,front_sum_fy,ground_truth,62.271,135.22901916503906
ours,front_sum_fy,ground_truth,62.436,157.33190155029297
ours,front_sum_fy,ground_truth,62.601,182.77789306640625
ours,front_sum_fy,ground_truth,62.766,206.50918579101562
ours,front_sum_fy,ground_truth,62.931,218.17549896240234
ours,front_sum_fy,ground_truth,63.096,230.218017578125
ours,front_sum_fy,ground_truth,63.261,245.47052001953125
ours,front_sum_fy,ground_truth,63.426,237.88235473632812
ours,front_sum_fy,ground_truth,63.591,239.31487274169922
ours,front_sum_fy,ground_truth,63.756,247.90939331054688
ours,front_sum_fy,ground_truth,64.086,274.2941436767578
ours,front_sum_fy,ground_truth,64.251,301.86138916015625
ours,front_sum_fy,ground_truth,64.416,331.52540588378906
ours,front_sum_fy,ground_truth,64.581,365.22589111328125
ours,front_sum_fy,ground_truth,64.746,406.9567413330078
ours,front_sum_fy,ground_truth,64.911,514.620361328125
ours,front_sum_fy,ground_truth,65.076,523.9701995849609
ours,front_sum_fy,ground_truth,65.241,544.21630859375
ours,front_sum_fy,ground_truth,65.406,426.38189697265625
ours,front_sum_fy,ground_truth,65.571,393.6150817871094
ours,front_sum_fy,ground_truth,65.736,253.19371032714844
ours,front_sum_fy,ground_truth,65.901,39.54041862487793
ours,front_sum_fy,ground_truth,66.066,-63.61654472351074
ours,front_sum_fy,ground_truth,66.231,-87.83501434326172
ours,front_sum_fy,ground_truth,66.396,-85.96412658691406
ours,front_sum_fy,ground_truth,66.561,-75.67375946044922
ours,front_sum_fy,ground_truth,66.726,-72.1552963256836
ours,front_sum_fy,ground_truth,66.891,-72.9538803100586
ours,front_sum_fy,ground_truth,67.056,-89.45259094238281
ours,front_sum_fy,ground_truth,67.221,-112.9037971496582
ours,front_sum_fy,ground_truth,67.386,-135.34476470947266
ours,front_sum_fy,ground_truth,67.551,-155.6221694946289
ours,front_sum_fy,ground_truth,67.716,-189.08981323242188
ours,front_sum_fy,ground_truth,67.881,-229.8160400390625
ours,front_sum_fy,ground_truth,68.046,-278.0683288574219
ours,front_sum_fy,ground_truth,68.211,-337.8844299316406
ours,front_sum_fy,ground_truth,68.376,-399.16795349121094
ours,front_sum_fy,ground_truth,68.706,-522.2763061523438
ours,front_sum_fy,ground_truth,68.871,-573.2866516113281
ours,front_sum_fy,ground_truth,69.036,-588.74951171875
ours,front_sum_fy,ground_truth,69.201,-636.8118591308594
ours,front_sum_fy,ground_truth,69.366,-627.6134033203125
ours,front_sum_fy,ground_truth,69.531,-613.6454772949219
ours,front_sum_fy,ground_truth,69.696,-595.1318664550781
ours,front_sum_fy,ground_truth,69.861,-537.6815795898438
ours,front_sum_fy,ground_truth,70.026,-554.1579895019531
ours,front_sum_fy,ground_truth,70.191,-492.2019958496094
ours,front_sum_fy,ground_truth,70.356,-472.9721374511719
ours,front_sum_fy,ground_truth,70.521,-498.4591064453125
ours,front_sum_fy,ground_truth,70.686,-457.0458221435547
ours,front_sum_fy,ground_truth,70.851,-445.59254455566406
ours,front_sum_fy,ground_truth,71.016,-414.2944793701172
ours,front_sum_fy,ground_truth,71.181,-378.3461608886719
ours,front_sum_fy,ground_truth,71.346,-335.2272186279297
ours,front_sum_fy,ground_truth,71.511,-288.6637420654297
ours,front_sum_fy,ground_truth,71.676,-256.3323516845703
ours,front_sum_fy,ground_truth,71.841,-232.33324432373047
ours,front_sum_fy,ground_truth,72.006,-221.20795440673828
ours,front_sum_fy,ground_truth,72.171,-216.55030059814453
ours,front_sum_fy,ground_truth,72.336,-176.96045684814453
ours,front_sum_fy,ground_truth,72.501,-106.31895065307617
ours,front_sum_fy,ground_truth,72.666,-93.97365188598633
ours,front_sum_fy,ground_truth,72.831,13.340677261352539
ours,front_sum_fy,ground_truth,72.996,69.45186233520508
ours,front_sum_fy,ground_truth,73.161,114.07429885864258
ours,front_sum_fy,ground_truth,73.326,143.3271484375
ours,front_sum_fy,ground_truth,73.491,160.0044937133789
ours,front_sum_fy,ground_truth,73.656,181.79629516601562
ours,front_sum_fy,ground_truth,73.821,201.7340316772461
ours,front_sum_fy,ground_truth,73.986,218.48950958251953
ours,front_sum_fy,ground_truth,74.151,239.66900634765625
ours,front_sum_fy,ground_truth,74.316,261.61658477783203
ours,front_sum_fy,ground_truth,74.481,282.3976287841797
ours,front_sum_fy,ground_truth,74.646,352.3252410888672
ours,front_sum_fy,ground_truth,74.811,305.2550811767578
ours,front_sum_fy,ground_truth,74.976,287.7560577392578
ours,front_sum_fy,ground_truth,75.141,273.9393310546875
ours,front_sum_fy,ground_truth,75.471,298.240478515625
ours,front_sum_fy,ground_truth,75.636,320.68373107910156
ours,front_sum_fy,ground_truth,75.801,373.72532653808594
ours,front_sum_fy,ground_truth,75.966,394.433837890625
ours,front_sum_fy,ground_truth,76.131,425.0004119873047
ours,front_sum_fy,ground_truth,76.296,470.7508087158203
ours,front_sum_fy,ground_truth,76.461,507.67431640625
ours,front_sum_fy,ground_truth,76.626,548.8111877441406
ours,front_sum_fy,ground_truth,76.791,564.5753173828125
ours,front_sum_fy,ground_truth,76.956,612.2590026855469
ours,front_sum_fy,ground_truth,77.121,714.2537841796875
ours,front_sum_fy,ground_truth,77.286,673.9981384277344
ours,front_sum_fy,ground_truth,77.451,717.0390014648438
ours,front_sum_fy,ground_truth,77.616,604.0544738769531
ours,front_sum_fy,ground_truth,77.781,559.5996704101562
ours,front_sum_fy,ground_truth,77.946,430.7750701904297
ours,front_sum_fy,ground_truth,78.111,352.710205078125
ours,front_sum_fy,ground_truth,78.276,325.7311248779297
ours,front_sum_fy,ground_truth,78.441,312.4328155517578
ours,front_sum_fy,ground_truth,78.606,282.38706970214844
ours,front_sum_fy,ground_truth,78.771,251.31350708007812
ours,front_sum_fy,ground_truth,78.936,215.68473052978516
ours,front_sum_fy,ground_truth,79.101,181.49930572509766
ours,front_sum_fy,ground_truth,79.266,138.56827545166016
ours,front_sum_fy,ground_truth,79.431,79.83750915527344
ours,front_sum_fy,ground_truth,79.596,42.96870231628418
ours,front_sum_fy,ground_truth,79.761,4.242870926856995
ours,front_sum_fy,ground_truth,79.926,-33.869537353515625
ours,front_sum_fy,ground_truth,80.091,-67.4608154296875
ours,front_sum_fy,ground_truth,80.256,-91.63733291625977
ours,front_sum_fy,ground_truth,80.421,-132.0623550415039
ours,front_sum_fy,ground_truth,80.586,-168.01641082763672
ours,front_sum_fy,ground_truth,80.751,-222.17235565185547
ours,front_sum_fy,ground_truth,80.916,-271.37974548339844
ours,front_sum_fy,ground_truth,81.081,-314.9033966064453
ours,front_sum_fy,ground_truth,81.246,-361.3213653564453
ours,front_sum_fy,ground_truth,81.411,-393.4151916503906
ours,front_sum_fy,ground_truth,81.575999,-442.2813262939453
ours,front_sum_fy,ground_truth,81.741,-470.8586730957031
ours,front_sum_fy,ground_truth,81.906,-494.88966369628906
ours,front_sum_fy,ground_truth,82.071,-593.8280944824219
ours,front_sum_fy,ground_truth,82.236,-566.8266296386719
ours,front_sum_fy,ground_truth,82.401,-577.6020202636719
ours,front_sum_fy,ground_truth,82.566,-556.5972595214844
ours,front_sum_fy,ground_truth,82.731,-564.5108642578125
ours,front_sum_fy,ground_truth,82.896,-552.0328979492188
ours,front_sum_fy,ground_truth,83.061,-526.5381774902344
ours,front_sum_fy,ground_truth,83.226,-520.1828002929688
ours,front_sum_fy,ground_truth,83.391,-504.18699645996094
ours,front_sum_fy,ground_truth,83.721,-535.0979309082031
ours,front_sum_fy,ground_truth,83.886,-568.7773132324219
ours,front_sum_fy,ground_truth,84.051,-598.1307678222656
ours,front_sum_fy,ground_truth,84.216,-596.4259338378906
ours,front_sum_fy,ground_truth,84.381,-595.8873596191406
ours,front_sum_fy,ground_truth,84.546,-581.0932312011719
ours,front_sum_fy,ground_truth,84.710999,-581.2054138183594
ours,front_sum_fy,ground_truth,85.041,-633.6136169433594
ours,front_sum_fy,ground_truth,85.206,-654.4837646484375
ours,front_sum_fy,ground_truth,85.371,-626.3313293457031
ours,front_sum_fy,ground_truth,85.536,-612.7392883300781
ours,front_sum_fy,ground_truth,85.700999,-630.10009765625
ours,front_sum_fy,ground_truth,85.866,-532.4332580566406
ours,front_sum_fy,ground_truth,86.031,-479.10569763183594
ours,front_sum_fy,ground_truth,86.196,-410.3162078857422
ours,front_sum_fy,ground_truth,86.361,-407.04412841796875
ours,front_sum_fy,ground_truth,86.526,-402.9075164794922
ours,front_sum_fy,ground_truth,86.691,-416.2954864501953
ours,front_sum_fy,ground_truth,87.021,-418.8664093017578
ours,front_sum_fy,ground_truth,87.186,-407.89585876464844
ours,front_sum_fy,ground_truth,87.351,-402.71022033691406
ours,front_sum_fy,ground_truth,87.516,-366.30177307128906
ours,front_sum_fy,ground_truth,87.681,-336.62127685546875
ours,front_sum_fy,ground_truth,87.845999,-280.3976745605469
ours,front_sum_fy,ground_truth,88.011,-211.87351989746094
ours,front_sum_fy,ground_truth,88.143,-190.5521469116211
ours,front_sum_fy,ground_truth,88.308,-162.2999267578125
ours,front_sum_fy,ground_truth,88.473,-146.09574127197266
ours,front_sum_fy,ground_truth,88.638,-163.51527404785156
ours,front_sum_fy,ground_truth,88.802999,-111.08938980102539
ours,front_sum_fy,ground_truth,88.967999,-120.60165786743164
ours,front_sum_fy,ground_truth,89.133,48.62811088562012
ours,front_sum_fy,ground_truth,89.298,124.1114730834961
ours,front_sum_fy,ground_truth,89.463,179.9896011352539
ours,front_sum_fy,ground_truth,89.628,217.61153411865234
ours,front_sum_fy,ground_truth,89.793,232.45957946777344
ours,front_sum_fy,ground_truth,89.957999,247.70629119873047
ours,front_sum_fy,ground_truth,90.123,278.9790954589844
ours,front_sum_fy,ground_truth,90.288,316.78692626953125
ours,front_sum_fy,ground_truth,90.453,357.47474670410156
ours,front_sum_fy,ground_truth,90.618,383.8039093017578
ours,front_sum_fy,ground_truth,90.783,440.4481506347656
ours,front_sum_fy,ground_truth,90.947999,495.52685546875
ours,front_sum_fy,ground_truth,91.112999,533.99462890625
ours,front_sum_fy,ground_truth,91.278,549.2488098144531
ours,front_sum_fy,ground_truth,91.443,534.7101440429688
ours,front_sum_fy,ground_truth,91.608,469.19866943359375
ours,front_sum_fy,ground_truth,91.773,476.34197998046875
ours,front_sum_fy,ground_truth,91.937999,400.39549255371094
ours,front_sum_fy,ground_truth,92.102999,388.6377868652344
ours,front_sum_fy,ground_truth,92.268,379.91278076171875
ours,front_sum_fy,ground_truth,92.433,362.2489318847656
ours,front_sum_fy,ground_truth,92.598,390.87770080566406
ours,front_sum_fy,ground_truth,92.763,324.7552795410156
ours,front_sum_fy,ground_truth,92.927999,285.68336486816406
ours,front_sum_fy,ground_truth,93.092999,206.14456939697266
ours,front_sum_fy,ground_truth,93.258,166.5021743774414
ours,front_sum_fy,ground_truth,93.423,63.07021903991699
ours,front_sum_fy,ground_truth,93.588,29.936006546020508
ours,front_sum_fy,ground_truth,93.753,40.97390174865723
ours,front_sum_fy,ground_truth,93.918,70.12198257446289
ours,front_sum_fy,ground_truth,94.082999,95.34418487548828
ours,front_sum_fy,ground_truth,94.247999,103.41475677490234
ours,front_sum_fy,ground_truth,94.413,83.76172637939453
ours,front_sum_fy,ground_truth,94.578,66.7113037109375
ours,front_sum_fy,ground_truth,94.743,36.99881172180176
ours,front_sum_fy,ground_truth,94.908,13.312374114990234
ours,front_sum_fy,ground_truth,95.072999,3.4981329441070557
ours,front_sum_fy,ground_truth,95.237999,4.055216312408447
ours,front_sum_fy,ground_truth,95.403,8.349549770355225
ours,front_sum_fy,ground_truth,95.568,15.035540103912354
ours,front_sum_fy,ground_truth,95.733,15.286954402923584
ours,front_sum_fy,ground_truth,95.898,17.293941497802734
ours,front_sum_fy,ground_truth,96.062999,9.427006721496582
ours,front_sum_fy,ground_truth,96.227999,1.8661544919013977
ours,front_sum_fy,ground_truth,96.393,-3.623401403427124
ours,front_sum_fy,ground_truth,96.558,-4.338913917541504
ours,front_sum_fy,ground_truth,96.723,-4.661506652832031
ours,front_sum_fy,ground_truth,96.888,0.728378415107727
ours,front_sum_fy,ground_truth,97.052999,6.209802865982056
ours,front_sum_fy,ground_truth,97.217999,14.317744731903076
ours,front_sum_fy,ground_truth,97.382999,18.181642532348633
ours,front_sum_fy,ground_truth,97.548,20.884313583374023
ours,front_sum_fy,ground_truth,97.713,22.774462699890137
ours,front_sum_fy,ground_truth,97.878,23.882356643676758
ours,front_sum_fy,ground_truth,98.043,12.171986103057861
ours,front_sum_fy,ground_truth,98.207999,4.186019420623779
ours,front_sum_fy,ground_truth,98.372999,-6.518648386001587
ours,front_sum_fy,ground_truth,98.538,-12.732720851898193
ours,front_sum_fy,ground_truth,98.703,-15.41026782989502
ours,front_sum_fy,ground_truth,98.868,-16.230506420135498
ours,front_sum_fy,ground_truth,99.033,-14.34267282485962
ours,front_sum_fy,ground_truth,99.197999,-9.560827732086182
ours,front_sum_fy,ground_truth,99.362999,-5.507413625717163
ours,front_sum_fy,ground_truth,99.527999,4.495085716247559
