scenario,signal,t_s,error_est_minus_gt
ours,v_y,68.706,0.008176658770223888
ours,v_y,68.805,0.018303417866067373
ours,v_y,68.871,0.010972240219535134
ours,v_y,68.97,0.024132738909080298
ours,v_y,69.036,0.015752130887012106
ours,v_y,69.102,0.01171067846003615
ours,v_y,69.201,0.011153474950756914
ours,v_y,69.267,0.012135241329351842
ours,v_y,69.333,0.013186270605101635
ours,v_y,69.399,0.011241938083425496
ours,v_y,69.465,0.010240146033188124
ours,v_y,69.531,0.009045972128288393
ours,v_y,69.63,0.012818692980006485
ours,v_y,69.729,0.007379564172885378
ours,v_y,69.795,0.008448981710169334
ours,v_y,69.861,0.008480107604794451
ours,v_y,69.927,0.008712635490535414
ours,v_y,69.993,0.010205676522563878
ours,v_y,70.059,0.010227770363790412
ours,v_y,70.125,0.01178451477460385
ours,v_y,70.224,0.009470705814769997
ours,v_y,70.29,0.009576475745438073
ours,v_y,70.356,0.008918021804876997
ours,v_y,70.455,0.012638882527914286
ours,v_y,70.521,0.005613749796205936
ours,v_y,70.587,0.004070627086537493
ours,v_y,70.653,0.006163568223026772
ours,v_y,70.719,0.01330270979814957
ours,v_y,70.818,0.014299391605570033
ours,v_y,70.884,0.019100353100721723
ours,v_y,70.95,0.01606410648750395
ours,v_y,71.016,0.018281331166103254
ours,v_y,71.082,0.01502264738193887
ours,v_y,71.148,0.01244183054554665
ours,v_y,71.214,0.011431398486457856
ours,v_y,71.28,0.01058702357732777
ours,v_y,71.346,0.007647391625194011
ours,v_y,71.412,0.0050870789955663465
ours,v_y,71.478,0.0031101833952945634
ours,v_y,71.544,0.0022024730645034685
ours,v_y,71.61,0.0007498213227890432
ours,v_y,71.709,-0.00068867243758651
ours,v_y,71.775,-0.0007534593662524014
ours,v_y,71.874,-0.0032398226623911314
ours,v_y,71.94,-0.0007479147321535345
ours,v_y,72.006,0.0005001316033787229
ours,v_y,72.072,0.0011492622331527036
ours,v_y,72.138,0.001348620614420662
ours,v_y,72.204,0.0028596399878607903
ours,v_y,72.27,0.0036879033966351615
ours,v_y,72.336,0.004297574962422557
ours,v_y,72.402,0.00442574077440383
ours,v_y,72.468,0.004622167122379173
ours,v_y,72.534,0.004333231130448201
ours,v_y,72.633,0.005126270041801051
ours,v_y,72.699,0.005456377782983246
ours,v_y,72.765,0.006274737123327545
ours,v_y,72.831,0.005988224638505207
ours,v_y,72.897,0.00649060683955302
ours,v_y,72.963,0.006194660295536225
ours,v_y,73.095,0.005641323761471223
ours,v_y,73.161,0.005394360817872451
ours,v_y,73.227,0.005357619345725484
ours,v_y,73.293,0.005167877479973243
ours,v_y,73.359,0.004863886211335322
ours,v_y,73.425,0.004790477443623931
ours,v_y,73.491,0.004471180667045688
ours,v_y,73.557,0.00414323755593099
ours,v_y,73.623,0.0040506911091861275
ours,v_y,73.689,0.0037445674230500436
ours,v_y,73.788,0.007733111679715493
ours,v_y,73.887,0.007806937535443703
ours,v_y,73.953,0.004474755476355202
ours,v_y,74.019,0.004625969845752531
ours,v_y,74.085,0.0041331292935275765
ours,v_y,74.151,0.004359253768503352
ours,v_y,74.217,0.004452329430217339
ours,v_y,74.316,0.009676094238695615
ours,v_y,74.382,0.004862498619551653
ours,v_y,74.448,0.004764872492517308
ours,v_y,74.514,0.004981891173528902
ours,v_y,74.613,0.005002381198756761
ours,v_y,74.679,0.005312691631266769
ours,v_y,74.745,0.004638913596750921
ours,v_y,74.811,0.004625429774620188
ours,v_y,74.91,0.004418817597697827
ours,v_y,74.976,0.0044109666047764395
ours,v_y,75.042,0.004788595687350294
ours,v_y,75.108,0.004208654380631338
ours,v_y,75.207,0.004186221179560884
ours,v_y,75.273,0.003898116298777149
ours,v_y,75.339,0.0038964688448196727
ours,v_y,75.405,0.0038512000693748105
ours,v_y,75.471,0.004210106319740448
ours,v_y,75.537,0.004409099130298105
ours,v_y,75.636,0.004692448959838863
ours,v_y,75.702,0.004746206156845095
ours,v_y,75.801,0.004807093331864021
ours,v_y,75.9,0.009578389521596203
ours,v_y,75.966,0.005750464825468649
ours,v_y,76.065,0.013442420611829764
ours,v_y,76.131,0.00710536426575431
ours,v_y,76.197,0.00664233438773007
ours,v_y,76.329,0.012696207569188156
ours,v_y,76.395,0.004695740100947851
ours,v_y,76.461,0.003712431986244727
ours,v_y,76.527,0.0022257830774538995
ours,v_y,76.626,0.0019508115581121782
ours,v_y,76.692,0.0006301588892438786
ours,v_y,76.758,0.0002565126937235235
ours,v_y,76.857,-0.0007763466124814378
ours,v_y,76.956,-0.005868499623473675
ours,v_y,77.022,-0.00026957719637694944
ours,v_y,77.088,-0.0011389504596396732
ours,v_y,77.154,0.0027043845277237577
ours,v_y,77.22,0.005474743753631411
ours,v_y,77.319,0.015473006574207915
ours,v_y,77.385,0.007518770222631643
ours,v_y,77.451,0.008604891127289765
ours,v_y,77.517,0.008806309856574546
ours,v_y,77.583,0.009097177952519936
ours,v_y,77.682,0.016664797950580956
ours,v_y,77.781,0.012407126414075959
ours,v_y,77.847,0.004535850233587491
ours,v_y,77.946,0.00402109900777925
ours,v_y,78.045,0.0026169840086096297
ours,v_y,78.111,9.784658326657258e-05
ours,v_y,78.177,-0.000592922931092324
ours,v_y,78.243,-0.0001497339506591963
ours,v_y,78.309,-0.00046630762377244256
ours,v_y,78.408,-0.0017175093605268088
ours,v_y,78.474,-0.0015478851264493498
ours,v_y,78.54,-0.0010703525583135101
ours,v_y,78.606,-0.0007604539808824806
ours,v_y,78.672,0.00011318957372387362
ours,v_y,78.738,0.0009004782621163387
ours,v_y,78.804,0.0014499336064182078
ours,v_y,78.87,0.0016805859440578441
ours,v_y,78.936,0.0016227348462335561
ours,v_y,79.002,0.00155632193073664
ours,v_y,79.068,0.001481962109123075
ours,v_y,79.134,0.0016669490987178681
ours,v_y,79.233,0.0031049236381990725
ours,v_y,79.299,0.0022981491332617066
ours,v_y,79.365,0.0021597334198250745
ours,v_y,79.431,0.001590812349783366
ours,v_y,79.497,0.001271691578261347
ours,v_y,79.563,0.0007414843572317031
ours,v_y,79.629,0.00010460540277393293
ours,v_y,79.695,0.0001327535190697865
ours,v_y,79.761,0.0028269480976029146
ours,v_y,79.827,0.0007966772959502946
ours,v_y,79.926,-0.0004390507035245614
ours,v_y,80.025,-0.00044423737596738233
ours,v_y,80.091,-0.0008960462678879247
ours,v_y,80.157,-0.0006343137223576156
ours,v_y,80.223,-0.0006425336788853028
ours,v_y,80.289,-0.0007642961216281219
ours,v_y,80.355,-0.0006081423620463156
ours,v_y,80.421,-0.0008745132361002231
ours,v_y,80.487,-0.0006507575260548265
ours,v_y,80.553,-0.00041053316720503913
ours,v_y,80.619,-0.0005856398123830764
ours,v_y,80.685,-0.00030798463831852724
ours,v_y,80.784,-0.0005154336306804619
ours,v_y,80.883,-0.0008319879556693728
ours,v_y,80.949,-0.0010614081554381968
ours,v_y,81.015,-0.0008533290286024467
ours,v_y,81.081,-0.000428795140437508
ours,v_y,81.147,-0.0012344632495306304
ours,v_y,81.213,-0.0015120059554340586
ours,v_y,81.279,-0.0008193265440759358
ours,v_y,81.345,-0.001628848415315411
ours,v_y,81.411,-0.0029137457527215922
ours,v_y,81.51,-0.0039045399240916377
ours,v_y,81.642,-0.0023543799959515905
ours,v_y,81.708,-0.002397709688222155
ours,v_y,81.774,-0.001800390682456951
ours,v_y,81.84,-0.002477292765738659
ours,v_y,81.906,-0.002312535470160429
ours,v_y,81.972,-0.0038200143998028263
ours,v_y,82.038,-0.004756204778282647
ours,v_y,82.104,-0.005382800416104283
ours,v_y,82.203,-0.0071389325821160365
ours,v_y,82.302,-0.013737812203327038
ours,v_y,82.368,-0.007632043401162275
ours,v_y,82.434,-0.0074558687139643365
ours,v_y,82.5,-0.008792085522169119
ours,v_y,82.599,-0.010264184221201206
ours,v_y,82.665,-0.009875720274474808
ours,v_y,82.764,-0.022003077539076266
ours,v_y,82.83,-0.011248575739816913
ours,v_y,82.896,-0.011647618322400133
ours,v_y,82.962,-0.011535050236270883
ours,v_y,83.061,-0.02265695539835108
ours,v_y,83.127,-0.012299236409182762
ours,v_y,83.193,-0.012615630651050147
ours,v_y,83.259,-0.013197075517887208
ours,v_y,83.325,-0.013981039578727539
ours,v_y,83.391,-0.013741663669772253
ours,v_y,83.457,-0.018602414616749108
ours,v_y,83.523,-0.014699994012673856
ours,v_y,83.589,-0.013983935173151607
ours,v_y,83.688,-0.013620699766922206
ours,v_y,83.754,-0.015448314630053361
ours,v_y,83.82,-0.01646258710658688
ours,v_y,83.886,-0.0169103972077832
ours,v_y,83.952,-0.01714843047105946
ours,v_y,84.018,-0.01674836220151532
ours,v_y,84.084,-0.016927554887766927
ours,v_y,84.15,-0.016489526510919894
ours,v_y,84.216,-0.020083736189309587
ours,v_y,84.282,-0.018481828907616182
ours,v_y,84.348,-0.016183561920767642
ours,v_y,84.414,-0.019205402613927003
ours,v_y,84.48,-0.017388513372711745
ours,v_y,84.546,-0.013850718044068455
ours,v_y,84.612,-0.010372216650123445
ours,v_y,84.678,-0.01653394196286123
ours,v_y,84.744,-0.013122325523187095
ours,v_y,84.81,-0.018556988025804855
ours,v_y,84.876,-0.01277251912273808
ours,v_y,84.942,-0.013149936332738199
ours,v_y,85.008,-0.011057837589316277
ours,v_y,85.074,-0.015188626909222458
ours,v_y,85.14,-0.011721285938158632
ours,v_y,85.239,-0.017053647168578823
ours,v_y,85.305,-0.008128542214212942
ours,v_y,85.371,-0.008671534048620255
ours,v_y,85.437,-0.00495964154651074
ours,v_y,85.503,-0.0038824833680518034
ours,v_y,85.569,-0.005508896866352586
ours,v_y,85.635,0.00039131192628544254
ours,v_y,85.734,-0.045988136002859115
ours,v_y,85.8,-0.01782438267777353
ours,v_y,85.866,-0.015653118073657768
ours,v_y,85.932,-0.013395927050720013
ours,v_y,85.998,-0.01341895824018402
ours,v_y,86.064,-0.013124418324780951
ours,v_y,86.13,-0.015610886470620866
ours,v_y,86.196,-0.014814445232762957
ours,v_y,86.262,-0.014013672464547655
ours,v_y,86.328,-0.014356590994731105
ours,v_y,86.394,-0.014052491521030025
ours,v_y,86.46,-0.014494702944010812
ours,v_y,86.526,-0.013752510197455992
ours,v_y,86.592,-0.01217656368103437
ours,v_y,86.658,-0.011661129897661604
ours,v_y,86.724,-0.01039115750244475
ours,v_y,86.79,-0.009537830987130291
ours,v_y,86.856,-0.008892971049763151
ours,v_y,86.922,-0.00839662921224911
ours,v_y,87.021,-0.018746499436515407
ours,v_y,87.087,-0.007535058577561676
ours,v_y,87.153,-0.007267425132811214
ours,v_y,87.219,-0.008246022373904045
ours,v_y,87.285,-0.00947130588517265
ours,v_y,87.351,-0.008544735791970938
ours,v_y,87.417,-0.0057914210476798025
ours,v_y,87.483,-0.007166493582508551
ours,v_y,87.549,-0.0033790258214966423
ours,v_y,87.615,-0.0031617696665237893
ours,v_y,87.681,-0.00038387117658840453
ours,v_y,87.747,0.003249399477388809
ours,v_y,87.813,0.0042858096286880615
ours,v_y,87.879,0.006230362552562735
ours,v_y,87.945,0.006806236585035791
ours,v_y,88.011,0.008018271892680118
ours,v_y,88.077,0.00825092864192023
ours,v_y,88.143,0.007376339983593411
ours,v_y,88.209,0.009173882847588799
ours,v_y,88.275,0.00806080458402314
ours,v_y,88.341,0.007274166367205709
ours,v_y,88.407,0.007627757783604139
ours,v_y,88.473,0.0070229336531149045
ours,v_y,88.539,0.007352139017027082
ours,v_y,88.605,0.006343532799128249
ours,v_y,88.671,0.006742675639043905
ours,v_y,88.737,0.008119767260839322
ours,v_y,88.803,0.005316893502731235
ours,v_y,88.869,0.007801816243621473
ours,v_y,88.935,0.005895223960340479
ours,v_y,89.001,0.007897217406756252
ours,v_y,89.067,0.009819407073642927
ours,v_y,89.166,0.014786965612397174
ours,v_y,89.232,0.009439656710475808
ours,v_y,89.298,0.004094506825692901
ours,v_y,89.397,0.0076848508896184
ours,v_y,89.463,0.015582051545897868
ours,v_y,89.562,0.006005839051609785
ours,v_y,89.628,0.007044632761369463
ours,v_y,89.727,0.0015790795045207418
ours,v_y,89.825999,0.001358031013690475
ours,v_y,89.892,-6.85829795376014e-05
ours,v_y,89.958,-0.0015145914808685212
ours,v_y,90.024,0.0004017839600386486
ours,v_y,90.09,-0.005682330561891824
ours,v_y,90.156,0.0019005326920604748
ours,v_y,90.222,-0.001998936230667714
ours,v_y,90.288,0.003657180342798827
ours,v_y,90.387,-0.003166549344128855
ours,v_y,90.453,0.003631611703011961
ours,v_y,90.519,0.007408561958176074
ours,v_y,90.585,0.004932893550188777
ours,v_y,90.651,0.0015974100142244207
ours,v_y,90.717,0.006055786140288344
ours,v_y,90.783,0.004908175063707776
ours,v_y,90.849,0.008715500936294363
ours,v_y,90.915,0.008242205525592072
ours,v_y,90.981,0.009476374595547843
ours,v_y,91.047,0.011841582260154304
ours,v_y,91.113,0.00453126930700265
ours,v_y,91.179,0.012509109202870516
ours,v_y,91.245,0.015306602565008487
ours,v_y,91.311,0.012585218509604257
ours,v_y,91.377,0.019310540520652453
ours,v_y,91.443,0.011382801552214328
ours,v_y,91.509,0.010586080802387432
ours,v_y,91.575,0.012330830634281198
ours,v_y,91.641,0.01153832579410563
ours,v_y,91.707,0.01165147819824458
ours,v_y,91.773,0.010261942166490567
ours,v_y,91.839,0.009258142793578172
ours,v_y,91.904999,0.008747874722194404
ours,v_y,91.971,0.007770118715764052
ours,v_y,92.037,0.009557321704513677
ours,v_y,92.136,0.01908844003495308
ours,v_y,92.202,0.010719571586550014
ours,v_y,92.268,0.010855040303987984
ours,v_y,92.334,0.015077404120354243
ours,v_y,92.4,0.01705702242715179
ours,v_y,92.466,0.01734039187381914
ours,v_y,92.532,0.014941053430627793
ours,v_y,92.598,0.015986854981851706
ours,v_y,92.664,0.015373249454177784
ours,v_y,92.73,0.01481403838903761
ours,v_y,92.796,0.011894642461298344
ours,v_y,92.862,0.009722162937123274
ours,v_y,92.927999,0.009100793915045619
ours,v_y,92.994,0.006866094826600805
ours,v_y,93.06,0.006012721388859027
ours,v_y,93.126,0.003815902814410632
ours,v_y,93.192,0.0034474575809673585
ours,v_y,93.258,0.0028716958572559403
ours,v_y,93.324,0.0015392393307226068
ours,v_y,93.39,0.0005529038917537338
ours,v_y,93.456,0.0009855610923824587
ours,v_y,93.522,0.0005202802372455892
ours,v_y,93.588,0.00019845191957717015
ours,v_y,93.654,-0.00020625752227680996
ours,v_y,93.753,-3.5189452204115006e-05
ours,v_y,93.819,-9.868088678072857e-05
ours,v_y,93.885,-7.396804399727348e-05
ours,v_y,93.950999,0.00024249191038215948
ours,v_y,94.016999,0.0004946405804346563
ours,v_y,94.083,0.0001368534890445021
ours,v_y,94.149,-0.0006710827403422041
ours,v_y,94.215,-0.0008432441429476606
ours,v_y,94.281,-0.0016598255825537207
ours,v_y,94.347,-0.0026793943101501155
ours,v_y,94.413,-0.001841470675862579
ours,v_y,94.479,-0.002357514163084412
ours,v_y,94.545,-0.0016944123186528257
ours,v_y,94.611,-0.0023564379110346603
ours,v_y,94.677,-0.004313052541038004
ours,v_y,94.743,-0.0030704647910469035
ours,v_y,94.809,-0.004131148513042235
ours,v_y,94.875,-0.0032671199213249597
ours,v_y,94.941,-0.004677501993911426
ours,v_y,95.006999,-0.0054187616491392365
ours,v_y,95.072999,-0.00394815006842969
ours,v_y,95.139,-0.006560976295088297
ours,v_y,95.205,-0.005276826796850861
ours,v_y,95.271,-0.006786688107429023
ours,v_y,95.337,-0.008091738275729343
ours,v_y,95.403,-0.006352002292134451
ours,v_y,95.469,-0.008259983808081905
ours,v_y,95.535,-0.006356893372366557
ours,v_y,95.634,-0.01606439535672677
ours,v_y,95.7,-0.01050466199391381
ours,v_y,95.766,-0.006981686618442923
ours,v_y,95.865,-0.01124457058435846
ours,v_y,95.931,-0.00894572666763499
ours,v_y,96.029999,-0.0130293307109558
ours,v_y,96.095999,-0.018043447942161617
ours,v_y,96.161999,-0.011966081645390592
ours,v_y,96.228,-0.013224436305336373
ours,v_y,96.294,-0.014833135309760881
ours,v_y,96.36,-0.007613249466160155
ours,v_y,96.426,-0.014634150514843569
ours,v_y,96.492,-0.014229107484327652
ours,v_y,96.591,-0.014642529368113444
ours,v_y,96.657,-0.01411635628449509
ours,v_y,96.756,-0.022045181173993733
ours,v_y,96.822,-0.014598460038773298
ours,v_y,96.921,-0.006715106798327097
ours,v_y,96.987,-0.01668182316874245
ours,v_y,97.085999,-0.029442285133280732
ours,v_y,97.151999,-0.010556513318433325
ours,v_y,97.284,-0.024871973789654667
ours,v_y,97.35,-0.013446777431167733
ours,v_y,97.482,-0.018828314129657853
ours,v_y,97.548,-0.012203973219020725
ours,v_y,97.68,-0.01175551709716971
ours,v_y,97.746,-0.009581809498968252
ours,v_y,97.845,-0.011200031490518791
ours,v_y,97.911,-0.0013664996696177156
ours,v_y,98.01,-0.01019506614022575
ours,v_y,98.075999,0.002165417770254252
ours,v_y,98.141999,-0.001836116063192117
ours,v_y,98.240999,-0.002213300374793281
ours,v_y,98.307,-0.002075632931183291
ours,v_y,98.406,0.01949716601217466
ours,v_y,98.505,0.006140022933880163
ours,v_y,98.604,-0.0002975387135157881
ours,v_y,98.703,0.028564777357242943
ours,v_y,98.802,0.002292039922771605
ours,v_y,98.901,0.005516029702328118
ours,v_y,99.033,-0.027042583349064175
ours,v_y,99.131999,-0.002445988517314479
ours,v_y,99.230999,0.014316615198652238
ours,v_y,99.296999,-0.012054902952468582
ours,v_y,99.429,-0.015711327552209498
ours,v_y,99.495,-0.022938619297402374
ours,v_y,99.594,-0.034632657350056106
ours,v_y,99.66,-0.018910350415114074
ours,v_y,99.792,-0.03397719341062261
ours,v_y,99.858,-0.009134269157835384
ours,v_y,99.957,-0.010358531307674224
ours,v_y,100.056,-0.008736816340782279
ours,v_y,100.154999,0.003319573988905325
ours,v_y,100.253999,0.0006209582650934312
ours,v_y,100.352999,9.580851257658118e-05
ours,v_y,100.485,-0.0019464711102568158
ours,v_y,100.551,-0.0028610178898417216
ours,v_y,100.683,-0.01110880306706799
ours,v_y,100.749,-0.003827893170773533
ours,v_y,100.815,-0.0061456368880115075
ours,v_y,100.914,-0.005047659806437663
ours,v_y,100.98,-0.003920133045471161
ours,v_y,101.112,-0.024084235386040653
ours,v_y,101.177999,-0.0019894784394927367
ours,v_y,101.276999,-0.008381197057973282
ours,v_y,101.375999,0.002280340654919548
ours,v_y,101.475,0.0020409806083317127
ours,v_y,101.574,0.005660429195187333
ours,v_y,101.673,0.006880214928605535
ours,v_y,101.739,0.006723562505252842
ours,v_y,101.871,0.015651878683992926
ours,v_y,101.937,0.009820187305750655
ours,v_y,102.003,0.009015681715101975
ours,v_y,102.102,0.013112899004414258
ours,v_y,102.168,0.011100059655611116
ours,v_y,102.266999,0.023962833080353713
ours,v_y,102.398999,0.012290857771246527
ours,v_y,102.464999,0.012824571862864675
ours,v_y,102.531,0.009977970710450201
ours,v_y,102.597,0.012849615575598772
ours,v_y,102.696,0.009949855353999448
ours,v_y,102.795,0.0254220075800195
ours,v_y,102.861,0.007562601078752784
ours,v_y,102.96,0.01149705236355869
ours,v_y,103.026,0.006538787650826328
ours,v_y,103.092,0.008824508005867315
ours,v_y,103.191,0.004984785231401834
ours,v_y,103.256999,0.005768709701278407
ours,v_y,103.355999,0.0070609129964679385
ours,v_y,103.454999,0.017447986445579988
ours,v_y,103.554,0.0093170994341355
ours,v_y,103.62,0.006752755311888681
ours,v_y,103.719,0.01669061539448613
ours,v_y,103.785,0.0026725286302775597
ours,v_y,103.851,-0.008599414533449146
ours,v_y,103.983,0.05637548688709282
ours,v_y,104.049,0.008500063556521775
ours,v_y,104.148,0.018700165272218627
ours,v_y,104.214,0.00976150288186034
ours,v_y,104.345999,0.024592871287520857
ours,v_y,104.411999,0.012551131438358842
ours,v_y,104.477999,0.011210714995510684
ours,v_y,104.576999,0.013953436192173041
ours,v_y,104.709,0.010140683213248736
ours,v_y,104.775,0.00955097031779406
ours,v_y,104.841,-0.0026119550861228857
ours,v_y,104.94,0.021562589349763406
ours,v_y,105.006,0.00403264306922152
ours,v_y,105.072,0.004276709187929828
ours,v_y,105.171,0.0014215176085809467
ours,v_y,105.27,0.008541133739360163
ours,v_y,105.368999,0.0058342651791637445
ours,v_y,105.434999,0.007358133178715809
ours,v_y,105.500999,0.0023360567015038303
ours,v_y,105.599999,0.008403936312129434
ours,v_y,105.666,0.0033224344922400117
