t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
2.8988,RUNNING_PP,2.63051,0.00273,-0.0001,-0.26356,30.0000,,-384.32401,-234.76845,0
2.9193,RUNNING_PP,2.63052,0.00273,-0.0001,-0.26356,29.9962,,-384.32401,-234.76843,0
2.9386,RUNNING_PP,2.63052,0.00273,-0.0001,-0.26356,29.9962,1.3492,-384.32397,-234.76843,0
2.9594,RUNNING_PP,2.63051,0.00273,-0.0002,-0.26355,29.9927,1.3492,-384.32397,-234.76842,0
2.9792,RUNNING_PP,2.63051,0.00272,-0.0002,-0.26355,29.9921,1.3492,-384.32394,-234.76837,0
2.9988,RUNNING_PP,2.63052,0.00272,-0.0002,-0.26355,29.9916,1.3492,-384.32394,-234.76836,0
3.0190,RUNNING_PP,2.63053,0.00272,-0.0002,-0.26356,29.9915,1.3492,-384.32394,-234.76834,0
3.0392,RUNNING_PP,2.63055,0.00272,-0.0002,-0.26356,29.9916,1.2066,-384.32394,-234.76831,0
3.0591,RUNNING_PP,2.63055,0.00272,-0.0002,-0.26356,29.9916,1.2066,-384.32388,-234.76830,0
3.0793,RUNNING_PP,2.63051,0.00272,-0.0001,-0.26355,29.9920,1.2066,-384.32388,-234.76828,0
3.0987,RUNNING_PP,2.63051,0.00272,-0.0001,-0.26355,29.9920,1.2066,-384.32388,-234.76828,0
3.1193,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9977,1.2066,-384.32388,-234.76825,0
3.1393,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9969,0.8436,-384.32388,-234.76825,0
3.1595,RUNNING_PP,2.63054,0.00272,-0.0002,-0.26355,29.9969,0.8436,-384.32388,-234.76823,0
3.1796,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9958,0.8436,-384.32385,-234.76822,0
3.1988,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9958,0.8436,-384.32385,-234.76822,0
3.2188,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9953,0.8436,-384.32385,-234.76820,0
3.2393,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9952,0.8806,-384.32385,-234.76820,0
3.2596,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9952,0.8806,-384.32385,-234.76820,0
3.2787,RUNNING_PP,2.63051,0.00272,-0.0001,-0.26355,29.9952,0.8806,-384.32382,-234.76820,0
3.2988,RUNNING_PP,2.63053,0.00272,-0.0001,-0.26355,29.9953,0.8806,-384.32382,-234.76817,0
3.3191,RUNNING_PP,2.63051,0.00267,0.0330,-0.26355,29.9990,0.8806,-384.32364,-234.76796,0
3.3393,RUNNING_PP,2.63037,0.00259,0.0292,-0.26355,29.9990,0.8806,-384.32324,-234.76765,0
3.3587,RUNNING_PP,2.63037,0.00259,0.0255,-0.26353,29.9667,0.8806,-384.32300,-234.76744,0
3.3792,RUNNING_PP,2.63017,0.00224,0.0289,-0.26344,29.9737,0.8806,-384.32239,-234.76683,0
3.3988,RUNNING_PP,2.63002,0.00178,0.0600,-0.26344,29.9737,0.8806,-384.32144,-234.76579,0
3.4188,RUNNING_PP,2.62952,0.00117,0.1110,-0.26330,29.9701,0.8806,-384.31815,-234.76215,0
3.4389,RUNNING_PP,2.62924,0.00075,0.1017,-0.26274,29.8880,0.8806,-384.31601,-234.75970,0
3.4594,RUNNING_PP,2.62885,0.00049,0.1307,-0.26252,29.8973,0.8806,-384.31339,-234.75679,0
3.4786,RUNNING_PP,2.62885,0.00049,0.1562,-0.26252,29.8973,0.8806,-384.31046,-234.75331,0
3.4995,RUNNING_PP,2.62821,-0.00105,0.1630,-0.26200,29.8428,0.8806,-384.30710,-234.74930,0
3.5198,RUNNING_PP,2.62821,-0.00105,0.2011,-0.26158,29.8359,0.8806,-384.30301,-234.74451,0
3.5401,RUNNING_PP,2.62723,-0.00287,0.2373,-0.26118,29.7977,0.8806,-384.29828,-234.73894,0
3.5590,RUNNING_PP,2.62602,-0.00519,0.2956,-0.26064,29.7612,0.8806,-384.28711,-234.72577,0
3.5788,RUNNING_PP,2.62523,-0.00627,0.3162,-0.26064,29.7612,0.8806,-384.28055,-234.71815,0
3.5998,RUNNING_PP,2.62443,-0.00771,0.3546,-0.25885,29.6821,0.8806,-384.27332,-234.70966,0
3.6194,RUNNING_PP,2.62361,-0.00941,0.3737,-0.25809,29.6434,0.8806,-384.26553,-234.70044,0
3.6392,RUNNING_PP,2.62263,-0.01118,0.4153,-0.25721,29.6242,0.8806,-384.25690,-234.69032,0
3.6586,RUNNING_PP,2.62263,-0.01118,0.4841,-0.25721,29.6242,0.8806,-384.23737,-234.66757,0
3.6790,RUNNING_PP,2.61916,-0.01746,0.5293,-0.25426,29.5134,0.8806,-384.22641,-234.65465,0
3.6993,RUNNING_PP,2.61916,-0.01746,0.5674,-0.25426,29.5134,0.8806,-384.21463,-234.64098,0
3.7193,RUNNING_PP,2.61623,-0.02230,0.5984,-0.25174,29.4297,0.8806,-384.20193,-234.62625,0
3.7393,RUNNING_PP,2.61447,-0.02490,0.6516,-0.25034,29.3987,0.8806,-384.18805,-234.61031,0
