scenario,signal,t_s,error_est_minus_gt
ours,rear_sum_fy,751.607996,34.94965047774156
ours,rear_sum_fy,751.673996,42.32841190838178
ours,rear_sum_fy,751.706996,35.09752484384771
ours,rear_sum_fy,751.739996,34.84713051270339
ours,rear_sum_fy,751.805996,30.57615766350054
ours,rear_sum_fy,751.871996,31.26776187473874
ours,rear_sum_fy,751.904996,28.447323133497633
ours,rear_sum_fy,751.937996,27.88580697444806
ours,rear_sum_fy,752.003996,25.18057235352377
ours,rear_sum_fy,752.069996,21.84272100335005
ours,rear_sum_fy,752.102996,21.8581343934774
ours,rear_sum_fy,752.135996,22.753596391643555
ours,rear_sum_fy,752.201996,17.444306074969255
ours,rear_sum_fy,752.267996,13.662713856288079
ours,rear_sum_fy,752.333996,11.079316057818865
ours,rear_sum_fy,752.399996,9.429361774078956
ours,rear_sum_fy,752.465996,6.591966548713771
ours,rear_sum_fy,752.531996,3.6781433345487535
ours,rear_sum_fy,752.597996,4.55032992981004
ours,rear_sum_fy,752.663996,2.8628953734065483
ours,rear_sum_fy,752.729996,-0.5614638503341052
ours,rear_sum_fy,752.795996,1.5860716459176434
ours,rear_sum_fy,752.828996,-1.837722501727849
ours,rear_sum_fy,752.861996,0.5659241510609152
ours,rear_sum_fy,752.927996,-2.492193655591599
ours,rear_sum_fy,752.993996,0.16592621892639692
ours,rear_sum_fy,753.026996,-2.3829748145154053
ours,rear_sum_fy,753.059996,-0.8673207252472253
ours,rear_sum_fy,753.125996,-1.874021737954914
ours,rear_sum_fy,753.191996,-1.5434103778445545
ours,rear_sum_fy,753.224996,-1.9476662699519345
ours,rear_sum_fy,753.257996,-2.929889514989002
ours,rear_sum_fy,753.323996,-2.395485448751222
ours,rear_sum_fy,753.389996,-3.255522394767535
ours,rear_sum_fy,753.422996,-3.2769122145488243
ours,rear_sum_fy,753.455996,-5.212523898845671
ours,rear_sum_fy,753.521996,-4.219657469217147
ours,rear_sum_fy,753.587996,-5.302983823760044
ours,rear_sum_fy,753.653996,-5.701272792376834
ours,rear_sum_fy,753.719996,-6.492476119322326
ours,rear_sum_fy,753.785996,-8.806860630876464
ours,rear_sum_fy,753.851996,-8.515550800560575
ours,rear_sum_fy,753.917996,-8.73435462738847
ours,rear_sum_fy,753.983996,-9.784010569301046
ours,rear_sum_fy,754.049996,-10.545668003252686
ours,rear_sum_fy,754.115996,-10.960346201831598
ours,rear_sum_fy,754.148996,-10.483042156752902
ours,rear_sum_fy,754.181996,-10.991440749678432
ours,rear_sum_fy,754.247996,-11.681200471684647
ours,rear_sum_fy,754.313996,-11.786987710983112
ours,rear_sum_fy,754.346996,-11.868579184778625
ours,rear_sum_fy,754.379996,-11.941247614016604
ours,rear_sum_fy,754.445996,-12.115087958362835
ours,rear_sum_fy,754.511996,-12.125389263595807
ours,rear_sum_fy,754.544996,-12.588089077628943
ours,rear_sum_fy,754.577996,-12.723080147481411
ours,rear_sum_fy,754.643996,-13.598964524414157
ours,rear_sum_fy,754.709996,-13.662986855727162
ours,rear_sum_fy,754.742996,-13.763786187093224
ours,rear_sum_fy,754.775996,-14.323895315795511
ours,rear_sum_fy,754.841996,-15.476532371652425
ours,rear_sum_fy,754.907996,-15.339520531221737
ours,rear_sum_fy,754.973996,-13.12467002672198
ours,rear_sum_fy,755.039996,-11.828391702425606
ours,rear_sum_fy,755.105996,-11.554594041589212
ours,rear_sum_fy,755.171996,-10.76880766916804
ours,rear_sum_fy,755.237996,-9.9681264883327
ours,rear_sum_fy,755.303996,-10.081331616923165
ours,rear_sum_fy,755.369996,-10.093382185145629
ours,rear_sum_fy,755.435996,-10.58202516850426
ours,rear_sum_fy,755.468996,-10.782154640595564
ours,rear_sum_fy,755.501996,-11.046894049810462
ours,rear_sum_fy,755.567996,-11.912591481205183
ours,rear_sum_fy,755.633996,-12.680633534821567
ours,rear_sum_fy,755.666996,-13.125794599828453
ours,rear_sum_fy,755.699996,-12.955304966716795
ours,rear_sum_fy,755.765996,-13.73306037690152
ours,rear_sum_fy,755.831996,-15.320011931306851
ours,rear_sum_fy,755.864996,-15.887214727146528
ours,rear_sum_fy,755.897996,-16.751501460993552
ours,rear_sum_fy,755.963996,-18.724717891928393
ours,rear_sum_fy,756.029996,-22.134476570286722
ours,rear_sum_fy,756.095996,-25.013765375658807
ours,rear_sum_fy,756.161996,-28.52390696594219
ours,rear_sum_fy,756.227996,-32.15856087104828
ours,rear_sum_fy,756.293996,-35.999130449727716
ours,rear_sum_fy,756.359996,-38.955221305295964
ours,rear_sum_fy,756.425996,-41.31827811381697
ours,rear_sum_fy,756.491996,-43.52303924863372
ours,rear_sum_fy,756.557996,-46.91109536314892
ours,rear_sum_fy,756.623996,-50.39781534912231
ours,rear_sum_fy,756.689996,-53.86686261255659
ours,rear_sum_fy,756.755996,-53.96466924897405
ours,rear_sum_fy,756.788996,-55.084881868448974
ours,rear_sum_fy,756.821996,-55.86407152695216
ours,rear_sum_fy,756.887996,-58.07142675991179
ours,rear_sum_fy,756.953996,-58.10671993444271
ours,rear_sum_fy,756.986996,-57.963256993322716
ours,rear_sum_fy,757.019996,-57.92489233438289
ours,rear_sum_fy,757.085996,-58.88114458725158
ours,rear_sum_fy,757.151996,-60.04400434530356
ours,rear_sum_fy,757.184996,-60.470353026356804
ours,rear_sum_fy,757.217996,-60.61201535479603
ours,rear_sum_fy,757.283996,-60.215178063773806
ours,rear_sum_fy,757.349996,-60.37613000094723
ours,rear_sum_fy,757.382996,-60.021784141989656
ours,rear_sum_fy,757.415996,-58.987671776610625
ours,rear_sum_fy,757.481996,-56.928873029105034
ours,rear_sum_fy,757.547996,-58.44067287575541
ours,rear_sum_fy,757.580996,-58.77066562148951
ours,rear_sum_fy,757.613996,-58.66059068477148
ours,rear_sum_fy,757.679996,-60.61310391594441
ours,rear_sum_fy,757.745996,-62.96651650998945
ours,rear_sum_fy,757.811996,-64.34503976431756
ours,rear_sum_fy,757.877996,-65.27705524009923
ours,rear_sum_fy,757.943996,-66.72512111983372
ours,rear_sum_fy,758.009996,-68.1186449451464
ours,rear_sum_fy,758.075996,-67.18385967344261
ours,rear_sum_fy,758.108996,-66.96828950300926
ours,rear_sum_fy,758.141996,-66.46711123924985
ours,rear_sum_fy,758.306996,-65.78522846566085
ours,rear_sum_fy,758.471996,-65.40102062896779
ours,rear_sum_fy,758.636996,-66.12766825422239
ours,rear_sum_fy,758.801996,-66.45002488408454
ours,rear_sum_fy,758.966996,-67.91658925964225
ours,rear_sum_fy,759.131996,-70.38498943795486
ours,rear_sum_fy,759.296996,-71.75067727112571
ours,rear_sum_fy,759.461996,-74.0562760834523
ours,rear_sum_fy,759.626996,-75.18327917305811
ours,rear_sum_fy,759.791996,-70.21239440632246
ours,rear_sum_fy,759.956996,-71.60828136853638
ours,rear_sum_fy,760.121996,-73.09789436523977
ours,rear_sum_fy,760.286996,-70.07364860403476
ours,rear_sum_fy,760.451996,-68.9993294149154
ours,rear_sum_fy,760.616996,-65.33155485633267
ours,rear_sum_fy,760.781996,-65.70382052351977
ours,rear_sum_fy,760.946996,-63.004199073070595
ours,rear_sum_fy,761.111996,-60.54705818464436
ours,rear_sum_fy,761.276996,-60.99708802224882
ours,rear_sum_fy,761.408996,-59.69114127162368
ours,rear_sum_fy,761.573996,-57.31155530117809
ours,rear_sum_fy,761.639996,-55.211692074060466
ours,rear_sum_fy,761.705996,-55.21566521141233
ours,rear_sum_fy,761.771996,-53.51882050703421
ours,rear_sum_fy,761.804996,-52.201018657353416
ours,rear_sum_fy,761.870996,-51.524186414571204
ours,rear_sum_fy,761.903996,-50.83130683651484
ours,rear_sum_fy,762.002996,-52.784078895454286
ours,rear_sum_fy,762.068996,-49.36990255820149
ours,rear_sum_fy,762.101996,-51.34931696685277
ours,rear_sum_fy,762.134996,-44.301225061562604
ours,rear_sum_fy,762.200996,-49.493223212248495
ours,rear_sum_fy,762.332996,-44.88056846767785
ours,rear_sum_fy,762.497996,-48.091480460620005
ours,rear_sum_fy,762.662996,-42.716274792613035
ours,rear_sum_fy,762.827996,-35.69930234521402
ours,rear_sum_fy,762.992996,-34.32189951692055
ours,rear_sum_fy,763.157996,-28.553753959178295
ours,rear_sum_fy,763.322996,-22.514865864528844
ours,rear_sum_fy,763.487996,-19.002150575087995
ours,rear_sum_fy,763.652996,-11.22570482987387
ours,rear_sum_fy,763.817996,-3.052549895845509
ours,rear_sum_fy,763.949996,0.4302807541287854
ours,rear_sum_fy,764.015996,1.1005587110852613
ours,rear_sum_fy,764.048996,0.9847153634616017
ours,rear_sum_fy,764.114996,0.9093350806442446
ours,rear_sum_fy,764.147996,0.22131778291796
ours,rear_sum_fy,764.180996,0.2139309209746565
ours,rear_sum_fy,764.246996,-1.194590157119114
ours,rear_sum_fy,764.279996,-1.739911587161405
ours,rear_sum_fy,764.312996,-2.7702585814069174
ours,rear_sum_fy,764.345996,-3.154445043291659
ours,rear_sum_fy,764.378996,-4.245099715082027
ours,rear_sum_fy,764.444996,-11.449754444808292
ours,rear_sum_fy,764.477996,-7.192294185839302
ours,rear_sum_fy,764.510996,-7.641788299009747
ours,rear_sum_fy,764.543996,-8.069520312338248
ours,rear_sum_fy,764.576996,-8.45874219614565
ours,rear_sum_fy,764.642996,-9.736439184075707
ours,rear_sum_fy,764.675996,-10.184182008132098
ours,rear_sum_fy,764.708996,-10.310641549961446
ours,rear_sum_fy,764.741996,-25.09123363837844
ours,rear_sum_fy,764.774996,-12.583594725356427
ours,rear_sum_fy,764.840996,-17.2643809226293
ours,rear_sum_fy,764.873996,-16.050691392730897
ours,rear_sum_fy,764.906996,-18.406962480463065
ours,rear_sum_fy,764.972996,-18.231541907338084
ours,rear_sum_fy,765.038996,-17.163831532221437
ours,rear_sum_fy,765.071996,-17.292300517442555
ours,rear_sum_fy,765.104996,-17.44948413760102
ours,rear_sum_fy,765.170996,-16.048755700738923
ours,rear_sum_fy,765.236996,-15.563049946123911
ours,rear_sum_fy,765.269996,-15.814768892893795
ours,rear_sum_fy,765.302996,-15.637942176330043
ours,rear_sum_fy,765.368996,-16.053515335771493
ours,rear_sum_fy,765.434996,-15.62278418297825
ours,rear_sum_fy,765.467996,-13.96408706784267
ours,rear_sum_fy,765.500996,-14.690587187161213
ours,rear_sum_fy,765.566996,-15.068525577365904
ours,rear_sum_fy,765.599996,-16.726433093367376
ours,rear_sum_fy,765.632996,-15.241768667851574
ours,rear_sum_fy,765.665996,-22.921147795090988
ours,rear_sum_fy,765.698996,-20.67046777065488
ours,rear_sum_fy,765.764996,-20.33635375178713
ours,rear_sum_fy,765.797996,-21.786194729604375
ours,rear_sum_fy,765.830996,-22.572807446665024
ours,rear_sum_fy,765.863996,-22.897314791666417
ours,rear_sum_fy,765.896996,-24.267939610133624
ours,rear_sum_fy,765.962996,-26.62716407814213
ours,rear_sum_fy,765.995996,-27.04029200118532
ours,rear_sum_fy,766.028996,-28.939896512819985
ours,rear_sum_fy,766.061996,-31.610413836982445
ours,rear_sum_fy,766.094996,-30.762906972499508
ours,rear_sum_fy,766.160996,-33.88934475259995
ours,rear_sum_fy,766.193996,-35.64363093692202
ours,rear_sum_fy,766.226996,-35.46015215982911
ours,rear_sum_fy,766.259996,-37.422304504281215
ours,rear_sum_fy,766.292996,-35.96223117090392
ours,rear_sum_fy,766.358996,-40.45210110264151
ours,rear_sum_fy,766.391996,-38.42611888989549
ours,rear_sum_fy,766.424996,-40.458423084643385
ours,rear_sum_fy,766.490996,-37.16208225840268
ours,rear_sum_fy,766.556996,-34.30799794253926
ours,rear_sum_fy,766.589996,-32.50961309164569
ours,rear_sum_fy,766.622996,-33.03434836742339
ours,rear_sum_fy,766.688996,-31.621326925963047
ours,rear_sum_fy,766.754996,-31.82414875205083
ours,rear_sum_fy,766.787996,-29.316969715966465
ours,rear_sum_fy,766.820996,-31.11169952271743
ours,rear_sum_fy,766.886996,-31.817394866530208
ours,rear_sum_fy,766.919996,-33.22832219037207
ours,rear_sum_fy,766.952996,-34.996173797904646
ours,rear_sum_fy,766.985996,-35.441231502809615
ours,rear_sum_fy,767.018996,-35.82813134233757
ours,rear_sum_fy,767.084996,-39.03420326360538
ours,rear_sum_fy,767.117996,-42.242269572569114
ours,rear_sum_fy,767.150996,-43.251214238893056
ours,rear_sum_fy,767.183996,-43.655108028544134
ours,rear_sum_fy,767.216996,-45.344501600359365
ours,rear_sum_fy,767.282996,-47.34113251507554
ours,rear_sum_fy,767.315996,-48.84785726413662
ours,rear_sum_fy,767.348996,-50.2642244407553
ours,rear_sum_fy,767.414996,-50.562015981590775
ours,rear_sum_fy,767.480996,-56.048951806074456
ours,rear_sum_fy,767.513996,-54.341374948536895
ours,rear_sum_fy,767.546996,-54.46306020028021
ours,rear_sum_fy,767.612996,-55.79873902655038
ours,rear_sum_fy,767.678996,-57.22466135092668
ours,rear_sum_fy,767.711996,-55.734409833375025
ours,rear_sum_fy,767.744996,-57.586620952205124
ours,rear_sum_fy,767.810996,-57.746376642491214
ours,rear_sum_fy,767.876996,-57.398189581229076
ours,rear_sum_fy,767.909996,-54.250139189358606
ours,rear_sum_fy,767.942996,-56.83584510211904
ours,rear_sum_fy,768.008996,-52.883104564402856
ours,rear_sum_fy,768.074996,-52.597754513235486
ours,rear_sum_fy,768.107996,-55.64603872512589
ours,rear_sum_fy,768.140996,-53.22773026285506
ours,rear_sum_fy,768.206996,-52.830022917991755
ours,rear_sum_fy,768.239996,-52.511346107638815
ours,rear_sum_fy,768.272996,-57.10732439146159
ours,rear_sum_fy,768.305996,-54.90714802531761
ours,rear_sum_fy,768.338996,-53.1770008483025
ours,rear_sum_fy,768.404996,-51.23173650717928
ours,rear_sum_fy,768.437996,-49.530703935931115
ours,rear_sum_fy,768.470996,-50.27922837510113
ours,rear_sum_fy,768.503996,-51.56813844027124
ours,rear_sum_fy,768.536996,-51.816730926544665
ours,rear_sum_fy,768.602996,-49.12733429619249
ours,rear_sum_fy,768.635996,-50.39774009010364
ours,rear_sum_fy,768.668996,-49.527987687131485
ours,rear_sum_fy,768.701996,-51.05810844697669
ours,rear_sum_fy,768.734996,-51.97137878215494
ours,rear_sum_fy,768.800996,-28.950122576729882
ours,rear_sum_fy,768.833996,-47.151918752218194
ours,rear_sum_fy,768.899996,-48.606087378354346
ours,rear_sum_fy,768.932996,-48.66407421323572
ours,rear_sum_fy,768.998996,-49.59580524737527
ours,rear_sum_fy,769.031996,-49.722758932531065
ours,rear_sum_fy,769.064996,-50.30703073708867
ours,rear_sum_fy,769.163996,-49.432676968330924
ours,rear_sum_fy,769.196996,-48.48558054980464
ours,rear_sum_fy,769.262996,-46.77624054951957
ours,rear_sum_fy,769.295996,-50.28088946490328
ours,rear_sum_fy,769.328996,-48.839722723896614
ours,rear_sum_fy,769.394996,-55.27615245693727
ours,rear_sum_fy,769.460996,-58.7672056200679
ours,rear_sum_fy,769.493996,-58.058485892896556
ours,rear_sum_fy,769.526996,-59.293508129067845
ours,rear_sum_fy,769.592996,-61.88155230876242
ours,rear_sum_fy,769.625996,-60.11016548583541
ours,rear_sum_fy,769.658996,-59.12159986756342
ours,rear_sum_fy,769.724996,-57.354818411563656
ours,rear_sum_fy,769.790996,-63.72425158702788
ours,rear_sum_fy,769.823996,-65.14932146795394
ours,rear_sum_fy,769.856996,-62.84990510001819
ours,rear_sum_fy,769.922996,-66.10205539743026
ours,rear_sum_fy,769.988996,-65.9386850273745
ours,rear_sum_fy,770.021996,-65.26612769697374
ours,rear_sum_fy,770.054996,-66.62571042345814
ours,rear_sum_fy,770.120996,-65.90426236993028
ours,rear_sum_fy,770.186996,-64.97420869018327
ours,rear_sum_fy,770.219996,-64.61493438408047
ours,rear_sum_fy,770.252996,-66.70620823643196
ours,rear_sum_fy,770.318996,-63.37384370044356
ours,rear_sum_fy,770.384996,-61.708488430904936
ours,rear_sum_fy,770.417996,-63.597515849149204
ours,rear_sum_fy,770.450996,-64.89288086760502
ours,rear_sum_fy,770.516996,-62.77273545035905
ours,rear_sum_fy,770.582996,-61.45968611027138
ours,rear_sum_fy,770.615996,-60.159870688645924
ours,rear_sum_fy,770.648996,-63.79260876474268
ours,rear_sum_fy,770.714996,-67.09265234322015
ours,rear_sum_fy,770.780996,-68.72629567696038
ours,rear_sum_fy,770.813996,-53.60823952399642
ours,rear_sum_fy,770.846996,-62.92289602902497
ours,rear_sum_fy,770.912996,-39.22489400174163
ours,rear_sum_fy,770.945996,-54.42669645563956
ours,rear_sum_fy,770.978996,-62.7742972136698
ours,rear_sum_fy,771.011996,-67.28739339612139
ours,rear_sum_fy,771.044996,-67.182362445531
ours,rear_sum_fy,771.110996,-70.58247510224317
ours,rear_sum_fy,771.143996,-71.37082989391831
ours,rear_sum_fy,771.176996,-63.626588409587725
ours,rear_sum_fy,771.209996,-62.678191176829785
ours,rear_sum_fy,771.275996,-62.297065698253846
ours,rear_sum_fy,771.440996,-58.8769395820359
ours,rear_sum_fy,771.605996,-51.84211739864486
ours,rear_sum_fy,771.770996,-44.10199804721299
ours,rear_sum_fy,771.935996,-41.381488517863545
ours,rear_sum_fy,772.067996,-42.254668142925084
ours,rear_sum_fy,772.100996,-42.16935984035484
ours,rear_sum_fy,772.166996,-40.62685599063528
ours,rear_sum_fy,772.232996,-38.685219990528594
ours,rear_sum_fy,772.397996,-44.383675751826985
ours,rear_sum_fy,772.562996,-36.51099304041617
ours,rear_sum_fy,772.727996,-34.545036357587776
ours,rear_sum_fy,772.892996,-28.559966333019304
ours,rear_sum_fy,773.057996,-23.927831584652665
ours,rear_sum_fy,773.222996,-20.340683394172117
ours,rear_sum_fy,773.321996,-15.300057145201365
ours,rear_sum_fy,773.387996,-11.617041304406001
ours,rear_sum_fy,773.420996,-9.423128284348891
ours,rear_sum_fy,773.486996,-5.108807153073993
ours,rear_sum_fy,773.519996,-2.9741162280005256
ours,rear_sum_fy,773.552996,-4.770871601718284
ours,rear_sum_fy,773.618996,1.8528786164892779
ours,rear_sum_fy,773.684996,4.195581825919355
ours,rear_sum_fy,773.717996,5.0852260292083855
ours,rear_sum_fy,773.750996,5.508822075231379
ours,rear_sum_fy,773.816996,6.41783327563995
ours,rear_sum_fy,773.882996,6.827300299451707
ours,rear_sum_fy,773.948996,7.59244863646817
ours,rear_sum_fy,774.014996,6.46596920767751
ours,rear_sum_fy,774.047996,6.239039118068256
ours,rear_sum_fy,774.080996,5.251802696416014
ours,rear_sum_fy,774.146996,4.8209134609658975
ours,rear_sum_fy,774.212996,3.7743215255224953
ours,rear_sum_fy,774.245996,3.4766648040194106
ours,rear_sum_fy,774.278996,3.072135686684284
ours,rear_sum_fy,774.344996,2.1834522139888772
ours,rear_sum_fy,774.410996,1.1382098822087237
ours,rear_sum_fy,774.443996,0.6300868047193857
ours,rear_sum_fy,774.476996,0.4739582317142581
ours,rear_sum_fy,774.542996,-0.30627237373903227
ours,rear_sum_fy,774.608996,-0.7043279655632011
ours,rear_sum_fy,774.641996,-1.1299784079778554
ours,rear_sum_fy,774.674996,-1.2727968590353838
ours,rear_sum_fy,774.740996,-2.187909783313632
ours,rear_sum_fy,774.806996,-2.4778070994775625
ours,rear_sum_fy,774.872996,-2.8931682227275157
ours,rear_sum_fy,774.938996,-2.4894761180864826
ours,rear_sum_fy,775.004996,-2.055458704040351
ours,rear_sum_fy,775.070996,-1.6285176485613277
ours,rear_sum_fy,775.136996,-0.9116008040690078
ours,rear_sum_fy,775.202996,0.232883195482799
ours,rear_sum_fy,775.268996,1.1407073922869317
ours,rear_sum_fy,775.334996,2.144810351118597
ours,rear_sum_fy,775.367996,2.3041633079473307
ours,rear_sum_fy,775.400996,2.9003988202543916
ours,rear_sum_fy,775.466996,3.6807665656252233
ours,rear_sum_fy,775.532996,4.512992370319527
ours,rear_sum_fy,775.565996,4.336207909991334
ours,rear_sum_fy,775.598996,4.601015780424095
ours,rear_sum_fy,775.664996,5.058785785761778
ours,rear_sum_fy,775.730996,5.320194800390681
ours,rear_sum_fy,775.763996,5.093177648255779
ours,rear_sum_fy,775.796996,5.744526173895704
ours,rear_sum_fy,775.895996,5.738343528654383
ours,rear_sum_fy,776.060996,5.0890558923561215
ours,rear_sum_fy,776.225996,3.990895910946442
ours,rear_sum_fy,776.390996,2.8460406644429863
ours,rear_sum_fy,776.555996,2.379031715383963
ours,rear_sum_fy,776.720996,1.1918536548025003
ours,rear_sum_fy,776.885996,0.35304092483280547
ours,rear_sum_fy,777.050996,-0.2620521404126708
ours,rear_sum_fy,777.215996,-0.9134879543598009
ours,rear_sum_fy,777.380996,-1.7342683952133973
ours,rear_sum_fy,777.545996,-1.4818023053644689
ours,rear_sum_fy,777.710996,-0.4777828630997991
ours,rear_sum_fy,777.875996,0.6704470774028395
ours,rear_sum_fy,778.040996,2.403805746099522
ours,rear_sum_fy,778.106996,3.0716937722221047
ours,rear_sum_fy,778.139996,3.7060372128061125
ours,rear_sum_fy,778.172996,4.001674027236103
ours,rear_sum_fy,778.238996,4.030914223990521
ours,rear_sum_fy,778.271996,4.170679779345157
ours,rear_sum_fy,778.304996,4.319459136851721
ours,rear_sum_fy,778.337996,4.598630177598167
ours,rear_sum_fy,778.370996,4.792719103812523
ours,rear_sum_fy,778.436996,4.905444814484692
ours,rear_sum_fy,778.469996,4.965845125988039
ours,rear_sum_fy,778.502996,4.661807447994118
ours,rear_sum_fy,778.568996,4.585061457544256
ours,rear_sum_fy,778.601996,4.391316826580216
ours,rear_sum_fy,778.634996,4.573617503466352
ours,rear_sum_fy,778.700996,4.768459033856992
ours,rear_sum_fy,778.766996,4.5415218722736554
ours,rear_sum_fy,778.799996,4.158960153487879
ours,rear_sum_fy,778.832996,4.803145012669766
ours,rear_sum_fy,778.898996,4.853752172249774
ours,rear_sum_fy,778.964996,4.521583046564615
ours,rear_sum_fy,778.997996,4.148613690615129
ours,rear_sum_fy,779.030996,3.82527647937788
ours,rear_sum_fy,779.096996,3.328971189872764
ours,rear_sum_fy,779.162996,3.014124694428345
ours,rear_sum_fy,779.195996,2.6375581047363106
ours,rear_sum_fy,779.228996,2.6616745058102502
ours,rear_sum_fy,779.294996,2.4101926176709227
ours,rear_sum_fy,779.360996,1.8019031213328578
ours,rear_sum_fy,779.426996,1.4606525677708078
ours,rear_sum_fy,779.492996,1.1353990530648366
ours,rear_sum_fy,779.558996,0.9322432500946376
ours,rear_sum_fy,779.624996,0.4537450571933792
ours,rear_sum_fy,779.690996,0.42773357528367706
ours,rear_sum_fy,779.756996,0.08383994357119462
ours,rear_sum_fy,779.822996,0.7440239898882837
ours,rear_sum_fy,779.888996,0.6045630653129228
ours,rear_sum_fy,779.921996,0.48833271793562205
ours,rear_sum_fy,779.954996,0.6434545002476981
ours,rear_sum_fy,780.020996,0.7950255744932466
ours,rear_sum_fy,780.086996,1.2016050057681769
ours,rear_sum_fy,780.119996,1.2535830991242034
ours,rear_sum_fy,780.152996,0.9162094531732441
ours,rear_sum_fy,780.218996,0.20122687286574825
ours,rear_sum_fy,780.284996,0.423847721463098
ours,rear_sum_fy,780.317996,0.49378160791931647
ours,rear_sum_fy,780.350996,0.6034084988629957
ours,rear_sum_fy,780.416996,0.6381531612815223
ours,rear_sum_fy,780.482996,0.622191033815052
ours,rear_sum_fy,780.515996,0.8335036708574375
ours,rear_sum_fy,780.548996,1.328300367258545
ours,rear_sum_fy,780.614996,1.7479840157019861
ours,rear_sum_fy,780.680996,2.67652301573537
ours,rear_sum_fy,780.746996,3.541573911065017
ours,rear_sum_fy,780.812996,3.188141225294448
ours,rear_sum_fy,780.878996,3.377930183516092
ours,rear_sum_fy,780.944996,3.6257704349560154
ours,rear_sum_fy,781.010996,3.9288095291931135
ours,rear_sum_fy,781.076996,3.8858689376783104
ours,rear_sum_fy,781.142996,3.6437184669222056
ours,rear_sum_fy,781.208996,3.780354409224138
ours,rear_sum_fy,781.241996,3.8746237572670132
ours,rear_sum_fy,781.274996,3.8223032669744033
ours,rear_sum_fy,781.340996,3.3717201873740414
ours,rear_sum_fy,781.406996,3.532943202677936
ours,rear_sum_fy,781.439996,4.259656008652186
ours,rear_sum_fy,781.472996,4.312109376318361
ours,rear_sum_fy,781.538996,4.486010484130318
ours,rear_sum_fy,781.604996,4.0982902383487705
ours,rear_sum_fy,781.637996,3.80551593005673
ours,rear_sum_fy,781.670996,3.949741035080539
ours,rear_sum_fy,781.736996,4.129389610891371
ours,rear_sum_fy,781.802996,3.636954698330772
ours,rear_sum_fy,781.835996,3.2101294149009565
ours,rear_sum_fy,781.868996,3.416691129731664
ours,rear_sum_fy,781.934996,3.5497114876342906
ours,rear_sum_fy,782.000996,3.657984800054523
ours,rear_sum_fy,782.033996,2.9851248335918736
ours,rear_sum_fy,782.066996,2.5943753700229433
ours,rear_sum_fy,782.132996,2.2240328109537453
ours,rear_sum_fy,782.198996,2.0731802256289225
ours,rear_sum_fy,782.231996,1.9577508306454119
ours,rear_sum_fy,782.264996,1.9891177381676979
ours,rear_sum_fy,782.330996,1.8825256609025427
ours,rear_sum_fy,782.396996,2.4262340112975984
ours,rear_sum_fy,782.462996,2.809742165312411
ours,rear_sum_fy,782.528996,3.3451566920857676
ours,rear_sum_fy,782.561996,3.4747952214400097
ours,rear_sum_fy,782.594996,3.6445253317818995
ours,rear_sum_fy,782.660996,4.552057240646835
ours,rear_sum_fy,782.726996,5.088993794429122
ours,rear_sum_fy,782.759996,4.801650210894081
ours,rear_sum_fy,782.792996,4.748514383295614
ours,rear_sum_fy,782.858996,5.1177511724571545
ours,rear_sum_fy,782.924996,5.0736517928991205
ours,rear_sum_fy,782.957996,5.4687266110668915
ours,rear_sum_fy,782.990996,5.885702395232549
ours,rear_sum_fy,783.056996,6.51420856205025
ours,rear_sum_fy,783.122996,6.189416857644154
ours,rear_sum_fy,783.155996,6.517622563486526
ours,rear_sum_fy,783.188996,6.239308362848213
ours,rear_sum_fy,783.254996,5.594498787223124
ours,rear_sum_fy,783.320996,5.318140794284766
ours,rear_sum_fy,783.386996,5.329490519607763
ours,rear_sum_fy,783.452996,5.007834127148321
ours,rear_sum_fy,783.518996,4.334806861731554
ours,rear_sum_fy,783.584996,4.119796893225317
ours,rear_sum_fy,783.650996,3.798532732212612
ours,rear_sum_fy,783.716996,3.4418452288829577
ours,rear_sum_fy,783.782996,3.1740094283035916
ours,rear_sum_fy,783.848996,2.0246781947777936
ours,rear_sum_fy,783.881996,1.9601557932206006
ours,rear_sum_fy,783.914996,1.7096876181148293
ours,rear_sum_fy,783.980996,2.111663241719274
ours,rear_sum_fy,784.046996,2.0943695809028764
ours,rear_sum_fy,784.079996,2.018009022797047
ours,rear_sum_fy,784.112996,2.1385083688058923
ours,rear_sum_fy,784.178996,2.5691722510444635
ours,rear_sum_fy,784.244996,2.9524941761241514
ours,rear_sum_fy,784.277996,3.2846596979541403
ours,rear_sum_fy,784.310996,3.8140302170303375
ours,rear_sum_fy,784.376996,4.601026724684843
ours,rear_sum_fy,784.442996,5.465281620866012
ours,rear_sum_fy,784.475996,5.5243870578247325
ours,rear_sum_fy,784.508996,6.677682196378598
ours,rear_sum_fy,784.574996,6.187367224815578
ours,rear_sum_fy,784.640996,6.933968423931567
ours,rear_sum_fy,784.706996,7.64552162334682
ours,rear_sum_fy,784.772996,7.814706840550535
ours,rear_sum_fy,784.838996,7.863918575162952
ours,rear_sum_fy,784.904996,7.976284611030579
ours,rear_sum_fy,784.970996,7.819340726616204
ours,rear_sum_fy,785.036996,7.507880800010632
ours,rear_sum_fy,785.102996,7.312333164236989
ours,rear_sum_fy,785.168996,6.169469003096289
ours,rear_sum_fy,785.201996,5.748510484727795
ours,rear_sum_fy,785.234996,5.5334015456143035
ours,rear_sum_fy,785.300996,5.092150037120472
ours,rear_sum_fy,785.366996,3.692506198583617
ours,rear_sum_fy,785.399996,3.0790776770472696
