scenario,signal,series,t_s,value
Baseline-NN-MSE,omega,ground_truth,489.026997,-0.030069197749485195
Baseline-NN-MSE,omega,ground_truth,489.125997,-0.030623359276707587
Baseline-NN-MSE,omega,ground_truth,489.191997,-0.030979583692897137
Baseline-NN-MSE,omega,ground_truth,489.323997,-0.03192313847885363
Baseline-NN-MSE,omega,ground_truth,489.389997,-0.032635658555512544
Baseline-NN-MSE,omega,ground_truth,489.521997,-0.040906936960017105
Baseline-NN-MSE,omega,ground_truth,489.587997,-0.04342360086229146
Baseline-NN-MSE,omega,ground_truth,489.719997,-0.05870165452827645
Baseline-NN-MSE,omega,ground_truth,489.785997,-0.06741600290344556
Baseline-NN-MSE,omega,ground_truth,489.917997,-0.08136477013886327
Baseline-NN-MSE,omega,ground_truth,489.983997,-0.08489551097232771
Baseline-NN-MSE,omega,ground_truth,490.115997,-0.09965238264242848
Baseline-NN-MSE,omega,ground_truth,490.181997,-0.10240465175159091
Baseline-NN-MSE,omega,ground_truth,490.247997,-0.10778952729771438
Baseline-NN-MSE,omega,ground_truth,490.346997,-0.11210856722146392
Baseline-NN-MSE,omega,ground_truth,490.445997,-0.11706969972414824
Baseline-NN-MSE,omega,ground_truth,490.544997,-0.12561418122492415
Baseline-NN-MSE,omega,ground_truth,490.610997,-0.12689919568855884
Baseline-NN-MSE,omega,ground_truth,490.742997,-0.12822141402833828
Baseline-NN-MSE,omega,ground_truth,490.808997,-0.13153037160358008
Baseline-NN-MSE,omega,ground_truth,490.907997,-0.13311306472948078
Baseline-NN-MSE,omega,ground_truth,490.973997,-0.13602280466982608
Baseline-NN-MSE,omega,ground_truth,491.072997,-0.1406227726363068
Baseline-NN-MSE,omega,ground_truth,491.138997,-0.1441300965028433
Baseline-NN-MSE,omega,ground_truth,491.204997,-0.15004041704017682
Baseline-NN-MSE,omega,ground_truth,491.336997,-0.15769781565834065
Baseline-NN-MSE,omega,ground_truth,491.402997,-0.1590263427841733
Baseline-NN-MSE,omega,ground_truth,491.534997,-0.17433835390540653
Baseline-NN-MSE,omega,ground_truth,491.600997,-0.17740531384022504
Baseline-NN-MSE,omega,ground_truth,491.666997,-0.18380179957368842
Baseline-NN-MSE,omega,ground_truth,491.765997,-0.19308586160161537
Baseline-NN-MSE,omega,ground_truth,491.831997,-0.19672169285018345
Baseline-NN-MSE,omega,ground_truth,491.897997,-0.2060348530365418
Baseline-NN-MSE,omega,ground_truth,491.996997,-0.21211525425112732
Baseline-NN-MSE,omega,ground_truth,492.062997,-0.21305621189820884
Baseline-NN-MSE,omega,ground_truth,492.128997,-0.21909830572439523
Baseline-NN-MSE,omega,ground_truth,492.227997,-0.22690461689095745
Baseline-NN-MSE,omega,ground_truth,492.326997,-0.22998933194673898
Baseline-NN-MSE,omega,ground_truth,492.392997,-0.23115095400563998
Baseline-NN-MSE,omega,ground_truth,492.491997,-0.24354316979864993
Baseline-NN-MSE,omega,ground_truth,492.590997,-0.2467527098509441
Baseline-NN-MSE,omega,ground_truth,492.689997,-0.25184151889423534
Baseline-NN-MSE,omega,ground_truth,492.755997,-0.2555079051621563
Baseline-NN-MSE,omega,ground_truth,492.854997,-0.2632417394960793
Baseline-NN-MSE,omega,ground_truth,492.920997,-0.2657610485265639
Baseline-NN-MSE,omega,ground_truth,493.019997,-0.2728262511462921
Baseline-NN-MSE,omega,ground_truth,493.118997,-0.27552800487538626
Baseline-NN-MSE,omega,ground_truth,493.184997,-0.28208666997457355
Baseline-NN-MSE,omega,ground_truth,493.283997,-0.29145162868168845
Baseline-NN-MSE,omega,ground_truth,493.382997,-0.2989012778004262
Baseline-NN-MSE,omega,ground_truth,493.448997,-0.3046043838526332
Baseline-NN-MSE,omega,ground_truth,493.514997,-0.3156480786530297
Baseline-NN-MSE,omega,ground_truth,493.646997,-0.33067701684633777
Baseline-NN-MSE,omega,ground_truth,493.712997,-0.33236414287088756
Baseline-NN-MSE,omega,ground_truth,493.778997,-0.3441677951269327
Baseline-NN-MSE,omega,ground_truth,493.877997,-0.3525858429737523
Baseline-NN-MSE,omega,ground_truth,493.943997,-0.362624215177359
Baseline-NN-MSE,omega,ground_truth,494.042997,-0.36345759026124613
Baseline-NN-MSE,omega,ground_truth,494.108997,-0.3725278373965126
Baseline-NN-MSE,omega,ground_truth,494.207997,-0.38646431035357953
Baseline-NN-MSE,omega,ground_truth,494.273997,-0.39357370202025693
Baseline-NN-MSE,omega,ground_truth,494.372997,-0.40448310240931395
Baseline-NN-MSE,omega,ground_truth,494.471997,-0.4148755069280596
Baseline-NN-MSE,omega,ground_truth,494.537997,-0.4222935212294693
Baseline-NN-MSE,omega,ground_truth,494.603997,-0.42424591346112545
Baseline-NN-MSE,omega,ground_truth,494.702997,-0.4395276897442366
Baseline-NN-MSE,omega,ground_truth,494.768997,-0.44382744484602393
Baseline-NN-MSE,omega,ground_truth,494.834997,-0.4439877443577367
Baseline-NN-MSE,omega,ground_truth,494.933997,-0.4358525676443767
Baseline-NN-MSE,omega,ground_truth,495.032997,-0.4316686532995088
Baseline-NN-MSE,omega,ground_truth,495.131997,-0.4185983114975133
Baseline-NN-MSE,omega,ground_truth,495.197997,-0.4154541785100271
Baseline-NN-MSE,omega,ground_truth,495.296997,-0.40591828565879645
Baseline-NN-MSE,omega,ground_truth,495.395997,-0.39935883149492335
Baseline-NN-MSE,omega,ground_truth,495.494997,-0.386500518979742
Baseline-NN-MSE,omega,ground_truth,495.560997,-0.3795123505221522
Baseline-NN-MSE,omega,ground_truth,495.659997,-0.36960429782368914
Baseline-NN-MSE,omega,ground_truth,495.758997,-0.35621583213304997
Baseline-NN-MSE,omega,ground_truth,495.824997,-0.34565121482188127
Baseline-NN-MSE,omega,ground_truth,495.890997,-0.33118870948278334
Baseline-NN-MSE,omega,ground_truth,495.956997,-0.32255920223644957
Baseline-NN-MSE,omega,ground_truth,496.022997,-0.3081042848231467
Baseline-NN-MSE,omega,ground_truth,496.121997,-0.2915528822717523
Baseline-NN-MSE,omega,ground_truth,496.187997,-0.27770568317909666
Baseline-NN-MSE,omega,ground_truth,496.253997,-0.26464440520783195
Baseline-NN-MSE,omega,ground_truth,496.352997,-0.24820410109700883
Baseline-NN-MSE,omega,ground_truth,496.418997,-0.23562830382618608
Baseline-NN-MSE,omega,ground_truth,496.517997,-0.2135546748361437
Baseline-NN-MSE,omega,ground_truth,496.616997,-0.20190595758203128
Baseline-NN-MSE,omega,ground_truth,496.715997,-0.1925487478020422
Baseline-NN-MSE,omega,ground_truth,496.781997,-0.18244814947849997
Baseline-NN-MSE,omega,ground_truth,496.913997,-0.1656112688367402
Baseline-NN-MSE,omega,ground_truth,496.979997,-0.16326547946841172
Baseline-NN-MSE,omega,ground_truth,497.111997,-0.1570301627820997
Baseline-NN-MSE,omega,ground_truth,497.177997,-0.1511820448540451
Baseline-NN-MSE,omega,ground_truth,497.243997,-0.14876700846756355
Baseline-NN-MSE,omega,ground_truth,497.309997,-0.14805283078317658
Baseline-NN-MSE,omega,ground_truth,497.408997,-0.14415126495579028
Baseline-NN-MSE,omega,ground_truth,497.474997,-0.1387391594641127
Baseline-NN-MSE,omega,ground_truth,497.540997,-0.1341901971072667
Baseline-NN-MSE,omega,ground_truth,497.639997,-0.12682380767343635
Baseline-NN-MSE,omega,ground_truth,497.738997,-0.11794813852597233
Baseline-NN-MSE,omega,ground_truth,497.804997,-0.10690540401998722
Baseline-NN-MSE,omega,ground_truth,497.936997,-0.09263256147294238
Baseline-NN-MSE,omega,ground_truth,498.035997,-0.07738615397715753
Baseline-NN-MSE,omega,ground_truth,498.101997,-0.0706554070659809
Baseline-NN-MSE,omega,ground_truth,498.200997,-0.0573185513791683
Baseline-NN-MSE,omega,ground_truth,498.266997,-0.04843109437718774
Baseline-NN-MSE,omega,ground_truth,498.332997,-0.04393385485773565
Baseline-NN-MSE,omega,ground_truth,498.398997,-0.037280903389917845
Baseline-NN-MSE,omega,ground_truth,498.497997,-0.02968453762769118
Baseline-NN-MSE,omega,ground_truth,498.563997,-0.02397461216887023
Baseline-NN-MSE,omega,ground_truth,498.629997,-0.019117745830394904
Baseline-NN-MSE,omega,ground_truth,498.761997,-0.011734403537905199
Baseline-NN-MSE,omega,ground_truth,498.827997,-0.009395090646091165
Baseline-NN-MSE,omega,ground_truth,498.926997,-0.00702146682623532
Baseline-NN-MSE,omega,ground_truth,499.058997,0.0026943094395174903
Baseline-NN-MSE,omega,ground_truth,499.124997,0.0039592509394270866
Baseline-NN-MSE,omega,ground_truth,499.190997,0.006369544320692907
Baseline-NN-MSE,omega,ground_truth,499.289997,0.01382737081461702
Baseline-NN-MSE,omega,ground_truth,499.355997,0.016970800480336282
Baseline-NN-MSE,omega,ground_truth,499.454997,0.01962046512997523
Baseline-NN-MSE,omega,ground_truth,499.553997,0.023840937390091112
Baseline-NN-MSE,omega,ground_truth,499.619997,0.026982444561754648
Baseline-NN-MSE,omega,ground_truth,499.685997,0.02958732727702401
Baseline-NN-MSE,omega,ground_truth,499.751997,0.0325137063805521
Baseline-NN-MSE,omega,ground_truth,499.883997,0.03675528288808588
Baseline-NN-MSE,omega,ground_truth,499.949997,0.03889914424213732
Baseline-NN-MSE,omega,ground_truth,500.081997,0.04336904402379024
Baseline-NN-MSE,omega,ground_truth,500.180997,0.04632064686668653
Baseline-NN-MSE,omega,ground_truth,500.246997,0.04873510149000491
Baseline-NN-MSE,omega,ground_truth,500.345997,0.051917957540066714
Baseline-NN-MSE,omega,ground_truth,500.411997,0.05265843713186122
Baseline-NN-MSE,omega,ground_truth,500.477997,0.05370549907584888
Baseline-NN-MSE,omega,ground_truth,500.543997,0.05523217679680698
Baseline-NN-MSE,omega,ground_truth,500.642997,0.05749039427725494
Baseline-NN-MSE,omega,ground_truth,500.741997,0.05881324743082371
Baseline-NN-MSE,omega,ground_truth,500.807997,0.06007849335482805
Baseline-NN-MSE,omega,ground_truth,500.906997,0.06452322841151469
Baseline-NN-MSE,omega,ground_truth,500.972997,0.06550704365201745
Baseline-NN-MSE,omega,ground_truth,501.071997,0.06943442920578814
Baseline-NN-MSE,omega,ground_truth,501.170997,0.07226540404256794
Baseline-NN-MSE,omega,ground_truth,501.269997,0.07593617841393588
Baseline-NN-MSE,omega,ground_truth,501.335997,0.0768216105870633
Baseline-NN-MSE,omega,ground_truth,501.434997,0.08861811508475068
Baseline-NN-MSE,omega,ground_truth,501.500997,0.09109118153917843
Baseline-NN-MSE,omega,ground_truth,501.566997,0.10108444679675435
Baseline-NN-MSE,omega,ground_truth,501.632997,0.10552868715451684
Baseline-NN-MSE,omega,ground_truth,501.731997,0.11620065494575013
Baseline-NN-MSE,omega,ground_truth,501.797997,0.12067343309160462
Baseline-NN-MSE,omega,ground_truth,501.863997,0.12625121574667084
Baseline-NN-MSE,omega,ground_truth,501.962997,0.13531411263084975
Baseline-NN-MSE,omega,ground_truth,502.028997,0.14186614049679658
Baseline-NN-MSE,omega,ground_truth,502.094997,0.14997195833855678
Baseline-NN-MSE,omega,ground_truth,502.226997,0.16041601205134814
Baseline-NN-MSE,omega,ground_truth,502.292997,0.1675888356090677
Baseline-NN-MSE,omega,ground_truth,502.358997,0.17293375711495337
Baseline-NN-MSE,omega,ground_truth,502.457997,0.18216326234278551
Baseline-NN-MSE,omega,ground_truth,502.523997,0.18865299931849608
Baseline-NN-MSE,omega,ground_truth,502.622997,0.20187846941624651
Baseline-NN-MSE,omega,ground_truth,502.721997,0.21005906759687315
Baseline-NN-MSE,omega,ground_truth,502.787997,0.2154389595314636
Baseline-NN-MSE,omega,ground_truth,502.853997,0.22263921259026703
Baseline-NN-MSE,omega,ground_truth,502.952997,0.2284193438918139
Baseline-NN-MSE,omega,ground_truth,503.018997,0.23442754130480348
Baseline-NN-MSE,omega,ground_truth,503.150997,0.24233614296614267
Baseline-NN-MSE,omega,ground_truth,503.216997,0.24593900949226685
Baseline-NN-MSE,omega,ground_truth,503.282997,0.2556995454821117
Baseline-NN-MSE,omega,ground_truth,503.381997,0.26342793111338164
Baseline-NN-MSE,omega,ground_truth,503.447997,0.2704617232389703
Baseline-NN-MSE,omega,ground_truth,503.579997,0.28420866525263405
Baseline-NN-MSE,omega,ground_truth,503.645997,0.28745178341736966
Baseline-NN-MSE,omega,ground_truth,503.711997,0.2921776425872036
Baseline-NN-MSE,omega,ground_truth,503.810997,0.3001660296931364
Baseline-NN-MSE,omega,ground_truth,503.876997,0.3017804432317839
Baseline-NN-MSE,omega,ground_truth,503.942997,0.3077780335305428
Baseline-NN-MSE,omega,ground_truth,504.041997,0.3250819987803296
Baseline-NN-MSE,omega,ground_truth,504.107997,0.3302426529233059
Baseline-NN-MSE,omega,ground_truth,504.206997,0.3744594734899058
Baseline-NN-MSE,omega,ground_truth,504.305997,0.3934496458528761
Baseline-NN-MSE,omega,ground_truth,504.371997,0.41202454117902004
Baseline-NN-MSE,omega,ground_truth,504.470997,0.4381681921301601
Baseline-NN-MSE,omega,ground_truth,504.536997,0.445115306364906
Baseline-NN-MSE,omega,ground_truth,504.668997,0.44520450268418305
Baseline-NN-MSE,omega,ground_truth,504.734997,0.4325982016418448
Baseline-NN-MSE,omega,ground_truth,504.800997,0.42429074241167913
Baseline-NN-MSE,omega,ground_truth,504.899997,0.4124521242815444
Baseline-NN-MSE,omega,ground_truth,504.998997,0.4050540530652286
Baseline-NN-MSE,omega,ground_truth,505.064997,0.40326685539086277
Baseline-NN-MSE,omega,ground_truth,505.163997,0.40496583236412825
Baseline-NN-MSE,omega,ground_truth,505.229997,0.4059826967309902
Baseline-NN-MSE,omega,ground_truth,505.328997,0.4097895682425629
Baseline-NN-MSE,omega,ground_truth,505.427997,0.41250422932006153
Baseline-NN-MSE,omega,ground_truth,505.493997,0.4103278883453596
Baseline-NN-MSE,omega,ground_truth,505.559997,0.41095252832663803
Baseline-NN-MSE,omega,ground_truth,505.658997,0.41352222766701086
Baseline-NN-MSE,omega,ground_truth,505.724997,0.4135786138985772
Baseline-NN-MSE,omega,ground_truth,505.790997,0.4137890217260695
Baseline-NN-MSE,omega,ground_truth,505.889997,0.412270288319876
Baseline-NN-MSE,omega,ground_truth,505.955997,0.4146607934868005
Baseline-NN-MSE,omega,ground_truth,506.021997,0.4169730878577083
Baseline-NN-MSE,omega,ground_truth,506.087997,0.4185493560969589
Baseline-NN-MSE,omega,ground_truth,506.186997,0.42524990307774313
Baseline-NN-MSE,omega,ground_truth,506.252997,0.4277661323398832
Baseline-NN-MSE,omega,ground_truth,506.318997,0.42930353300555424
Baseline-NN-MSE,omega,ground_truth,506.384997,0.43446690990806336
Baseline-NN-MSE,omega,ground_truth,506.483997,0.4385868756984595
Baseline-NN-MSE,omega,ground_truth,506.549997,0.4351319256050436
Baseline-NN-MSE,omega,ground_truth,506.648997,0.430508077733539
Baseline-NN-MSE,omega,ground_truth,506.714997,0.4249737477711658
Baseline-NN-MSE,omega,ground_truth,506.780997,0.42244196140737
Baseline-NN-MSE,omega,ground_truth,506.846997,0.4179139382981088
Baseline-NN-MSE,omega,ground_truth,506.912997,0.41595434137388865
Baseline-NN-MSE,omega,ground_truth,506.978997,0.4160913566861738
Baseline-NN-MSE,omega,ground_truth,507.077997,0.4117934019879714
Baseline-NN-MSE,omega,ground_truth,507.143997,0.41278584227256226
Baseline-NN-MSE,omega,ground_truth,507.209997,0.41144605476175433
Baseline-NN-MSE,omega,ground_truth,507.275997,0.4101651525496039
Baseline-NN-MSE,omega,ground_truth,507.374997,0.4024899849156919
Baseline-NN-MSE,omega,ground_truth,507.440997,0.3978237344580569
Baseline-NN-MSE,omega,ground_truth,507.506997,0.38964054461665537
Baseline-NN-MSE,omega,ground_truth,507.605997,0.37252970610652775
Baseline-NN-MSE,omega,ground_truth,507.671997,0.3690843961153856
Baseline-NN-MSE,omega,ground_truth,507.737997,0.34980475622804336
Baseline-NN-MSE,omega,ground_truth,507.869997,0.3287219603100325
Baseline-NN-MSE,omega,ground_truth,507.935997,0.3127206073260598
Baseline-NN-MSE,omega,ground_truth,508.034997,0.29055597015508206
Baseline-NN-MSE,omega,ground_truth,508.100997,0.2877639892058515
Baseline-NN-MSE,omega,ground_truth,508.166997,0.27500028526344905
Baseline-NN-MSE,omega,ground_truth,508.265997,0.26590864533744507
Baseline-NN-MSE,omega,ground_truth,508.331997,0.2570256891781812
Baseline-NN-MSE,omega,ground_truth,508.397997,0.24248166241667285
Baseline-NN-MSE,omega,ground_truth,508.529997,0.23690995468025275
Baseline-NN-MSE,omega,ground_truth,508.595997,0.2346575207789492
Baseline-NN-MSE,omega,ground_truth,508.661997,0.22407519004054208
Baseline-NN-MSE,omega,ground_truth,508.727997,0.2154236469234432
Baseline-NN-MSE,omega,ground_truth,508.826997,0.2089740306656275
Baseline-NN-MSE,omega,ground_truth,508.892997,0.20193190135470643
Baseline-NN-MSE,omega,ground_truth,508.958997,0.19302325678926036
Baseline-NN-MSE,omega,ground_truth,509.090997,0.17366913024020994
Baseline-NN-MSE,omega,ground_truth,509.156997,0.16293123236243456
Baseline-NN-MSE,omega,ground_truth,509.222997,0.148325887604692
Baseline-NN-MSE,omega,ground_truth,509.321997,0.14364945861157435
Baseline-NN-MSE,omega,ground_truth,509.387997,0.1397403644450625
Baseline-NN-MSE,omega,ground_truth,509.453997,0.128927525633427
Baseline-NN-MSE,omega,ground_truth,509.552997,0.11546185077586664
Baseline-NN-MSE,omega,ground_truth,509.618997,0.10644662641564459
Baseline-NN-MSE,omega,ground_truth,509.717997,0.08800146164760574
Baseline-NN-MSE,omega,ground_truth,509.816997,0.07521379002957831
Baseline-NN-MSE,omega,ground_truth,509.915997,0.06240516685331907
Baseline-NN-MSE,omega,ground_truth,510.014997,0.037480595590730054
Baseline-NN-MSE,omega,ground_truth,510.080997,0.031455155175501216
Baseline-NN-MSE,omega,ground_truth,510.179997,0.021876581477564987
Baseline-NN-MSE,omega,ground_truth,510.278997,0.018015587175135808
Baseline-NN-MSE,omega,ground_truth,510.344997,0.018344122345753888
Baseline-NN-MSE,omega,ground_truth,510.443997,0.019574756102307755
Baseline-NN-MSE,omega,ground_truth,510.542997,0.023139501173093206
Baseline-NN-MSE,omega,ground_truth,510.641997,0.024860179211250895
Baseline-NN-MSE,omega,ground_truth,510.707997,0.02794323237777574
Baseline-NN-MSE,omega,ground_truth,510.806997,0.027630166065956595
Baseline-NN-MSE,omega,ground_truth,510.905997,0.039246169399892145
Baseline-NN-MSE,omega,ground_truth,510.971997,0.04511090683684358
Baseline-NN-MSE,omega,ground_truth,511.070997,0.04732080213556038
Baseline-NN-MSE,omega,ground_truth,511.169997,0.0458720258880927
Baseline-NN-MSE,omega,ground_truth,511.268997,0.04882324991469725
Baseline-NN-MSE,omega,ground_truth,511.367997,0.05538121315333015
Baseline-NN-MSE,omega,ground_truth,511.466997,0.055919871255199774
Baseline-NN-MSE,omega,ground_truth,511.532997,0.05627028071795326
Baseline-NN-MSE,omega,ground_truth,511.664997,0.055861963430210854
Baseline-NN-MSE,omega,ground_truth,511.730997,0.05720619641816711
Baseline-NN-MSE,omega,ground_truth,511.829997,0.06004121909978306
Baseline-NN-MSE,omega,ground_truth,511.928997,0.06321931576781188
Baseline-NN-MSE,omega,ground_truth,511.994997,0.06432081185754539
Baseline-NN-MSE,omega,ground_truth,512.093997,0.0681883385828133
Baseline-NN-MSE,omega,ground_truth,512.192997,0.07692328993635777
Baseline-NN-MSE,omega,ground_truth,512.258997,0.08019798058536508
Baseline-NN-MSE,omega,ground_truth,512.390997,0.08195118966647541
Baseline-NN-MSE,omega,ground_truth,512.456997,0.08372725049670156
Baseline-NN-MSE,omega,ground_truth,512.555997,0.08726788977091424
Baseline-NN-MSE,omega,ground_truth,512.621997,0.08712712286222464
Baseline-NN-MSE,omega,ground_truth,512.687997,0.08482970258196654
Baseline-NN-MSE,omega,ground_truth,512.819997,0.07787297659690329
Baseline-NN-MSE,omega,ground_truth,512.885997,0.0748230343355672
Baseline-NN-MSE,omega,ground_truth,512.951997,0.06796920009734678
Baseline-NN-MSE,omega,ground_truth,513.083997,0.05769491598051065
Baseline-NN-MSE,omega,ground_truth,513.149997,0.05857865745660477
Baseline-NN-MSE,omega,ground_truth,513.281997,0.0674736267470199
Baseline-NN-MSE,omega,ground_truth,513.380997,0.07770424870600862
Baseline-NN-MSE,omega,ground_truth,513.446997,0.08572604175320403
Baseline-NN-MSE,omega,ground_truth,513.545997,0.0968027355970765
Baseline-NN-MSE,omega,ground_truth,513.644997,0.10656303032687994
Baseline-NN-MSE,omega,ground_truth,513.743997,0.11321235132739152
Baseline-NN-MSE,omega,ground_truth,513.842997,0.12148850935296127
Baseline-NN-MSE,omega,ground_truth,513.941997,0.12897033796811763
Baseline-NN-MSE,omega,ground_truth,514.040997,0.14408977007689988
Baseline-NN-MSE,omega,ground_truth,514.139997,0.1470522183032718
Baseline-NN-MSE,omega,ground_truth,514.238997,0.15359278788684597
Baseline-NN-MSE,omega,ground_truth,514.304997,0.15399422182457873
Baseline-NN-MSE,omega,ground_truth,514.403997,0.1624774291804295
Baseline-NN-MSE,omega,ground_truth,514.502997,0.15409163733621745
Baseline-NN-MSE,omega,ground_truth,514.601997,0.15121232405779447
Baseline-NN-MSE,omega,ground_truth,514.700997,0.14743795607559565
Baseline-NN-MSE,omega,ground_truth,514.766997,0.14536962875837417
Baseline-NN-MSE,omega,ground_truth,514.898997,0.13836329195234678
Baseline-NN-MSE,omega,ground_truth,514.964997,0.14196014032291066
Baseline-NN-MSE,omega,ground_truth,515.030997,0.13520294743274666
Baseline-NN-MSE,omega,ground_truth,515.129997,0.12994099379295673
Baseline-NN-MSE,omega,ground_truth,515.195997,0.13573654760832912
Baseline-NN-MSE,omega,ground_truth,515.261997,0.1315669280386202
Baseline-NN-MSE,omega,ground_truth,515.327997,0.12938096216595052
Baseline-NN-MSE,omega,ground_truth,515.426997,0.13223511021780932
Baseline-NN-MSE,omega,ground_truth,515.525997,0.13970438512730632
Baseline-NN-MSE,omega,ground_truth,515.591997,0.14523313867845583
Baseline-NN-MSE,omega,ground_truth,515.690997,0.15578159624083204
Baseline-NN-MSE,omega,ground_truth,515.756997,0.16106867776990355
Baseline-NN-MSE,omega,ground_truth,515.855997,0.17169299458922338
Baseline-NN-MSE,omega,ground_truth,515.954997,0.18122275884817177
Baseline-NN-MSE,omega,ground_truth,516.020997,0.1923551176769596
Baseline-NN-MSE,omega,ground_truth,516.086997,0.20413225825452674
Baseline-NN-MSE,omega,ground_truth,516.185997,0.21708811917013135
Baseline-NN-MSE,omega,ground_truth,516.251997,0.22374941601304996
Baseline-NN-MSE,omega,ground_truth,516.317997,0.2318713631010427
Baseline-NN-MSE,omega,ground_truth,516.449997,0.24504228769372796
Baseline-NN-MSE,omega,ground_truth,516.515997,0.2510924266070177
Baseline-NN-MSE,omega,ground_truth,516.581997,0.2581544589405009
Baseline-NN-MSE,omega,ground_truth,516.647997,0.26686712026197523
Baseline-NN-MSE,omega,ground_truth,516.779997,0.28258500480140336
Baseline-NN-MSE,omega,ground_truth,516.845997,0.2856388326005798
Baseline-NN-MSE,omega,ground_truth,516.911997,0.2986440745012051
Baseline-NN-MSE,omega,ground_truth,517.010997,0.29930567746093795
Baseline-NN-MSE,omega,ground_truth,517.109997,0.2741110439583907
Baseline-NN-MSE,omega,ground_truth,517.208997,0.27107324223726154
Baseline-NN-MSE,omega,ground_truth,517.274997,0.2679526137116849
Baseline-NN-MSE,omega,ground_truth,517.340997,0.2507876904462765
Baseline-NN-MSE,omega,ground_truth,517.439997,0.23373358875525807
Baseline-NN-MSE,omega,ground_truth,517.505997,0.21770538794181685
Baseline-NN-MSE,omega,ground_truth,517.571997,0.20020371758275002
Baseline-NN-MSE,omega,ground_truth,517.670997,0.17592495415505915
Baseline-NN-MSE,omega,ground_truth,517.769997,0.1602492343767941
Baseline-NN-MSE,omega,ground_truth,517.868997,0.1417561581066869
Baseline-NN-MSE,omega,ground_truth,517.934997,0.13641292455155682
Baseline-NN-MSE,omega,ground_truth,518.000997,0.13209459515497696
Baseline-NN-MSE,omega,ground_truth,518.099997,0.12475932150273827
Baseline-NN-MSE,omega,ground_truth,518.165997,0.12178240159408339
Baseline-NN-MSE,omega,ground_truth,518.231997,0.1198826807936181
Baseline-NN-MSE,omega,ground_truth,518.363997,0.11557822125141005
Baseline-NN-MSE,omega,ground_truth,518.429997,0.10989809848015036
Baseline-NN-MSE,omega,ground_truth,518.528997,0.10947957804672176
Baseline-NN-MSE,omega,ground_truth,518.594997,0.10409224178561578
Baseline-NN-MSE,omega,ground_truth,518.660997,0.10870326896208433
Baseline-NN-MSE,omega,ground_truth,518.759997,0.10639943899374131
Baseline-NN-MSE,omega,ground_truth,518.825997,0.10512106285867498
Baseline-NN-MSE,omega,ground_truth,518.891997,0.1015268061657727
Baseline-NN-MSE,omega,ground_truth,518.990997,0.0968533839693919
Baseline-NN-MSE,omega,ground_truth,519.056997,0.09146170926055877
Baseline-NN-MSE,omega,ground_truth,519.122997,0.08535351594614035
Baseline-NN-MSE,omega,ground_truth,519.254997,0.07654948574771994
Baseline-NN-MSE,omega,ground_truth,519.320997,0.07173570432198892
Baseline-NN-MSE,omega,ground_truth,519.452997,0.05633586813860227
Baseline-NN-MSE,omega,ground_truth,519.518997,0.05524430154388674
Baseline-NN-MSE,omega,ground_truth,519.650997,0.04091586275592296
Baseline-NN-MSE,omega,ground_truth,519.749997,0.041179702520665794
Baseline-NN-MSE,omega,ground_truth,519.815997,0.032230798320022166
Baseline-NN-MSE,omega,ground_truth,519.947997,0.009587561252791626
Baseline-NN-MSE,omega,ground_truth,520.013997,0.004466617568143492
Baseline-NN-MSE,omega,ground_truth,520.145997,-0.007941465537193423
Baseline-NN-MSE,omega,ground_truth,520.211997,-0.009550395421965356
Baseline-NN-MSE,omega,ground_truth,520.310997,-0.011243067748429302
Baseline-NN-MSE,omega,ground_truth,520.409997,-0.010106200063488422
Baseline-NN-MSE,omega,ground_truth,520.541997,-0.010405479549888548
Baseline-NN-MSE,omega,ground_truth,520.607997,-0.0074738541527467495
Baseline-NN-MSE,omega,ground_truth,520.673997,-0.005697210148652689
Baseline-NN-MSE,omega,ground_truth,520.772997,-0.0027112420648838726
Baseline-NN-MSE,omega,ground_truth,520.838997,-0.0010713833082250995
Baseline-NN-MSE,omega,ground_truth,520.937997,0.0005528119840155495
Baseline-NN-MSE,omega,ground_truth,521.003997,0.0022743967438829302
Baseline-NN-MSE,omega,ground_truth,521.069997,0.003255875804518855
Baseline-NN-MSE,omega,ground_truth,521.201997,0.005217742780133677
Baseline-NN-MSE,omega,ground_truth,521.267997,0.005312521633170107
Baseline-NN-MSE,omega,ground_truth,521.333997,0.005723259658758811
Baseline-NN-MSE,omega,ground_truth,521.465997,0.00596369952757632
Baseline-NN-MSE,omega,ground_truth,521.531997,0.006233073831143568
Baseline-NN-MSE,omega,ground_truth,521.630997,0.00577423125356049
Baseline-NN-MSE,omega,ground_truth,521.696997,0.005941642126547981
Baseline-NN-MSE,omega,ground_truth,521.795997,0.004586007477234104
Baseline-NN-MSE,omega,ground_truth,521.861997,0.0045069198463807535
Baseline-NN-MSE,omega,ground_truth,521.927997,0.003651604342284359
Baseline-NN-MSE,omega,ground_truth,522.026997,0.002133385954443395
Baseline-NN-MSE,omega,ground_truth,522.092997,0.002399507485666966
Baseline-NN-MSE,omega,ground_truth,522.224997,0.0010088968169481686
Baseline-NN-MSE,omega,ground_truth,522.290997,0.0006769255675153496
Baseline-NN-MSE,omega,ground_truth,522.389997,-0.0009918097355460388
Baseline-NN-MSE,omega,ground_truth,522.455997,-0.0015458869863470704
Baseline-NN-MSE,omega,ground_truth,522.521997,-0.0025469307788832524
Baseline-NN-MSE,omega,ground_truth,522.620997,-0.0039470178549739195
