scenario,signal,series,t_s,value
ours,front_mu,plant_mu,682.901996,1.0499999523162842
ours,front_mu,plant_mu,682.967996,1.0499999523162842
ours,front_mu,plant_mu,683.033996,1.0499999523162842
ours,front_mu,plant_mu,683.066996,1.0499999523162842
ours,front_mu,plant_mu,683.099996,1.0499999523162842
ours,front_mu,plant_mu,683.165996,1.0499999523162842
ours,front_mu,plant_mu,683.231996,1.0499999523162842
ours,front_mu,plant_mu,683.264996,1.0499999523162842
ours,front_mu,plant_mu,683.297996,1.0499999523162842
ours,front_mu,plant_mu,683.363996,1.0499999523162842
ours,front_mu,plant_mu,683.429996,1.0499999523162842
ours,front_mu,plant_mu,683.462996,1.0499999523162842
ours,front_mu,plant_mu,683.495996,1.0499999523162842
ours,front_mu,plant_mu,683.561996,1.0499999523162842
ours,front_mu,plant_mu,683.627996,1.0499999523162842
ours,front_mu,plant_mu,683.693996,1.0499999523162842
ours,front_mu,plant_mu,683.759996,1.0499999523162842
ours,front_mu,plant_mu,683.825996,1.0499999523162842
ours,front_mu,plant_mu,683.891996,1.0499999523162842
ours,front_mu,plant_mu,683.957996,1.0499999523162842
ours,front_mu,plant_mu,684.023996,1.0499999523162842
ours,front_mu,plant_mu,684.089996,1.0499999523162842
ours,front_mu,plant_mu,684.155996,1.0499999523162842
ours,front_mu,plant_mu,684.221996,1.0499999523162842
ours,front_mu,plant_mu,684.287996,1.0499999523162842
ours,front_mu,plant_mu,684.353996,1.0499999523162842
ours,front_mu,plant_mu,684.386996,1.0499999523162842
ours,front_mu,plant_mu,684.419996,1.0499999523162842
ours,front_mu,plant_mu,684.485996,1.0499999523162842
ours,front_mu,plant_mu,684.551996,1.0499999523162842
ours,front_mu,plant_mu,684.584996,1.0499999523162842
ours,front_mu,plant_mu,684.617996,1.0499999523162842
ours,front_mu,plant_mu,684.683996,1.0499999523162842
ours,front_mu,plant_mu,684.749996,1.0499999523162842
ours,front_mu,plant_mu,684.782996,1.0499999523162842
ours,front_mu,plant_mu,684.815996,1.0499999523162842
ours,front_mu,plant_mu,684.881996,1.0499999523162842
ours,front_mu,plant_mu,684.947996,1.0499999523162842
ours,front_mu,plant_mu,684.980996,1.0499999523162842
ours,front_mu,plant_mu,685.013996,1.0499999523162842
ours,front_mu,plant_mu,685.079996,1.0499999523162842
ours,front_mu,plant_mu,685.145996,1.0499999523162842
ours,front_mu,plant_mu,685.178996,1.0499999523162842
ours,front_mu,plant_mu,685.211996,1.0499999523162842
ours,front_mu,plant_mu,685.277996,1.0499999523162842
ours,front_mu,plant_mu,685.343996,1.0499999523162842
ours,front_mu,plant_mu,685.376996,1.0499999523162842
ours,front_mu,plant_mu,685.409996,1.0499999523162842
ours,front_mu,plant_mu,685.475996,1.0499999523162842
ours,front_mu,plant_mu,685.541996,1.0499999523162842
ours,front_mu,plant_mu,685.574996,1.0499999523162842
ours,front_mu,plant_mu,685.607996,1.0499999523162842
ours,front_mu,plant_mu,685.673996,1.0499999523162842
ours,front_mu,plant_mu,685.706996,1.0499999523162842
ours,front_mu,plant_mu,685.739996,1.0499999523162842
ours,front_mu,plant_mu,685.772996,1.0499999523162842
ours,front_mu,plant_mu,685.805996,1.0499999523162842
ours,front_mu,plant_mu,685.871996,1.0499999523162842
ours,front_mu,plant_mu,685.904996,1.0499999523162842
ours,front_mu,plant_mu,685.937996,1.0499999523162842
ours,front_mu,plant_mu,685.970996,1.0499999523162842
ours,front_mu,plant_mu,686.003996,1.0499999523162842
ours,front_mu,plant_mu,686.069996,1.0499999523162842
ours,front_mu,plant_mu,686.102996,1.0499999523162842
ours,front_mu,plant_mu,686.135996,1.0499999523162842
ours,front_mu,plant_mu,686.168996,1.0499999523162842
ours,front_mu,plant_mu,686.201996,1.0499999523162842
ours,front_mu,plant_mu,686.267996,1.0499999523162842
ours,front_mu,plant_mu,686.300996,1.0499999523162842
ours,front_mu,plant_mu,686.333996,1.0499999523162842
ours,front_mu,plant_mu,686.399996,1.0499999523162842
ours,front_mu,plant_mu,686.465996,1.0499999523162842
ours,front_mu,plant_mu,686.531996,1.0499999523162842
ours,front_mu,plant_mu,686.597996,1.0499999523162842
ours,front_mu,plant_mu,686.663996,1.0499999523162842
ours,front_mu,plant_mu,686.729996,1.0499999523162842
ours,front_mu,plant_mu,686.795996,1.0499999523162842
ours,front_mu,plant_mu,686.861996,1.0499999523162842
ours,front_mu,plant_mu,686.927996,1.0499999523162842
ours,front_mu,plant_mu,686.993996,1.0499999523162842
ours,front_mu,plant_mu,687.059996,1.0499999523162842
ours,front_mu,plant_mu,687.125996,1.0499999523162842
ours,front_mu,plant_mu,687.191996,1.0499999523162842
ours,front_mu,plant_mu,687.224996,1.0499999523162842
ours,front_mu,plant_mu,687.257996,1.0499999523162842
ours,front_mu,plant_mu,687.323996,1.0499999523162842
ours,front_mu,plant_mu,687.389996,1.0499999523162842
ours,front_mu,plant_mu,687.422996,1.0499999523162842
ours,front_mu,plant_mu,687.455996,1.0499999523162842
ours,front_mu,plant_mu,687.521996,1.0499999523162842
ours,front_mu,plant_mu,687.587996,1.0499999523162842
ours,front_mu,plant_mu,687.653996,1.0499999523162842
ours,front_mu,plant_mu,687.785996,1.0499999523162842
ours,front_mu,plant_mu,687.851996,1.0499999523162842
ours,front_mu,plant_mu,687.917996,1.0499999523162842
ours,front_mu,plant_mu,687.983996,1.0499999523162842
ours,front_mu,plant_mu,688.049996,1.0499999523162842
ours,front_mu,plant_mu,688.115996,1.0499999523162842
ours,front_mu,plant_mu,688.181996,1.0499999523162842
ours,front_mu,plant_mu,688.247996,1.0499999523162842
ours,front_mu,plant_mu,688.313996,1.0499999523162842
ours,front_mu,plant_mu,688.346996,1.0499999523162842
ours,front_mu,plant_mu,688.379996,1.0499999523162842
ours,front_mu,plant_mu,688.445996,1.0499999523162842
ours,front_mu,plant_mu,688.544996,1.0499999523162842
ours,front_mu,plant_mu,688.577996,1.0499999523162842
ours,front_mu,plant_mu,688.643996,1.0499999523162842
ours,front_mu,plant_mu,688.709996,1.0499999523162842
ours,front_mu,plant_mu,688.742996,1.0499999523162842
ours,front_mu,plant_mu,688.775996,1.0499999523162842
ours,front_mu,plant_mu,688.841996,1.0499999523162842
ours,front_mu,plant_mu,688.907996,1.0499999523162842
ours,front_mu,plant_mu,688.973996,1.0499999523162842
ours,front_mu,plant_mu,689.039996,1.0499999523162842
ours,front_mu,plant_mu,689.105996,1.0499999523162842
ours,front_mu,plant_mu,689.171996,1.0499999523162842
ours,front_mu,plant_mu,689.237996,1.0499999523162842
ours,front_mu,plant_mu,689.303996,1.0499999523162842
ours,front_mu,plant_mu,689.369996,1.0499999523162842
ours,front_mu,plant_mu,689.435996,1.0499999523162842
ours,front_mu,plant_mu,689.501996,1.0499999523162842
ours,front_mu,plant_mu,689.567996,1.0499999523162842
ours,front_mu,plant_mu,689.633996,1.0499999523162842
ours,front_mu,plant_mu,689.666996,1.0499999523162842
ours,front_mu,plant_mu,689.699996,1.0499999523162842
ours,front_mu,plant_mu,689.765996,1.0499999523162842
ours,front_mu,plant_mu,689.864996,1.0499999523162842
ours,front_mu,plant_mu,689.897996,1.0499999523162842
ours,front_mu,plant_mu,689.963996,1.0499999523162842
ours,front_mu,plant_mu,690.029996,1.0499999523162842
ours,front_mu,plant_mu,690.062996,1.0499999523162842
ours,front_mu,plant_mu,690.095996,1.0499999523162842
ours,front_mu,plant_mu,690.161996,1.0499999523162842
ours,front_mu,plant_mu,690.227996,1.0499999523162842
ours,front_mu,plant_mu,690.293996,1.0499999523162842
ours,front_mu,plant_mu,690.359996,1.0499999523162842
ours,front_mu,plant_mu,690.425996,1.0499999523162842
ours,front_mu,plant_mu,690.491996,1.0499999523162842
ours,front_mu,plant_mu,690.557996,1.0499999523162842
ours,front_mu,plant_mu,690.623996,1.0499999523162842
ours,front_mu,plant_mu,690.689996,1.0499999523162842
ours,front_mu,plant_mu,690.755996,1.0499999523162842
ours,front_mu,plant_mu,690.821996,1.0499999523162842
ours,front_mu,plant_mu,690.887996,1.0499999523162842
ours,front_mu,plant_mu,690.953996,1.0499999523162842
ours,front_mu,plant_mu,690.986996,1.0499999523162842
ours,front_mu,plant_mu,691.019996,1.0499999523162842
ours,front_mu,plant_mu,691.085996,1.0499999523162842
ours,front_mu,plant_mu,691.151996,1.0499999523162842
ours,front_mu,plant_mu,691.184996,1.0499999523162842
ours,front_mu,plant_mu,691.217996,1.0499999523162842
ours,front_mu,plant_mu,691.283996,1.0499999523162842
ours,front_mu,plant_mu,691.349996,1.0499999523162842
ours,front_mu,plant_mu,691.382996,1.0499999523162842
ours,front_mu,plant_mu,691.415996,1.0499999523162842
ours,front_mu,plant_mu,691.481996,1.0499999523162842
ours,front_mu,plant_mu,691.547996,1.0499999523162842
ours,front_mu,plant_mu,691.613996,1.0499999523162842
ours,front_mu,plant_mu,691.679996,1.0499999523162842
ours,front_mu,plant_mu,691.745996,1.0499999523162842
ours,front_mu,plant_mu,691.811996,1.0499999523162842
ours,front_mu,plant_mu,691.877996,1.0499999523162842
ours,front_mu,plant_mu,691.943996,1.0499999523162842
ours,front_mu,plant_mu,692.009996,1.0499999523162842
ours,front_mu,plant_mu,692.075996,1.0499999523162842
ours,front_mu,plant_mu,692.141996,1.0499999523162842
ours,front_mu,plant_mu,692.207996,1.0499999523162842
ours,front_mu,plant_mu,692.273996,1.0499999523162842
ours,front_mu,plant_mu,692.306996,1.0499999523162842
ours,front_mu,plant_mu,692.339996,1.0499999523162842
ours,front_mu,plant_mu,692.405996,1.0499999523162842
ours,front_mu,plant_mu,692.471996,1.0499999523162842
ours,front_mu,plant_mu,692.504996,1.0499999523162842
ours,front_mu,plant_mu,692.537996,1.0499999523162842
ours,front_mu,plant_mu,692.570996,1.0499999523162842
ours,front_mu,plant_mu,692.603996,1.0499999523162842
ours,front_mu,plant_mu,692.669996,1.0499999523162842
ours,front_mu,plant_mu,692.702996,1.0499999523162842
ours,front_mu,plant_mu,692.735996,1.0499999523162842
ours,front_mu,plant_mu,692.801996,1.0499999523162842
ours,front_mu,plant_mu,692.966996,1.0499999523162842
ours,front_mu,plant_mu,693.131996,1.0499999523162842
ours,front_mu,plant_mu,693.296996,1.0499999523162842
ours,front_mu,plant_mu,693.461996,1.0499999523162842
ours,front_mu,plant_mu,693.626996,1.0499999523162842
ours,front_mu,plant_mu,693.791996,1.0499999523162842
ours,front_mu,plant_mu,693.956996,1.0499999523162842
ours,front_mu,plant_mu,694.121996,1.0499999523162842
ours,front_mu,plant_mu,694.286996,1.0499999523162842
ours,front_mu,plant_mu,694.451996,1.0499999523162842
ours,front_mu,plant_mu,694.484996,1.0499999523162842
ours,front_mu,plant_mu,694.517996,1.0499999523162842
ours,front_mu,plant_mu,694.550996,1.0499999523162842
ours,front_mu,plant_mu,694.616996,1.0499999523162842
ours,front_mu,plant_mu,694.682996,1.0499999523162842
ours,front_mu,plant_mu,694.748996,1.0499999523162842
ours,front_mu,plant_mu,694.814996,1.0499999523162842
ours,front_mu,plant_mu,694.847996,1.0499999523162842
ours,front_mu,plant_mu,694.880996,1.0499999523162842
ours,front_mu,plant_mu,694.946996,1.0499999523162842
ours,front_mu,plant_mu,695.012996,1.0499999523162842
ours,front_mu,plant_mu,695.078996,1.0499999523162842
ours,front_mu,plant_mu,695.144996,1.0499999523162842
ours,front_mu,plant_mu,695.210996,1.0499999523162842
ours,front_mu,plant_mu,695.276996,1.0499999523162842
ours,front_mu,plant_mu,695.342996,1.0499999523162842
ours,front_mu,plant_mu,695.408996,1.0499999523162842
ours,front_mu,plant_mu,695.474996,1.0499999523162842
ours,front_mu,plant_mu,695.540996,1.0499999523162842
ours,front_mu,plant_mu,695.573996,1.0499999523162842
ours,front_mu,plant_mu,695.606996,1.0499999523162842
ours,front_mu,plant_mu,695.672996,1.0499999523162842
ours,front_mu,plant_mu,695.738996,1.0499999523162842
ours,front_mu,plant_mu,695.771996,1.0499999523162842
ours,front_mu,plant_mu,695.804996,1.0499999523162842
ours,front_mu,plant_mu,695.870996,1.0499999523162842
ours,front_mu,plant_mu,695.936996,1.0499999523162842
ours,front_mu,plant_mu,695.969996,1.0499999523162842
ours,front_mu,plant_mu,696.002996,1.0499999523162842
ours,front_mu,plant_mu,696.068996,1.0499999523162842
ours,front_mu,plant_mu,696.134996,1.0499999523162842
ours,front_mu,plant_mu,696.200996,1.0499999523162842
ours,front_mu,plant_mu,696.266996,1.0499999523162842
ours,front_mu,plant_mu,696.332996,1.0499999523162842
ours,front_mu,plant_mu,696.398996,1.0499999523162842
ours,front_mu,plant_mu,696.464996,1.0499999523162842
ours,front_mu,plant_mu,696.530996,1.0499999523162842
ours,front_mu,plant_mu,696.596996,1.0499999523162842
ours,front_mu,plant_mu,696.662996,1.0499999523162842
ours,front_mu,plant_mu,696.728996,1.0499999523162842
ours,front_mu,plant_mu,696.794996,1.0499999523162842
ours,front_mu,plant_mu,696.860996,1.0499999523162842
ours,front_mu,plant_mu,696.893996,1.0499999523162842
ours,front_mu,plant_mu,696.926996,1.0499999523162842
ours,front_mu,plant_mu,696.992996,1.0499999523162842
ours,front_mu,plant_mu,697.058996,1.0499999523162842
ours,front_mu,plant_mu,697.091996,1.0499999523162842
ours,front_mu,plant_mu,697.124996,1.0499999523162842
ours,front_mu,plant_mu,697.190996,1.0499999523162842
ours,front_mu,plant_mu,697.256996,1.0499999523162842
ours,front_mu,plant_mu,697.289996,1.0499999523162842
ours,front_mu,plant_mu,697.322996,1.0499999523162842
ours,front_mu,plant_mu,697.388996,1.0499999523162842
ours,front_mu,plant_mu,697.454996,1.0499999523162842
ours,front_mu,plant_mu,697.520996,1.0499999523162842
ours,front_mu,plant_mu,697.586996,1.0499999523162842
ours,front_mu,plant_mu,697.652996,1.0499999523162842
ours,front_mu,plant_mu,697.718996,1.0499999523162842
ours,front_mu,plant_mu,697.784996,1.0499999523162842
ours,front_mu,plant_mu,697.850996,1.0499999523162842
ours,front_mu,plant_mu,697.916996,1.0499999523162842
ours,front_mu,plant_mu,697.982996,1.0499999523162842
ours,front_mu,plant_mu,698.048996,1.0499999523162842
ours,front_mu,plant_mu,698.114996,1.0499999523162842
ours,front_mu,plant_mu,698.180996,1.0499999523162842
ours,front_mu,plant_mu,698.213996,1.0499999523162842
ours,front_mu,plant_mu,698.246996,1.0499999523162842
ours,front_mu,plant_mu,698.312996,1.0499999523162842
ours,front_mu,plant_mu,698.378996,1.0499999523162842
ours,front_mu,plant_mu,698.411996,1.0499999523162842
ours,front_mu,plant_mu,698.444996,1.0499999523162842
ours,front_mu,plant_mu,698.510996,1.0499999523162842
ours,front_mu,plant_mu,698.576996,1.0499999523162842
ours,front_mu,plant_mu,698.609996,1.0499999523162842
ours,front_mu,plant_mu,698.642996,1.0499999523162842
ours,front_mu,plant_mu,698.708996,1.0499999523162842
ours,front_mu,plant_mu,698.774996,1.0499999523162842
ours,front_mu,plant_mu,698.840996,1.0499999523162842
ours,front_mu,plant_mu,698.906996,1.0499999523162842
ours,front_mu,plant_mu,698.972996,1.0499999523162842
ours,front_mu,plant_mu,699.005996,1.0499999523162842
ours,front_mu,plant_mu,699.038996,1.0499999523162842
ours,front_mu,plant_mu,699.104996,1.0499999523162842
ours,front_mu,plant_mu,699.170996,1.0499999523162842
ours,front_mu,plant_mu,699.203996,1.0499999523162842
ours,front_mu,plant_mu,699.236996,1.0499999523162842
ours,front_mu,plant_mu,699.302996,1.0499999523162842
ours,front_mu,plant_mu,699.368996,1.0499999523162842
ours,front_mu,plant_mu,699.401996,1.0499999523162842
ours,front_mu,plant_mu,699.434996,1.0499999523162842
ours,front_mu,plant_mu,699.500996,1.0499999523162842
ours,front_mu,plant_mu,699.533996,1.0499999523162842
ours,front_mu,plant_mu,699.566996,1.0499999523162842
ours,front_mu,plant_mu,699.599996,1.0499999523162842
ours,front_mu,plant_mu,699.632996,1.0499999523162842
ours,front_mu,plant_mu,699.698996,1.0499999523162842
ours,front_mu,plant_mu,699.731996,1.0499999523162842
ours,front_mu,plant_mu,699.764996,1.0499999523162842
ours,front_mu,plant_mu,699.896996,1.0499999523162842
ours,front_mu,plant_mu,699.929996,1.0499999523162842
ours,front_mu,plant_mu,699.962996,1.0499999523162842
ours,front_mu,plant_mu,700.028996,1.0499999523162842
ours,front_mu,plant_mu,700.094996,1.0499999523162842
ours,front_mu,plant_mu,700.127996,1.0499999523162842
ours,front_mu,plant_mu,700.160996,1.0499999523162842
ours,front_mu,plant_mu,700.226996,1.0499999523162842
ours,front_mu,plant_mu,700.292996,1.0499999523162842
ours,front_mu,plant_mu,700.325996,1.0499999523162842
ours,front_mu,plant_mu,700.358996,1.0499999523162842
ours,front_mu,plant_mu,700.424996,1.0499999523162842
ours,front_mu,plant_mu,700.490996,1.0499999523162842
ours,front_mu,plant_mu,700.556996,1.0499999523162842
ours,front_mu,plant_mu,700.622996,1.0499999523162842
ours,front_mu,plant_mu,700.688996,1.0499999523162842
ours,front_mu,plant_mu,700.754996,1.0499999523162842
ours,front_mu,plant_mu,700.820996,1.0499999523162842
ours,front_mu,plant_mu,700.853996,1.0499999523162842
ours,front_mu,plant_mu,700.886996,1.0499999523162842
ours,front_mu,plant_mu,700.952996,1.0499999523162842
ours,front_mu,plant_mu,701.018996,1.0499999523162842
ours,front_mu,plant_mu,701.051996,1.0499999523162842
ours,front_mu,plant_mu,701.084996,1.0499999523162842
ours,front_mu,plant_mu,701.150996,1.0499999523162842
ours,front_mu,plant_mu,701.216996,1.0499999523162842
ours,front_mu,plant_mu,701.249996,1.0499999523162842
ours,front_mu,plant_mu,701.282996,1.0499999523162842
ours,front_mu,plant_mu,701.315996,1.0499999523162842
ours,front_mu,plant_mu,701.348996,1.0499999523162842
ours,front_mu,plant_mu,701.414996,1.0499999523162842
ours,front_mu,plant_mu,701.447996,1.0499999523162842
ours,front_mu,plant_mu,701.480996,1.0499999523162842
ours,front_mu,plant_mu,701.513996,1.0499999523162842
ours,front_mu,plant_mu,701.546996,1.0499999523162842
ours,front_mu,plant_mu,701.612996,1.0499999523162842
ours,front_mu,plant_mu,701.645996,1.0499999523162842
ours,front_mu,plant_mu,701.678996,1.0499999523162842
ours,front_mu,plant_mu,701.744996,1.0499999523162842
ours,front_mu,plant_mu,701.810996,1.0499999523162842
ours,front_mu,plant_mu,701.843996,1.0499999523162842
ours,front_mu,plant_mu,701.876996,1.0499999523162842
ours,front_mu,plant_mu,701.942996,1.0499999523162842
ours,front_mu,plant_mu,702.008996,1.0499999523162842
ours,front_mu,plant_mu,702.041996,1.0499999523162842
ours,front_mu,plant_mu,702.074996,1.0499999523162842
ours,front_mu,plant_mu,702.140996,1.0499999523162842
ours,front_mu,plant_mu,702.173996,1.0499999523162842
ours,front_mu,plant_mu,702.206996,1.0499999523162842
ours,front_mu,plant_mu,702.272996,1.0499999523162842
ours,front_mu,plant_mu,702.338996,1.0499999523162842
ours,front_mu,plant_mu,702.371996,1.0499999523162842
ours,front_mu,plant_mu,702.404996,1.0499999523162842
ours,front_mu,plant_mu,702.470996,1.0499999523162842
ours,front_mu,plant_mu,702.536996,1.0499999523162842
ours,front_mu,plant_mu,702.569996,1.0499999523162842
ours,front_mu,plant_mu,702.602996,1.0499999523162842
ours,front_mu,plant_mu,702.668996,1.0499999523162842
ours,front_mu,plant_mu,702.734996,1.0499999523162842
ours,front_mu,plant_mu,702.767996,1.0499999523162842
ours,front_mu,plant_mu,702.800996,1.0499999523162842
ours,front_mu,plant_mu,702.866996,1.0499999523162842
ours,front_mu,plant_mu,702.932996,1.0499999523162842
ours,front_mu,plant_mu,702.965996,1.0499999523162842
ours,front_mu,plant_mu,702.998996,1.0499999523162842
ours,front_mu,plant_mu,703.064996,1.0499999523162842
ours,front_mu,plant_mu,703.163996,1.0499999523162842
ours,front_mu,plant_mu,703.196996,1.0499999523162842
ours,front_mu,plant_mu,703.262996,1.0499999523162842
ours,front_mu,plant_mu,703.328996,1.0499999523162842
ours,front_mu,plant_mu,703.394996,1.0499999523162842
ours,front_mu,plant_mu,703.460996,1.0499999523162842
ours,front_mu,plant_mu,703.493996,1.0499999523162842
ours,front_mu,plant_mu,703.526996,1.0499999523162842
ours,front_mu,plant_mu,703.559996,1.0499999523162842
ours,front_mu,plant_mu,703.592996,1.0499999523162842
ours,front_mu,plant_mu,703.691996,1.0499999523162842
ours,front_mu,plant_mu,703.757996,1.0499999523162842
ours,front_mu,plant_mu,703.922996,1.0499999523162842
ours,front_mu,plant_mu,704.087996,1.0499999523162842
ours,front_mu,plant_mu,704.186996,1.0499999523162842
ours,front_mu,plant_mu,704.252996,1.0499999523162842
ours,front_mu,plant_mu,704.285996,1.0499999523162842
ours,front_mu,plant_mu,704.351996,1.0499999523162842
ours,front_mu,plant_mu,704.417996,1.0499999523162842
ours,front_mu,plant_mu,704.582996,1.0499999523162842
ours,front_mu,plant_mu,704.747996,1.0499999523162842
ours,front_mu,plant_mu,704.912996,1.0499999523162842
ours,front_mu,plant_mu,705.077996,1.0499999523162842
ours,front_mu,plant_mu,705.242996,1.0499999523162842
ours,front_mu,plant_mu,705.407996,1.0499999523162842
ours,front_mu,plant_mu,705.572996,1.0499999523162842
ours,front_mu,plant_mu,705.737996,1.0499999523162842
ours,front_mu,plant_mu,705.902996,1.0499999523162842
ours,front_mu,plant_mu,706.067996,1.0499999523162842
ours,front_mu,plant_mu,706.232996,1.0499999523162842
ours,front_mu,plant_mu,706.397996,1.0499999523162842
ours,front_mu,plant_mu,706.562996,1.0499999523162842
ours,front_mu,plant_mu,706.727996,1.0499999523162842
ours,front_mu,plant_mu,706.892996,1.0499999523162842
ours,front_mu,plant_mu,707.057996,1.0499999523162842
ours,front_mu,plant_mu,707.222996,1.0499999523162842
ours,front_mu,plant_mu,707.387996,1.0499999523162842
ours,front_mu,plant_mu,707.552996,1.0499999523162842
ours,front_mu,plant_mu,707.717996,1.0499999523162842
ours,front_mu,plant_mu,707.882996,1.0499999523162842
ours,front_mu,plant_mu,708.047996,1.0499999523162842
ours,front_mu,plant_mu,708.212996,1.0499999523162842
ours,front_mu,plant_mu,708.377996,1.0499999523162842
ours,front_mu,plant_mu,708.542996,1.0499999523162842
ours,front_mu,plant_mu,708.707996,1.0499999523162842
ours,front_mu,plant_mu,708.872996,1.0499999523162842
ours,front_mu,plant_mu,709.037996,1.0499999523162842
ours,front_mu,plant_mu,709.202996,1.0499999523162842
ours,front_mu,plant_mu,709.367996,1.0499999523162842
ours,front_mu,plant_mu,709.532996,1.0499999523162842
ours,front_mu,plant_mu,709.697996,1.0499999523162842
ours,front_mu,plant_mu,709.862996,1.0499999523162842
ours,front_mu,plant_mu,710.027996,1.0499999523162842
ours,front_mu,plant_mu,710.192996,1.0499999523162842
ours,front_mu,plant_mu,710.357996,1.0499999523162842
ours,front_mu,plant_mu,710.522996,1.0499999523162842
ours,front_mu,plant_mu,710.687996,1.0499999523162842
ours,front_mu,plant_mu,710.852996,1.0499999523162842
ours,front_mu,plant_mu,711.017996,1.0499999523162842
ours,front_mu,plant_mu,711.182996,1.0499999523162842
ours,front_mu,plant_mu,711.347996,1.0499999523162842
ours,front_mu,plant_mu,711.512996,1.0499999523162842
ours,front_mu,plant_mu,711.677996,1.0499999523162842
ours,front_mu,plant_mu,711.842996,1.0499999523162842
ours,front_mu,plant_mu,712.007996,1.0499999523162842
ours,front_mu,plant_mu,712.172996,1.0499999523162842
ours,front_mu,plant_mu,712.337996,1.0499999523162842
ours,front_mu,plant_mu,712.502996,1.0499999523162842
ours,front_mu,plant_mu,712.667996,1.0499999523162842
ours,front_mu,plant_mu,712.832996,1.0499999523162842
ours,front_mu,plant_mu,712.997996,1.0499999523162842
ours,front_mu,plant_mu,713.162996,1.0499999523162842
ours,front_mu,plant_mu,713.327996,1.0499999523162842
ours,front_mu,plant_mu,713.492996,1.0499999523162842
ours,front_mu,plant_mu,713.657996,1.0499999523162842
ours,front_mu,plant_mu,713.822996,1.0499999523162842
ours,front_mu,plant_mu,713.987996,1.0499999523162842
ours,front_mu,plant_mu,714.152996,1.0499999523162842
ours,front_mu,plant_mu,714.317996,1.0499999523162842
ours,front_mu,plant_mu,714.482996,1.0499999523162842
ours,front_mu,plant_mu,714.647996,1.0499999523162842
ours,front_mu,plant_mu,714.812996,1.0499999523162842
ours,front_mu,plant_mu,714.977996,1.0499999523162842
ours,front_mu,plant_mu,715.142996,1.0499999523162842
ours,front_mu,plant_mu,715.307996,1.0499999523162842
ours,front_mu,plant_mu,715.472996,1.0499999523162842
ours,front_mu,plant_mu,715.637996,1.0499999523162842
ours,front_mu,plant_mu,715.802996,1.0499999523162842
ours,front_mu,plant_mu,715.967996,1.0499999523162842
ours,front_mu,plant_mu,716.132996,1.0499999523162842
ours,front_mu,plant_mu,716.297996,1.0499999523162842
ours,front_mu,plant_mu,716.462996,1.0499999523162842
ours,front_mu,plant_mu,716.627996,1.0499999523162842
ours,front_mu,plant_mu,716.792996,1.0499999523162842
ours,front_mu,plant_mu,716.957996,1.0499999523162842
ours,front_mu,plant_mu,717.122996,1.0499999523162842
ours,front_mu,plant_mu,717.287996,1.0499999523162842
ours,front_mu,plant_mu,717.452996,1.0499999523162842
ours,front_mu,plant_mu,717.617996,1.0499999523162842
ours,front_mu,plant_mu,717.782996,1.0499999523162842
ours,front_mu,plant_mu,717.947996,1.0499999523162842
ours,front_mu,plant_mu,718.112996,1.0499999523162842
ours,front_mu,plant_mu,718.277996,1.0499999523162842
ours,front_mu,plant_mu,718.442996,1.0499999523162842
ours,front_mu,plant_mu,718.607996,1.0499999523162842
ours,front_mu,plant_mu,718.772996,1.0499999523162842
ours,front_mu,plant_mu,718.937996,1.0499999523162842
ours,front_mu,plant_mu,719.102996,1.0499999523162842
ours,front_mu,plant_mu,719.267996,1.0499999523162842
ours,front_mu,plant_mu,719.432996,1.0499999523162842
ours,front_mu,plant_mu,719.597996,1.0499999523162842
ours,front_mu,plant_mu,719.762996,1.0499999523162842
ours,front_mu,plant_mu,719.927996,1.0499999523162842
ours,front_mu,plant_mu,720.092996,1.0499999523162842
ours,front_mu,plant_mu,720.257996,1.0499999523162842
ours,front_mu,plant_mu,720.422996,1.0499999523162842
ours,front_mu,plant_mu,720.587996,1.0499999523162842
ours,front_mu,plant_mu,720.752996,1.0499999523162842
ours,front_mu,plant_mu,720.917996,1.0499999523162842
ours,front_mu,plant_mu,721.082996,1.0499999523162842
ours,front_mu,plant_mu,721.247996,1.0499999523162842
ours,front_mu,plant_mu,721.412996,1.0499999523162842
ours,front_mu,plant_mu,721.577996,1.0499999523162842
ours,front_mu,plant_mu,721.742996,1.0499999523162842
ours,front_mu,plant_mu,721.907996,1.0499999523162842
ours,front_mu,plant_mu,722.072996,1.0499999523162842
ours,front_mu,plant_mu,722.237996,1.0499999523162842
ours,front_mu,plant_mu,722.402996,1.0499999523162842
ours,front_mu,plant_mu,722.567996,1.0499999523162842
ours,front_mu,plant_mu,722.732996,1.0499999523162842
ours,front_mu,plant_mu,722.897996,1.0499999523162842
ours,front_mu,plant_mu,723.062996,1.0499999523162842
ours,front_mu,plant_mu,723.227996,1.0499999523162842
ours,front_mu,plant_mu,723.392996,1.0499999523162842
ours,front_mu,plant_mu,723.557996,1.0499999523162842
ours,front_mu,plant_mu,723.722996,1.0499999523162842
ours,front_mu,plant_mu,723.887996,1.0499999523162842
ours,front_mu,plant_mu,724.052996,1.0499999523162842
ours,front_mu,plant_mu,724.217996,1.0499999523162842
ours,front_mu,plant_mu,724.382996,1.0499999523162842
ours,front_mu,plant_mu,724.547996,1.0499999523162842
ours,front_mu,plant_mu,724.712996,1.0499999523162842
ours,front_mu,plant_mu,724.877996,1.0499999523162842
ours,front_mu,plant_mu,725.042996,1.0499999523162842
ours,front_mu,plant_mu,725.207996,1.0499999523162842
