scenario,signal,series,t_s,value
Baseline-NN-MSE,front_sum_fy,ground_truth,380.984998,-0.782467395067215
Baseline-NN-MSE,front_sum_fy,ground_truth,381.050998,-0.7419693171977997
Baseline-NN-MSE,front_sum_fy,ground_truth,381.182998,-0.22043875604867935
Baseline-NN-MSE,front_sum_fy,ground_truth,381.248998,-0.1421259641647339
Baseline-NN-MSE,front_sum_fy,ground_truth,381.380998,2.2003533840179443
Baseline-NN-MSE,front_sum_fy,ground_truth,381.446998,1.8373246788978577
Baseline-NN-MSE,front_sum_fy,ground_truth,381.578998,5.157817602157593
Baseline-NN-MSE,front_sum_fy,ground_truth,381.710998,2.544668436050415
Baseline-NN-MSE,front_sum_fy,ground_truth,381.842998,6.367576837539673
Baseline-NN-MSE,front_sum_fy,ground_truth,381.974998,10.63252067565918
Baseline-NN-MSE,front_sum_fy,ground_truth,382.106998,7.075471639633179
Baseline-NN-MSE,front_sum_fy,ground_truth,382.238998,9.731873989105225
Baseline-NN-MSE,front_sum_fy,ground_truth,382.337998,10.475078582763672
Baseline-NN-MSE,front_sum_fy,ground_truth,382.436998,12.996522426605225
Baseline-NN-MSE,front_sum_fy,ground_truth,382.535998,11.030210494995117
Baseline-NN-MSE,front_sum_fy,ground_truth,382.634998,12.872545719146729
Baseline-NN-MSE,front_sum_fy,ground_truth,382.733998,14.484781265258789
Baseline-NN-MSE,front_sum_fy,ground_truth,382.832998,14.602404117584229
Baseline-NN-MSE,front_sum_fy,ground_truth,382.964998,13.696153163909912
Baseline-NN-MSE,front_sum_fy,ground_truth,383.096998,14.199507236480713
Baseline-NN-MSE,front_sum_fy,ground_truth,383.228998,11.43839406967163
Baseline-NN-MSE,front_sum_fy,ground_truth,383.360998,7.9191954135894775
Baseline-NN-MSE,front_sum_fy,ground_truth,383.492998,6.125232696533203
Baseline-NN-MSE,front_sum_fy,ground_truth,383.624998,0.5601348876953125
Baseline-NN-MSE,front_sum_fy,ground_truth,383.690998,-0.024421709589660168
Baseline-NN-MSE,front_sum_fy,ground_truth,383.822998,-0.7826709151268005
Baseline-NN-MSE,front_sum_fy,ground_truth,383.888998,-1.504442811012268
Baseline-NN-MSE,front_sum_fy,ground_truth,384.020998,-7.783742189407349
Baseline-NN-MSE,front_sum_fy,ground_truth,384.086998,-7.428982496261597
Baseline-NN-MSE,front_sum_fy,ground_truth,384.218998,-7.485124588012695
Baseline-NN-MSE,front_sum_fy,ground_truth,384.350998,-4.828356027603149
Baseline-NN-MSE,front_sum_fy,ground_truth,384.482998,-6.909096956253052
Baseline-NN-MSE,front_sum_fy,ground_truth,384.614998,-3.7559244632720947
Baseline-NN-MSE,front_sum_fy,ground_truth,384.746998,-3.587555170059204
Baseline-NN-MSE,front_sum_fy,ground_truth,384.878998,0.2838672995567322
Baseline-NN-MSE,front_sum_fy,ground_truth,384.977998,0.9949224293231964
Baseline-NN-MSE,front_sum_fy,ground_truth,385.076998,2.829228401184082
Baseline-NN-MSE,front_sum_fy,ground_truth,385.175998,5.719611167907715
Baseline-NN-MSE,front_sum_fy,ground_truth,385.274998,0.8631772100925446
Baseline-NN-MSE,front_sum_fy,ground_truth,385.373998,0.8550392091274261
Baseline-NN-MSE,front_sum_fy,ground_truth,385.472998,-1.983499526977539
Baseline-NN-MSE,front_sum_fy,ground_truth,385.604998,-5.093404293060303
Baseline-NN-MSE,front_sum_fy,ground_truth,385.736998,-4.376501083374023
Baseline-NN-MSE,front_sum_fy,ground_truth,385.868998,-5.209663391113281
Baseline-NN-MSE,front_sum_fy,ground_truth,386.000998,-4.24369215965271
Baseline-NN-MSE,front_sum_fy,ground_truth,386.132998,-1.6322131752967834
Baseline-NN-MSE,front_sum_fy,ground_truth,386.264998,0.9432465732097626
Baseline-NN-MSE,front_sum_fy,ground_truth,386.330998,1.1835381984710693
Baseline-NN-MSE,front_sum_fy,ground_truth,386.462998,2.825289011001587
Baseline-NN-MSE,front_sum_fy,ground_truth,386.528998,4.744691371917725
Baseline-NN-MSE,front_sum_fy,ground_truth,386.660998,4.333515167236328
Baseline-NN-MSE,front_sum_fy,ground_truth,386.726998,3.8859790563583374
Baseline-NN-MSE,front_sum_fy,ground_truth,386.858998,3.0899369716644287
Baseline-NN-MSE,front_sum_fy,ground_truth,386.990998,4.468235492706299
Baseline-NN-MSE,front_sum_fy,ground_truth,387.089998,0.7954541742801666
Baseline-NN-MSE,front_sum_fy,ground_truth,387.353998,-11.388487815856934
Baseline-NN-MSE,front_sum_fy,ground_truth,387.683998,-11.95514726638794
Baseline-NN-MSE,front_sum_fy,ground_truth,388.013998,-9.243627071380615
Baseline-NN-MSE,front_sum_fy,ground_truth,388.343998,-6.634130954742432
Baseline-NN-MSE,front_sum_fy,ground_truth,388.673998,-6.991575241088867
Baseline-NN-MSE,front_sum_fy,ground_truth,389.003998,-9.069341659545898
Baseline-NN-MSE,front_sum_fy,ground_truth,389.201998,-8.155069828033447
Baseline-NN-MSE,front_sum_fy,ground_truth,389.267998,-7.034613847732544
Baseline-NN-MSE,front_sum_fy,ground_truth,389.366998,-9.708541870117188
Baseline-NN-MSE,front_sum_fy,ground_truth,389.432998,-11.328193664550781
Baseline-NN-MSE,front_sum_fy,ground_truth,389.564998,-16.301998138427734
Baseline-NN-MSE,front_sum_fy,ground_truth,389.663998,-14.652897357940674
Baseline-NN-MSE,front_sum_fy,ground_truth,389.993998,-18.522567749023438
Baseline-NN-MSE,front_sum_fy,ground_truth,390.323998,-15.981266498565674
Baseline-NN-MSE,front_sum_fy,ground_truth,390.653998,-12.024839878082275
Baseline-NN-MSE,front_sum_fy,ground_truth,390.983998,-3.81021249294281
Baseline-NN-MSE,front_sum_fy,ground_truth,391.247998,-2.66106116771698
Baseline-NN-MSE,front_sum_fy,ground_truth,391.346998,-5.468505620956421
Baseline-NN-MSE,front_sum_fy,ground_truth,391.445998,-4.998896360397339
Baseline-NN-MSE,front_sum_fy,ground_truth,391.511998,-6.146058559417725
Baseline-NN-MSE,front_sum_fy,ground_truth,391.643998,-8.06533694267273
Baseline-NN-MSE,front_sum_fy,ground_truth,391.709998,-9.360868453979492
Baseline-NN-MSE,front_sum_fy,ground_truth,391.775998,-10.120433330535889
Baseline-NN-MSE,front_sum_fy,ground_truth,391.940998,-12.678192138671875
Baseline-NN-MSE,front_sum_fy,ground_truth,392.270998,-16.109305381774902
Baseline-NN-MSE,front_sum_fy,ground_truth,392.600998,-14.791004657745361
Baseline-NN-MSE,front_sum_fy,ground_truth,392.798998,-15.031846046447754
Baseline-NN-MSE,front_sum_fy,ground_truth,392.864998,-15.451053142547607
Baseline-NN-MSE,front_sum_fy,ground_truth,393.095998,-15.117024421691895
Baseline-NN-MSE,front_sum_fy,ground_truth,393.425998,-17.42056369781494
Baseline-NN-MSE,front_sum_fy,ground_truth,393.722998,-16.0194354057312
Baseline-NN-MSE,front_sum_fy,ground_truth,393.821998,-14.939825534820557
Baseline-NN-MSE,front_sum_fy,ground_truth,393.920998,-13.526058197021484
Baseline-NN-MSE,front_sum_fy,ground_truth,393.986998,-14.164176940917969
Baseline-NN-MSE,front_sum_fy,ground_truth,394.052998,-14.754926681518555
Baseline-NN-MSE,front_sum_fy,ground_truth,394.151998,-15.716943740844727
Baseline-NN-MSE,front_sum_fy,ground_truth,394.217998,-15.03166151046753
Baseline-NN-MSE,front_sum_fy,ground_truth,394.316998,-15.119060516357422
Baseline-NN-MSE,front_sum_fy,ground_truth,394.415998,-15.854186058044434
Baseline-NN-MSE,front_sum_fy,ground_truth,394.514998,-15.756534576416016
Baseline-NN-MSE,front_sum_fy,ground_truth,394.580998,-16.59076690673828
Baseline-NN-MSE,front_sum_fy,ground_truth,394.712998,-16.671006202697754
Baseline-NN-MSE,front_sum_fy,ground_truth,394.844998,-16.40867328643799
Baseline-NN-MSE,front_sum_fy,ground_truth,394.976998,-16.48326873779297
Baseline-NN-MSE,front_sum_fy,ground_truth,395.108998,-16.86224365234375
Baseline-NN-MSE,front_sum_fy,ground_truth,395.240998,-18.90554904937744
Baseline-NN-MSE,front_sum_fy,ground_truth,395.306998,-17.871289253234863
Baseline-NN-MSE,front_sum_fy,ground_truth,395.438998,-16.21555471420288
Baseline-NN-MSE,front_sum_fy,ground_truth,395.504998,-18.444283485412598
Baseline-NN-MSE,front_sum_fy,ground_truth,395.636998,-17.446566581726074
Baseline-NN-MSE,front_sum_fy,ground_truth,395.702998,-18.308738708496094
Baseline-NN-MSE,front_sum_fy,ground_truth,395.834998,-19.040000915527344
Baseline-NN-MSE,front_sum_fy,ground_truth,395.900998,-19.809728622436523
Baseline-NN-MSE,front_sum_fy,ground_truth,396.032998,-13.394516468048096
Baseline-NN-MSE,front_sum_fy,ground_truth,396.164998,-19.537809371948242
Baseline-NN-MSE,front_sum_fy,ground_truth,396.296998,-20.76575469970703
Baseline-NN-MSE,front_sum_fy,ground_truth,396.428998,-20.161436080932617
Baseline-NN-MSE,front_sum_fy,ground_truth,396.560998,-21.059910774230957
Baseline-NN-MSE,front_sum_fy,ground_truth,396.626998,-19.899800300598145
Baseline-NN-MSE,front_sum_fy,ground_truth,396.758998,-17.68975257873535
Baseline-NN-MSE,front_sum_fy,ground_truth,396.824998,-19.164541244506836
Baseline-NN-MSE,front_sum_fy,ground_truth,396.956998,-17.54647159576416
Baseline-NN-MSE,front_sum_fy,ground_truth,397.022998,-19.44748020172119
Baseline-NN-MSE,front_sum_fy,ground_truth,397.154998,-12.18878698348999
Baseline-NN-MSE,front_sum_fy,ground_truth,397.220998,-14.166368007659912
Baseline-NN-MSE,front_sum_fy,ground_truth,397.352998,-16.572572708129883
Baseline-NN-MSE,front_sum_fy,ground_truth,397.484998,-14.489137649536133
Baseline-NN-MSE,front_sum_fy,ground_truth,397.616998,-14.404507160186768
Baseline-NN-MSE,front_sum_fy,ground_truth,397.748998,-17.645641326904297
Baseline-NN-MSE,front_sum_fy,ground_truth,397.880998,-18.42415428161621
Baseline-NN-MSE,front_sum_fy,ground_truth,397.946998,-17.97524929046631
Baseline-NN-MSE,front_sum_fy,ground_truth,398.078998,-18.364319801330566
Baseline-NN-MSE,front_sum_fy,ground_truth,398.144998,-14.667448997497559
Baseline-NN-MSE,front_sum_fy,ground_truth,398.276998,-21.43398952484131
Baseline-NN-MSE,front_sum_fy,ground_truth,398.342998,-21.984509468078613
Baseline-NN-MSE,front_sum_fy,ground_truth,398.474998,-22.600579261779785
Baseline-NN-MSE,front_sum_fy,ground_truth,398.540998,-22.709917068481445
Baseline-NN-MSE,front_sum_fy,ground_truth,398.672998,-29.080568313598633
Baseline-NN-MSE,front_sum_fy,ground_truth,398.738998,-24.463462829589844
Baseline-NN-MSE,front_sum_fy,ground_truth,398.870998,-28.978275299072266
Baseline-NN-MSE,front_sum_fy,ground_truth,398.936998,-27.83203125
Baseline-NN-MSE,front_sum_fy,ground_truth,399.101998,-29.44362735748291
Baseline-NN-MSE,front_sum_fy,ground_truth,399.431998,-27.725717544555664
Baseline-NN-MSE,front_sum_fy,ground_truth,399.761998,-33.71969413757324
Baseline-NN-MSE,front_sum_fy,ground_truth,400.091998,-39.91494369506836
Baseline-NN-MSE,front_sum_fy,ground_truth,400.421998,-45.37094306945801
Baseline-NN-MSE,front_sum_fy,ground_truth,400.751998,-43.27606010437012
Baseline-NN-MSE,front_sum_fy,ground_truth,400.982998,-42.7712345123291
Baseline-NN-MSE,front_sum_fy,ground_truth,401.081998,-44.191734313964844
Baseline-NN-MSE,front_sum_fy,ground_truth,401.147998,-40.77910041809082
Baseline-NN-MSE,front_sum_fy,ground_truth,401.279998,-43.38851737976074
Baseline-NN-MSE,front_sum_fy,ground_truth,401.345998,-43.515546798706055
Baseline-NN-MSE,front_sum_fy,ground_truth,401.444998,-45.00487518310547
Baseline-NN-MSE,front_sum_fy,ground_truth,401.543998,-46.95032501220703
Baseline-NN-MSE,front_sum_fy,ground_truth,401.642998,-46.609601974487305
Baseline-NN-MSE,front_sum_fy,ground_truth,401.741998,-44.76211738586426
Baseline-NN-MSE,front_sum_fy,ground_truth,401.840998,-47.73220634460449
Baseline-NN-MSE,front_sum_fy,ground_truth,401.939998,-48.924869537353516
Baseline-NN-MSE,front_sum_fy,ground_truth,402.038998,-48.11618232727051
Baseline-NN-MSE,front_sum_fy,ground_truth,402.137998,-50.02663612365723
Baseline-NN-MSE,front_sum_fy,ground_truth,402.269998,-54.59768104553223
Baseline-NN-MSE,front_sum_fy,ground_truth,402.401998,-54.21763038635254
Baseline-NN-MSE,front_sum_fy,ground_truth,402.533998,-58.125892639160156
Baseline-NN-MSE,front_sum_fy,ground_truth,402.665998,-63.40714073181152
Baseline-NN-MSE,front_sum_fy,ground_truth,402.764998,-61.836490631103516
Baseline-NN-MSE,front_sum_fy,ground_truth,402.863998,-62.35614776611328
Baseline-NN-MSE,front_sum_fy,ground_truth,402.962998,-63.87683868408203
Baseline-NN-MSE,front_sum_fy,ground_truth,403.061998,-73.75371170043945
Baseline-NN-MSE,front_sum_fy,ground_truth,403.160998,-79.83610916137695
Baseline-NN-MSE,front_sum_fy,ground_truth,403.259998,-77.78197860717773
Baseline-NN-MSE,front_sum_fy,ground_truth,403.358998,-80.39324951171875
Baseline-NN-MSE,front_sum_fy,ground_truth,403.457998,-82.30913162231445
Baseline-NN-MSE,front_sum_fy,ground_truth,403.556998,-88.48032760620117
Baseline-NN-MSE,front_sum_fy,ground_truth,403.655998,-91.40721130371094
Baseline-NN-MSE,front_sum_fy,ground_truth,403.754998,-98.04768753051758
Baseline-NN-MSE,front_sum_fy,ground_truth,403.853998,-97.03696823120117
Baseline-NN-MSE,front_sum_fy,ground_truth,403.985998,-101.22377395629883
Baseline-NN-MSE,front_sum_fy,ground_truth,404.084998,-108.30939865112305
Baseline-NN-MSE,front_sum_fy,ground_truth,404.183998,-113.57699203491211
Baseline-NN-MSE,front_sum_fy,ground_truth,404.282998,-105.73081970214844
Baseline-NN-MSE,front_sum_fy,ground_truth,404.381998,-107.34859848022461
Baseline-NN-MSE,front_sum_fy,ground_truth,404.480998,-108.79437637329102
Baseline-NN-MSE,front_sum_fy,ground_truth,404.579998,-108.79437255859375
Baseline-NN-MSE,front_sum_fy,ground_truth,404.678998,-107.17079544067383
Baseline-NN-MSE,front_sum_fy,ground_truth,404.777998,-101.7949333190918
Baseline-NN-MSE,front_sum_fy,ground_truth,404.876998,-96.21416473388672
Baseline-NN-MSE,front_sum_fy,ground_truth,404.975998,-102.57875442504883
Baseline-NN-MSE,front_sum_fy,ground_truth,405.107998,-82.91088104248047
Baseline-NN-MSE,front_sum_fy,ground_truth,405.239998,-71.81083297729492
Baseline-NN-MSE,front_sum_fy,ground_truth,405.371998,-73.59719848632812
Baseline-NN-MSE,front_sum_fy,ground_truth,405.437998,-70.59819030761719
Baseline-NN-MSE,front_sum_fy,ground_truth,405.569998,-89.30110549926758
Baseline-NN-MSE,front_sum_fy,ground_truth,405.635998,-95.83451843261719
Baseline-NN-MSE,front_sum_fy,ground_truth,405.767998,-128.7461166381836
Baseline-NN-MSE,front_sum_fy,ground_truth,405.833998,-131.86929321289062
Baseline-NN-MSE,front_sum_fy,ground_truth,405.965998,-171.0757293701172
Baseline-NN-MSE,front_sum_fy,ground_truth,406.031998,-181.9841766357422
Baseline-NN-MSE,front_sum_fy,ground_truth,406.163998,-208.74131774902344
Baseline-NN-MSE,front_sum_fy,ground_truth,406.229998,-215.66407775878906
Baseline-NN-MSE,front_sum_fy,ground_truth,406.361998,-225.18829345703125
Baseline-NN-MSE,front_sum_fy,ground_truth,406.493998,-230.5899429321289
Baseline-NN-MSE,front_sum_fy,ground_truth,406.625998,-222.21654510498047
Baseline-NN-MSE,front_sum_fy,ground_truth,406.724998,-215.00399780273438
Baseline-NN-MSE,front_sum_fy,ground_truth,406.823998,-207.2674331665039
Baseline-NN-MSE,front_sum_fy,ground_truth,406.922998,-197.1253662109375
Baseline-NN-MSE,front_sum_fy,ground_truth,407.021998,-185.64796447753906
Baseline-NN-MSE,front_sum_fy,ground_truth,407.120998,-182.8038101196289
Baseline-NN-MSE,front_sum_fy,ground_truth,407.219998,-176.11174774169922
Baseline-NN-MSE,front_sum_fy,ground_truth,407.318998,-163.5522918701172
Baseline-NN-MSE,front_sum_fy,ground_truth,407.417998,-173.54395294189453
Baseline-NN-MSE,front_sum_fy,ground_truth,407.549998,-198.92185974121094
Baseline-NN-MSE,front_sum_fy,ground_truth,407.681998,-214.54009246826172
Baseline-NN-MSE,front_sum_fy,ground_truth,407.813998,-213.43868255615234
Baseline-NN-MSE,front_sum_fy,ground_truth,407.945998,-236.06250762939453
Baseline-NN-MSE,front_sum_fy,ground_truth,408.044998,-244.70580291748047
Baseline-NN-MSE,front_sum_fy,ground_truth,408.143998,-273.440185546875
Baseline-NN-MSE,front_sum_fy,ground_truth,408.242998,-280.33729553222656
Baseline-NN-MSE,front_sum_fy,ground_truth,408.341998,-297.0363311767578
Baseline-NN-MSE,front_sum_fy,ground_truth,408.440998,-313.2018585205078
Baseline-NN-MSE,front_sum_fy,ground_truth,408.539998,-331.47943115234375
Baseline-NN-MSE,front_sum_fy,ground_truth,408.638998,-328.62477111816406
Baseline-NN-MSE,front_sum_fy,ground_truth,408.737998,-349.8437042236328
Baseline-NN-MSE,front_sum_fy,ground_truth,408.869998,-357.42803955078125
Baseline-NN-MSE,front_sum_fy,ground_truth,409.001998,-373.2041778564453
Baseline-NN-MSE,front_sum_fy,ground_truth,409.133998,-378.99998474121094
Baseline-NN-MSE,front_sum_fy,ground_truth,409.331998,-376.21702575683594
Baseline-NN-MSE,front_sum_fy,ground_truth,409.397998,-373.4146728515625
Baseline-NN-MSE,front_sum_fy,ground_truth,409.529998,-371.7366485595703
Baseline-NN-MSE,front_sum_fy,ground_truth,409.661998,-368.1726989746094
Baseline-NN-MSE,front_sum_fy,ground_truth,409.760998,-380.5922088623047
Baseline-NN-MSE,front_sum_fy,ground_truth,409.859998,-394.8183135986328
Baseline-NN-MSE,front_sum_fy,ground_truth,409.991998,-429.47381591796875
Baseline-NN-MSE,front_sum_fy,ground_truth,410.189998,-490.40077209472656
Baseline-NN-MSE,front_sum_fy,ground_truth,410.321998,-574.0223388671875
Baseline-NN-MSE,front_sum_fy,ground_truth,410.453998,-587.2129821777344
Baseline-NN-MSE,front_sum_fy,ground_truth,410.585998,-580.5778503417969
Baseline-NN-MSE,front_sum_fy,ground_truth,410.684998,-595.2420349121094
Baseline-NN-MSE,front_sum_fy,ground_truth,410.783998,-591.3827209472656
Baseline-NN-MSE,front_sum_fy,ground_truth,410.882998,-546.4718322753906
Baseline-NN-MSE,front_sum_fy,ground_truth,410.981998,-500.39117431640625
Baseline-NN-MSE,front_sum_fy,ground_truth,411.080998,-479.0684051513672
Baseline-NN-MSE,front_sum_fy,ground_truth,411.179998,-453.4973449707031
Baseline-NN-MSE,front_sum_fy,ground_truth,411.377998,-390.49281311035156
Baseline-NN-MSE,front_sum_fy,ground_truth,411.509998,-389.1361389160156
Baseline-NN-MSE,front_sum_fy,ground_truth,411.641998,-379.57020568847656
Baseline-NN-MSE,front_sum_fy,ground_truth,411.773998,-384.0113830566406
Baseline-NN-MSE,front_sum_fy,ground_truth,411.905998,-381.4357452392578
Baseline-NN-MSE,front_sum_fy,ground_truth,412.004998,-439.5303649902344
Baseline-NN-MSE,front_sum_fy,ground_truth,412.103998,-415.7411346435547
Baseline-NN-MSE,front_sum_fy,ground_truth,412.202998,-426.03770446777344
Baseline-NN-MSE,front_sum_fy,ground_truth,412.301998,-468.4552307128906
Baseline-NN-MSE,front_sum_fy,ground_truth,412.400998,-483.6407012939453
Baseline-NN-MSE,front_sum_fy,ground_truth,412.499998,-551.0474243164062
Baseline-NN-MSE,front_sum_fy,ground_truth,412.631998,-544.0509948730469
Baseline-NN-MSE,front_sum_fy,ground_truth,412.763998,-558.2880554199219
Baseline-NN-MSE,front_sum_fy,ground_truth,412.895998,-590.8598022460938
Baseline-NN-MSE,front_sum_fy,ground_truth,413.027998,-619.407958984375
Baseline-NN-MSE,front_sum_fy,ground_truth,413.159998,-593.2830810546875
Baseline-NN-MSE,front_sum_fy,ground_truth,413.291998,-652.7313537597656
Baseline-NN-MSE,front_sum_fy,ground_truth,413.357998,-619.9625854492188
Baseline-NN-MSE,front_sum_fy,ground_truth,413.489998,-628.6679992675781
Baseline-NN-MSE,front_sum_fy,ground_truth,413.555998,-625.4423828125
Baseline-NN-MSE,front_sum_fy,ground_truth,413.687998,-616.1111450195312
Baseline-NN-MSE,front_sum_fy,ground_truth,413.753998,-601.9360961914062
Baseline-NN-MSE,front_sum_fy,ground_truth,413.885998,-618.4790649414062
Baseline-NN-MSE,front_sum_fy,ground_truth,414.149998,-548.5906677246094
Baseline-NN-MSE,front_sum_fy,ground_truth,414.281998,-526.1257171630859
Baseline-NN-MSE,front_sum_fy,ground_truth,414.347998,-514.9400329589844
Baseline-NN-MSE,front_sum_fy,ground_truth,414.479998,-451.35107421875
Baseline-NN-MSE,front_sum_fy,ground_truth,414.545998,-451.4947814941406
Baseline-NN-MSE,front_sum_fy,ground_truth,414.644998,-440.6180877685547
Baseline-NN-MSE,front_sum_fy,ground_truth,414.710998,-429.5921325683594
Baseline-NN-MSE,front_sum_fy,ground_truth,414.809998,-400.15240478515625
Baseline-NN-MSE,front_sum_fy,ground_truth,414.908998,-386.44142150878906
Baseline-NN-MSE,front_sum_fy,ground_truth,415.238998,-364.7394561767578
Baseline-NN-MSE,front_sum_fy,ground_truth,415.568998,-378.92726135253906
Baseline-NN-MSE,front_sum_fy,ground_truth,415.898998,-413.00482177734375
Baseline-NN-MSE,front_sum_fy,ground_truth,416.228998,-444.5544128417969
Baseline-NN-MSE,front_sum_fy,ground_truth,416.558998,-366.3074493408203
Baseline-NN-MSE,front_sum_fy,ground_truth,416.888998,-329.51611328125
Baseline-NN-MSE,front_sum_fy,ground_truth,417.218998,-465.0263671875
Baseline-NN-MSE,front_sum_fy,ground_truth,417.548998,-191.04739379882812
Baseline-NN-MSE,front_sum_fy,ground_truth,417.878998,-63.34704399108887
Baseline-NN-MSE,front_sum_fy,ground_truth,418.208998,-15.967203617095947
Baseline-NN-MSE,front_sum_fy,ground_truth,418.538998,-14.031216621398926
Baseline-NN-MSE,front_sum_fy,ground_truth,418.868998,-14.777441501617432
Baseline-NN-MSE,front_sum_fy,ground_truth,419.198998,23.305171012878418
Baseline-NN-MSE,front_sum_fy,ground_truth,419.528998,131.1449737548828
Baseline-NN-MSE,front_sum_fy,ground_truth,419.858998,269.6015319824219
Baseline-NN-MSE,front_sum_fy,ground_truth,420.188998,336.81959533691406
Baseline-NN-MSE,front_sum_fy,ground_truth,420.518998,281.0326232910156
Baseline-NN-MSE,front_sum_fy,ground_truth,420.848998,172.1613006591797
Baseline-NN-MSE,front_sum_fy,ground_truth,421.178998,107.98455047607422
Baseline-NN-MSE,front_sum_fy,ground_truth,421.508998,113.89669799804688
Baseline-NN-MSE,front_sum_fy,ground_truth,421.838998,142.07466888427734
Baseline-NN-MSE,front_sum_fy,ground_truth,422.168998,172.13854217529297
Baseline-NN-MSE,front_sum_fy,ground_truth,422.498998,188.07186126708984
Baseline-NN-MSE,front_sum_fy,ground_truth,422.828998,157.2664337158203
Baseline-NN-MSE,front_sum_fy,ground_truth,423.158998,102.95530700683594
Baseline-NN-MSE,front_sum_fy,ground_truth,423.488998,42.127220153808594
Baseline-NN-MSE,front_sum_fy,ground_truth,423.818998,61.33882522583008
Baseline-NN-MSE,front_sum_fy,ground_truth,424.148998,88.37920761108398
Baseline-NN-MSE,front_sum_fy,ground_truth,424.478998,79.65691375732422
Baseline-NN-MSE,front_sum_fy,ground_truth,424.808998,57.99555015563965
Baseline-NN-MSE,front_sum_fy,ground_truth,425.138998,30.9443998336792
Baseline-NN-MSE,front_sum_fy,ground_truth,425.468998,9.259483814239502
Baseline-NN-MSE,front_sum_fy,ground_truth,425.798998,1.4345325827598572
Baseline-NN-MSE,front_sum_fy,ground_truth,426.128998,-4.5887885093688965
Baseline-NN-MSE,front_sum_fy,ground_truth,426.458998,-5.324603796005249
Baseline-NN-MSE,front_sum_fy,ground_truth,426.788998,-42.480613708496094
Baseline-NN-MSE,front_sum_fy,ground_truth,427.118998,-59.54132080078125
Baseline-NN-MSE,front_sum_fy,ground_truth,427.448998,-55.05659294128418
Baseline-NN-MSE,front_sum_fy,ground_truth,427.646998,-34.97171974182129
Baseline-NN-MSE,front_sum_fy,ground_truth,427.976998,-13.868830680847168
Baseline-NN-MSE,front_sum_fy,ground_truth,428.306998,-8.070414066314697
Baseline-NN-MSE,front_sum_fy,ground_truth,428.636998,-6.643970251083374
Baseline-NN-MSE,front_sum_fy,ground_truth,428.966998,-9.102681159973145
Baseline-NN-MSE,front_sum_fy,ground_truth,429.296998,-7.032321214675903
Baseline-NN-MSE,front_sum_fy,ground_truth,429.626998,-5.7674291133880615
Baseline-NN-MSE,front_sum_fy,ground_truth,429.956998,-4.842849969863892
Baseline-NN-MSE,front_sum_fy,ground_truth,430.286998,-2.7603235244750977
Baseline-NN-MSE,front_sum_fy,ground_truth,430.616998,-0.7214544117450714
Baseline-NN-MSE,front_sum_fy,ground_truth,430.946998,4.2256550788879395
Baseline-NN-MSE,front_sum_fy,ground_truth,431.276998,6.125793933868408
Baseline-NN-MSE,front_sum_fy,ground_truth,431.606998,8.850333213806152
Baseline-NN-MSE,front_sum_fy,ground_truth,431.936998,10.689712524414062
Baseline-NN-MSE,front_sum_fy,ground_truth,432.266998,16.760234832763672
Baseline-NN-MSE,front_sum_fy,ground_truth,432.596998,51.42961311340332
Baseline-NN-MSE,front_sum_fy,ground_truth,432.926998,115.17518615722656
Baseline-NN-MSE,front_sum_fy,ground_truth,433.256998,153.90233612060547
Baseline-NN-MSE,front_sum_fy,ground_truth,433.586998,214.99388885498047
Baseline-NN-MSE,front_sum_fy,ground_truth,433.850998,229.67217254638672
Baseline-NN-MSE,front_sum_fy,ground_truth,434.180998,267.3320007324219
Baseline-NN-MSE,front_sum_fy,ground_truth,434.510998,311.00323486328125
Baseline-NN-MSE,front_sum_fy,ground_truth,434.609998,326.52540588378906
Baseline-NN-MSE,front_sum_fy,ground_truth,434.708998,351.43028259277344
Baseline-NN-MSE,front_sum_fy,ground_truth,434.774998,350.4042663574219
Baseline-NN-MSE,front_sum_fy,ground_truth,434.873998,392.56788635253906
Baseline-NN-MSE,front_sum_fy,ground_truth,434.939998,387.9507293701172
Baseline-NN-MSE,front_sum_fy,ground_truth,435.071998,443.2552185058594
Baseline-NN-MSE,front_sum_fy,ground_truth,435.137998,516.5275573730469
Baseline-NN-MSE,front_sum_fy,ground_truth,435.269998,502.3389129638672
Baseline-NN-MSE,front_sum_fy,ground_truth,435.335998,492.1468811035156
Baseline-NN-MSE,front_sum_fy,ground_truth,435.467998,499.98040771484375
Baseline-NN-MSE,front_sum_fy,ground_truth,435.599998,539.7861328125
Baseline-NN-MSE,front_sum_fy,ground_truth,435.731998,554.4892883300781
Baseline-NN-MSE,front_sum_fy,ground_truth,435.830998,546.2652587890625
Baseline-NN-MSE,front_sum_fy,ground_truth,435.929998,647.3643798828125
Baseline-NN-MSE,front_sum_fy,ground_truth,436.061998,587.0651245117188
Baseline-NN-MSE,front_sum_fy,ground_truth,436.193998,617.2911071777344
Baseline-NN-MSE,front_sum_fy,ground_truth,436.259998,654.9620056152344
Baseline-NN-MSE,front_sum_fy,ground_truth,436.391998,577.0247497558594
Baseline-NN-MSE,front_sum_fy,ground_truth,436.457998,586.3401794433594
Baseline-NN-MSE,front_sum_fy,ground_truth,436.589998,484.5631866455078
Baseline-NN-MSE,front_sum_fy,ground_truth,436.721998,496.4087677001953
Baseline-NN-MSE,front_sum_fy,ground_truth,436.853998,465.6961364746094
