stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1789402661.0963528,-199.48382568359375,-175.05549690148086,-206.66819763183594,-177.69198630164885,-194.6419677734375,-227.54377131066667,-202.2436065673828,-231.59809631149906,-406.1520233154297,-352.7474832031297,-396.8855743408203,-459.1418676221657,-803.03759765625,-811.8893508252954
1789402661.1623528,-190.28404235839844,-164.1441182386283,-196.37033081054688,-165.43505317537458,-181.71896362304688,-207.1044098169888,-187.9821319580078,-209.16026402822948,-386.6543731689453,-329.5791714140029,-369.7010955810547,-416.2646738452183,-756.35546875,-745.8438452592211
1789402661.2283528,-183.36334228515625,-157.72970392741166,-191.6101531982422,-162.77545918450508,-170.9464874267578,-189.8900977692863,-178.7367706298828,-195.97348225233685,-374.97349548339844,-320.5051631119168,-349.6832580566406,-385.8635800216232,-724.6567535400391,-706.36874313354
1789402661.2943528,-172.181640625,-146.36192110889738,-180.8836669921875,-152.72625873479464,-164.81968688964844,-184.51242106668633,-173.73211669921875,-193.39751295297697,-353.0653076171875,-299.08817984369205,-338.5518035888672,-377.9099340196633,-691.6171112060547,-676.9981138633553
1789402661.3603528,-166.8674774169922,-140.9495592833826,-177.63812255859375,-151.86480210452382,-157.1500701904297,-173.89012957691327,-168.8217315673828,-190.2517956570959,-344.50559997558594,-292.8143613879064,-325.9718017578125,-364.14192523400914,-670.4774017333984,-656.9562866219155
1789402661.4263527,-158.02328491210938,-132.17793138003717,-166.44642639160156,-138.808707165533,-154.87619018554688,-174.22677690248833,-163.20379638671875,-182.57734784989714,-324.46971130371094,-270.98663854557014,-318.0799865722656,-356.80412475238546,-642.5496978759766,-627.7907632979557
1789402661.4923527,-160.01197814941406,-133.94464590025208,-167.12290954589844,-138.10729008311762,-145.27537536621094,-158.7062790336305,-152.09437561035156,-164.11086122507606,-327.1348876953125,-272.05193598336973,-297.3697509765625,-322.81714025870656,-624.504638671875,-594.8690762420763
1789402661.5583527,-152.48727416992188,-125.0266012543422,-158.70428466796875,-128.09037461464553,-140.8350372314453,-153.387047872193,-146.93016052246094,-157.40355968689948,-311.1915588378906,-253.1169758689877,-287.76519775390625,-310.79060755909245,-598.9567565917969,-563.9075834280802
1789402661.6243527,-156.4629364013672,-129.23318062311924,-162.0830078125,-131.04746391951184,-136.09446716308594,-145.37643694911867,-141.12777709960938,-147.49176630939706,-318.5459442138672,-260.2806445426311,-277.2222442626953,-292.86820325851573,-595.7681884765625,-553.1488478011468
1789402661.6903527,-172.49136352539062,-143.93247595783413,-181.7163543701172,-151.31158967540776,-140.39202880859375,-150.61917223959307,-148.556396484375,-159.2889928554649,-354.2077178955078,-295.2440656332419,-288.94842529296875,-309.90816509505794,-643.1561431884766,-605.1522307282999
1789402661.7233527,-171.8967742919922,-143.89765480788634,-178.65951538085938,-146.89282664531729,-144.27439880371094,-155.7172438501139,-150.15005493164062,-159.0593316956141,-350.55628967285156,-290.7904814532036,-294.42445373535156,-314.776575545728,-644.9807434082031,-605.5670569989315
1789402661.7563527,-173.26585388183594,-145.54377000109022,-180.33920288085938,-148.98336318501373,-149.9884033203125,-164.1730791081413,-156.40530395507812,-168.24995246217375,-353.6050567626953,-294.5271331861039,-306.3937072753906,-332.42303157031506,-659.9987640380859,-626.950164756419
1789402661.8223526,-193.42185974121094,-166.90737296763157,-200.71368408203125,-169.28970011926546,-159.11912536621094,-174.4867899444654,-165.83428955078125,-178.7926412340885,-394.1355438232422,-336.19707308689703,-324.9534149169922,-353.27943117855386,-719.0889587402344,-689.4765042654509
1789402661.8883529,-213.9292449951172,-188.46070846607725,-222.90936279296875,-193.4146421531244,-173.2792510986328,-194.2847990632699,-180.8258056640625,-199.4784398266383,-436.83860778808594,-381.87535061920164,-354.1050567626953,-393.76323888990817,-790.9436645507812,-775.6385895091098
1789402661.9213529,-213.77044677734375,-186.92495339870965,-222.24867248535156,-191.24718872201962,-177.9577178955078,-196.85826733901973,-185.17237854003906,-201.45474163867726,-436.0191192626953,-378.1721421207293,-363.1300964355469,-398.313008977697,-799.1492156982422,-776.4851510984263
1789402661.9543529,-223.92376708984375,-196.37567037193733,-241.7417755126953,-216.09329996349229,-202.80467224121094,-233.43233369156783,-218.9639129638672,-256.84601839357504,-465.66554260253906,-412.4689703354296,-421.7685852050781,-490.27835208514284,-887.4341278076172,-902.7473224205725
1789402662.0203528,-252.4572296142578,-232.55416653494896,-262.5657043457031,-238.46786707445852,-210.34103393554688,-245.90006011453622,-219.00997924804688,-251.7123448808095,-515.0229339599609,-471.02203360940746,-429.35101318359375,-497.61240499534574,-944.3739471435547,-968.6344386047532
