t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
2.0721,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.0920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.1119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.1320,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.1519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.1721,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.1922,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.2124,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.2321,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.2522,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.2722,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.2921,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.3122,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.3320,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.3522,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.3722,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.3921,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.4121,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.4320,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.4548,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.4733,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.4933,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.5119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.5322,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.5536,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.5723,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.5920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.6119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.6317,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
